# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
22900	-511	514	25
23000	50	-41	8
23100	170	-147	0
23200	134	-113	0
23300	102	-77	-4
23400	70	-55	6
23500	33	-12	0
23600	14	9	0
23700	0	28	6
23800	-13	38	0
23900	19	4	8
24000	44	-20	3
24100	89	-61	-26
24200	132	-110	8
24300	168	-146	0
24400	223	-193	0
24500	277	-253	6
24600	8	502	-503
24700	12	38	-39
24800	6	-97	103
24900	8	-77	73
25000	12	-52	49
25100	5	-11	12
25200	10	3	-16
25300	12	31	-19
25400	5	46	-46
25500	11	25	-28
25600	8	-13	14
25700	8	-48	42
25800	12	-100	100
25900	11	-147	141
26000	33	-203	176
26100	58	-287	228
26200	543	7	-563
26300	79	7	-86
26400	-87	0	87
26500	-81	10	64
26600	-35	4	34
26700	0	0	3
26800	15	9	-26
26900	41	4	-41
27000	37	7	-51
27100	12	9	-26
27200	-32	4	32
27300	-86	8	70
27400	-121	8	115
27500	-167	-4	170
27600	-219	10	206
27700	481	-475	0
27800	-25	29	6
27900	-129	136	0
28000	-103	108	7
28100	-74	76	9
28200	-36	51	-2
28300	-6	13	11
28400	10	-7	0
28500	29	-20	0
28600	25	-16	8
28700	-10	16	0
28800	-37	45	0
28900	-87	89	9
29000	-129	138	0
29100	-177	170	18
29200	-238	211	35
29300	-298	257	52
29400	12	-555	575
29500	4	-91	112
29600	8	83	-71
29700	12	76	-57
29800	5	50	-37
29900	12	19	0
30000	9	-7	27
30100	-4	-16	31
30200	12	-20	37
30300	7	8	12
30400	8	45	-30
30500	12	81	-65
30600	7	131	-112
30700	8	180	-168
30800	12	224	-207
30900	-468	0	490
31000	33	6	0
31100	141	-16	-103
31200	115	9	-94
31300	90	6	-52
31400	45	0	-12
31500	15	9	8
31600	-6	3	44
31700	-24	8	58
31800	-20	9	49
31900	20	1	19
32000	60	0	-37
32100	115	8	-84
32200	154	12	-124
32300	189	29	-187
32400	235	47	-242
32500	-526	540	14
32600	-20	45	-4
32700	132	-104	10
32800	110	-82	3
32900	81	-48	-4
33000	45	-23	8
33100	13	8	0
33200	0	25	0
33300	0	28	6
33400	5	16	0
33500	43	-16	0
33600	77	-52	6
33700	121	-96	-4
33800	167	-142	8
33900	206	-184	1
34000	263	-237	-4
