# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	-20	32	-5
100	-12	24	8
200	-16	30	3
300	-15	25	0
400	-12	24	0
500	-20	31	0
600	-16	29	-10
700	-17	24	8
800	-23	33	0
900	-20	32	0
1000	-22	31	6
1100	-28	38	0
1200	-23	35	0
1300	-25	37	8
1400	-27	40	7
1500	-25	41	0
1600	-34	44	3
1700	-33	51	0
1800	-33	45	8
1900	-43	53	0
2000	-42	54	-10
2100	-45	53	9
2200	-52	63	0
2300	-49	64	0
2400	-56	70	6
2500	-52	77	0
2600	-61	77	0
2700	-70	82	6
2800	10	-109	121
2900	12	65	-52
3000	6	76	-64
3100	10	77	-66
3200	12	66	-52
3300	5	70	-51
3400	10	64	-58
3500	12	53	-40
3600	5	56	-48
3700	12	51	-41
3800	12	44	-32
3900	15	49	-40
4000	12	43	-29
4100	8	37	-25
4200	8	40	-34
4300	12	33	-20
4400	8	34	-24
4500	12	41	-28
4600	12	29	-13
4700	5	33	-25
4800	11	32	-20
4900	9	24	-12
5000	5	30	-21
5100	12	25	-13
5200	8	24	-11
5300	7	29	-20
5400	12	25	-13
5500	8	24	-12
5600	16	32	-20
5700	12	20	-9
5800	7	21	-19
5900	12	29	-26
6000	16	24	-12
6100	5	33	-24
6200	10	32	-20
6300	9	31	-16
6400	12	38	-29
6500	12	35	-23
6600	8	37	-24
6700	8	45	-34
6800	12	42	-29
6900	6	49	-35
7000	8	51	-42
7100	12	49	-36
7200	8	58	-48
7300	12	64	-58
7400	12	60	-48
7500	5	74	-64
7600	10	72	-65
7700	-120	5	141
7800	70	9	-65
7900	85	5	-65
8000	77	5	-58
8100	74	12	-60
8200	74	2	-46
8300	62	8	-48
8400	63	6	-47
8500	59	2	-35
8600	53	8	-38
8700	53	6	-36
8800	54	12	-27
8900	44	11	-34
9000	48	3	-26
9100	40	0	-22
9200	37	9	-29
9300	40	2	-16
9400	33	0	-18
9500	34	9	-21
9600	35	4	-8
9700	28	8	-16
9800	31	7	-7
9900	29	5	-4
10000	28	9	-16
10100	29	6	-8
10200	25	0	-6
10300	23	9	-15
10400	33	4	-7
10500	25	8	0
10600	29	9	-16
10700	32	2	-4
10800	27	8	-12
10900	33	9	-21
11000	35	2	-9
11100	31	8	-21
11200	35	6	-20
11300	38	5	-16
11400	37	12	-28
11500	46	4	-26
11600	45	8	-25
11700	50	12	-39
11800	58	5	-30
11900	51	0	-38
12000	62	9	-49
12100	64	-20	-38
12200	62	8	-51
12300	72	6	-53
12400	77	5	-54
12500	-110	132	0
12600	80	-62	0
12700	83	-68	6
12800	82	-61	-4
12900	83	-62	7
13000	70	-53	6
13100	70	-48	-4
13200	66	-52	8
13300	59	-40	3
13400	60	-38	0
13500	53	-39	9
13600	47	-30	0
13700	51	-32	0
13800	42	-26	6
13900	42	-19	-2
14000	45	-24	10
14100	36	-17	3
14200	37	-19	0
14300	38	-20	9
14400	31	-14	0
14500	36	-16	0
14600	32	-16	12
14700	28	-11	0
14800	35	-12	0
14900	29	-13	6
15000	29	-8	-4
15100	32	-13	8
15200	28	-10	0
15300	41	-11	-26
15400	35	-16	8
15500	30	-13	0
15600	36	-16	0
15700	35	-20	6
15800	41	-14	0
15900	41	-21	0
16000	38	-21	6
16100	42	-21	-2
16200	45	-29	8
16300	43	-27	1
16400	50	-30	-2
16500	54	-45	9
16600	50	-35	0
16700	59	-41	0
16800	59	-42	7
16900	63	-41	0
17000	70	-49	8
17100	69	-52	6
17200	73	-51	-4
17300	80	-62	8
17400	78	-65	1
17500	88	-69	-26
17600	12	131	-122
17700	5	-53	58
17800	11	-67	70
17900	9	-66	74
18000	8	-58	58
18100	11	-58	65
18200	7	-52	64
18300	8	-45	50
18400	12	-50	57
18500	6	-42	51
18600	8	-38	42
18700	12	-42	50
18800	6	-35	43
18900	10	-33	41
19000	12	-34	45
19100	5	-29	29
19200	11	-30	34
19300	12	-28	39
19400	12	-22	25
19500	12	-24	33
19600	7	-26	32
19700	10	-19	23
19800	12	-24	31
19900	6	-18	25
20000	10	-16	20
20100	12	-20	29
20200	5	-15	19
20300	13	-17	21
20400	12	-20	25
20500	5	-12	13
20600	12	-17	24
20700	6	-16	25
20800	12	-9	17
20900	12	-18	30
21000	6	-20	25
21100	11	-19	28
21200	12	-26	33
21300	5	-20	25
21400	11	-22	29
21500	9	-26	35
21600	5	-25	28
21700	12	-32	37
21800	7	-33	41
21900	8	-35	36
22000	12	-41	49
22100	6	-41	51
22200	12	-45	44
22300	12	-55	66
22400	15	-52	58
22500	11	-56	60
22600	9	-78	77
22700	128	11	-131
22800	-49	6	58
22900	-61	0	70
23000	-58	9	58
23100	-48	4	63
23200	-49	0	51
23300	-41	9	41
23400	-35	2	52
23500	-37	9	35
23600	-29	6	37
23700	-25	5	40
23800	-28	12	25
23900	-19	4	29
24000	-20	8	25
24100	-16	9	16
24200	-12	4	24
24300	-16	11	19
24400	-13	9	12
24500	-8	2	20
24600	-12	8	9
24700	-7	7	8
24800	0	12	16
24900	-8	9	6
25000	-2	6	12
25100	0	0	16
