# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	-1643	-1650	0
100	-1645	-1647	0
200	-1642	-1635	6
300	-1643	-1647	0
400	-1645	-1645	0
500	6	8	3
600	10	6	0
700	399	-395	9
800	901	-895	0
900	1256	-1235	0
1000	1463	-1462	0
1100	1623	-1600	-7
1200	1649	-1606	3
1300	1649	-1604	-7
1400	1649	-1604	0
1500	1649	-1606	0
1600	1649	-1604	-2
1700	1649	-1605	0
1800	1649	-1604	-7
1900	1649	-1604	4
2000	1649	-1602	0
2100	1649	-1601	0
2200	1649	-1604	1
2300	1645	-1601	8
2400	1606	-1607	12
2500	1565	-1562	-8
2600	1537	-1519	0
2700	1487	-1486	0
2800	1462	-1446	-7
2900	1421	-1410	6
3000	1378	-1375	-6
3100	1353	-1335	0
3200	1304	-1300	1
3300	1278	-1258	0
3400	1237	-1227	6
3500	1194	-1185	0
3600	1169	-1152	8
3700	1116	-1116	0
3800	1094	-1072	-4
3900	1050	-1038	8
4000	1004	-998	0
4100	979	-963	0
4200	934	-928	1
4300	907	-889	4
4400	870	-872	9
4500	830	-818	0
4600	805	-785	0
4700	762	-754	3
4800	740	-721	-2
4900	712	-698	9
5000	682	-673	0
5100	673	-653	8
5200	650	-638	8
5300	640	-621	-4
5400	634	-617	5
5500	618	-607	0
5600	626	-603	0
5700	621	-609	6
5800	627	-609	0
5900	641	-621	8
6000	640	-630	1
6100	661	-641	-2
6200	676	-661	9
6300	692	-679	0
6400	728	-707	0
6500	749	-738	6
6600	785	-766	-5
6700	12	137	-136
6800	7	-266	270
6900	11	-389	392
7000	12	-466	473
7100	5	-495	496
7200	11	-505	508
7300	12	-505	515
7400	5	-481	476
7500	14	-456	463
7600	6	-422	425
7700	8	-383	382
7800	12	-355	360
7900	5	-316	315
8000	11	-279	286
8100	12	-248	258
8200	5	-212	214
8300	11	-186	192
8400	8	-163	174
8500	8	-141	142
8600	12	-143	153
8700	7	-145	148
8800	10	-147	147
8900	12	-160	168
9000	2	-168	170
9100	9	-190	192
9200	9	-219	232
9300	12	-249	252
9400	12	-293	298
9500	4	-337	341
9600	8	-383	382
9700	12	-445	450
9800	7	-501	502
9900	182	9	-188
10000	-217	2	227
10100	-306	8	300
10200	-339	6	345
10300	-348	0	354
10400	-335	12	327
10500	-307	7	321
10600	-277	0	277
10700	-236	8	234
10800	-190	2	200
10900	-155	9	148
11000	-129	6	128
11100	-119	12	125
11200	-116	9	109
11300	-107	4	115
11400	-111	5	116
11500	-111	9	106
11600	-109	3	126
11700	-122	10	122
11800	-129	12	124
11900	-135	5	149
12000	-152	8	145
12100	-161	3	165
12200	-180	0	190
12300	-210	9	206
12400	-244	4	252
12500	-288	8	296
12600	-344	9	340
12700	219	-207	6
12800	-224	234	1
12900	-310	322	-13
13000	-344	350	11
13100	-352	362	0
13200	-332	341	0
13300	-309	308	9
13400	-268	286	0
13500	-229	240	8
13600	-187	198	6
13700	-143	157	-2
13800	-125	136	7
13900	-121	130	1
14000	-110	124	16
14100	-103	113	6
14200	-108	116	0
14300	-103	112	0
14400	-103	113	9
14500	-110	122	-5
14600	-111	125	0
14700	-128	134	6
14800	-129	148	-7
14900	-141	147	11
15000	-157	170	0
15100	-170	180	0
15200	-191	202	8
15300	-226	238	0
15400	-269	277	5
15500	-327	334	6
15600	-388	399	0
15700	12	-203	217
15800	8	204	-190
15900	12	257	-245
16000	12	266	-251
16100	5	264	-251
16200	11	238	-223
16300	6	202	-186
16400	8	167	-157
16500	12	136	-120
16600	6	132	-116
16700	12	125	-111
16800	12	111	-95
16900	5	109	-96
17000	12	104	-91
17100	9	102	-82
17200	10	109	-95
17300	12	104	-91
17400	6	115	-99
17500	8	128	-113
17600	12	128	-107
17700	5	151	-128
17800	12	157	-144
17900	12	166	-151
18000	8	190	-178
18100	12	210	-195
18200	8	257	-240
18300	8	315	-302
18400	-212	2	242
18500	203	8	-186
18600	257	8	-226
18700	264	-7	-238
18800	244	12	-232
18900	225	6	-197
19000	183	5	-159
19100	158	9	-142
19200	148	4	-120
19300	128	8	-116
19400	126	9	-99
19500	114	-1	-87
19600	102	9	-89
