# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14900	12	-232	234
15000	8	-310	309
15100	10	-328	324
15200	16	-319	322
15300	5	-272	270
15400	11	-219	218
15500	9	-171	175
15600	5	-148	145
15700	12	-141	140
15800	7	-133	138
15900	8	-132	131
16000	12	-144	149
16100	7	-155	154
16200	12	-167	166
16300	12	-194	199
16400	5	-219	219
16500	12	-269	269
16600	12	-345	348
16700	8	-443	432
16800	19	-560	558
16900	304	8	-309
17000	-229	9	223
17100	-296	2	306
17200	-315	7	309
17300	-288	6	269
17400	-238	2	244
17500	-184	7	174
17600	-153	6	150
17700	-138	0	141
17800	-134	9	123
17900	-125	4	126
18000	-135	5	132
18100	-145	9	134
18200	-161	3	166
18300	-186	8	182
18400	-213	12	205
18500	-248	2	252
18600	-306	8	298
18700	-387	6	385
18800	-489	2	496
18900	303	-298	0
19000	-250	257	0
19100	-335	345	9
19200	-361	373	0
19300	-343	349	0
19400	-304	308	6
19500	-252	264	0
19600	-177	194	11
19700	-165	173	0
19800	-144	154	-10
19900	-141	140	9
20000	-139	147	0
20100	-141	148	0
20200	-154	160	6
20300	-174	183	0
20400	-190	196	5
20500	-220	224	6
20600	-261	270	0
20700	-320	326	9
20800	-410	411	6
20900	-516	522	0
21000	-631	622	22
21100	7	-291	309
21200	12	232	-226
21300	6	315	-289
21400	5	331	-318
21500	12	309	-291
21600	6	263	-248
21700	8	212	-198
21800	12	169	-155
21900	7	158	-138
22000	8	154	-136
22100	12	140	-122
22200	5	151	-138
22300	9	158	-145
22400	9	176	-154
22500	7	199	-185
22600	12	212	-195
22700	7	257	-238
22800	0	319	-302
22900	12	385	-372
23000	5	498	-481
23100	12	609	-593
23200	-291	15	322
23300	231	9	-214
23400	299	4	-271
23500	302	8	-278
23600	282	12	-263
23700	240	4	-207
23800	186	8	-161
23900	171	9	-149
24000	157	2	-124
24100	147	8	-126
24200	153	6	-123
24300	148	0	-122
24400	165	9	-147
24500	186	4	-156
24600	206	5	-180
24700	237	9	-214
24800	278	4	-247
24900	334	11	-317
25000	431	9	-406
25100	531	12	-512
25200	-300	319	0
25300	259	-236	0
25400	336	-323	6
25500	360	-335	-7
25600	344	-318	8
25700	291	-272	0
25800	244	-215	0
25900	186	-168	6
26000	169	-145	0
26100	161	-137	0
26200	154	-131	1
26300	153	-128	-4
26400	167	-145	5
26500	175	-156	0
26600	198	-170	0
26700	219	-200	6
26800	250	-228	0
26900	304	-281	0
27000	373	-352	3
27100	461	-440	-7
27200	576	-553	8
27300	5	308	-307
27400	12	-238	237
27500	9	-329	335
27600	5	-352	348
27700	11	-343	347
27800	9	-305	312
27900	8	-244	244
28000	12	-190	192
28100	7	-155	154
28200	10	-141	136
28300	12	-139	141
28400	7	-130	130
28500	10	-140	139
28600	12	-155	154
28700	5	-161	158
28800	11	-186	189
28900	7	-213	212
29000	8	-250	247
29100	12	-321	326
29200	7	-413	412
29300	15	-522	505
29400	309	4	-307
29500	-245	8	232
29600	-323	6	321
29700	-339	0	348
29800	-306	8	312
29900	-270	4	274
30000	-211	0	212
30100	-165	12	155
30200	-140	4	145
30300	-135	15	128
30400	-129	8	121
30500	-128	2	135
30600	-143	11	132
30700	-155	6	152
30800	-175	8	180
30900	-207	8	194
31000	-233	6	231
31100	-283	0	286
31200	-356	9	348
31300	-452	3	455
31400	309	-298	6
31500	-261	270	-4
31600	-357	361	8
31700	-389	397	6
31800	-374	386	0
31900	-335	337	9
32000	-284	290	0
32100	-215	225	0
32200	-167	186	6
32300	-155	161	0
32400	-138	145	0
32500	-138	140	6
32600	-145	154	0
32700	-148	155	8
32800	-167	173	3
32900	-184	193	0
33000	-206	211	8
33100	-248	253	0
33200	-300	309	-20
33300	-377	382	9
33400	-479	487	0
33500	-592	586	12
33600	6	-297	315
33700	8	248	-234
33800	12	325	-310
33900	7	353	-335
34000	8	341	-327
