# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
11100	250	-237	0
11200	282	-264	0
11300	302	-297	9
11400	313	-294	0
11500	322	-306	0
11600	322	-310	6
11700	326	-309	-4
11800	335	-313	8
11900	323	-310	0
12000	327	-309	0
12100	325	-310	6
12200	321	-311	0
12300	331	-313	0
12400	328	-315	3
12500	332	-314	-2
12600	338	-323	7
12700	335	-323	0
12800	345	-327	-10
12900	348	-335	7
13000	350	-335	0
13100	361	-344	0
13200	360	-350	9
13300	369	-356	-5
13400	380	-364	8
13500	377	-366	0
13600	390	-373	5
13700	394	-376	8
13800	392	-386	0
13900	413	-396	0
14000	412	-402	6
14100	422	-406	-4
14200	431	-418	7
14300	431	-422	0
14400	443	-425	0
14500	451	-442	9
14600	450	-434	0
14700	465	-446	0
14800	464	-446	6
14900	468	-451	-2
15000	476	-460	7
15100	471	-460	0
15200	481	-464	0
15300	480	-468	6
15400	482	-467	-4
15500	489	-472	0
15600	481	-472	0
15700	489	-470	-2
15800	489	-476	9
15900	482	-471	0
16000	489	-472	0
16100	483	-471	3
16200	482	-467	0
16300	489	-472	0
16400	474	-468	0
16500	479	-462	0
16600	472	-464	7
16700	466	-456	0
16800	470	-454	0
16900	464	-451	6
17000	461	-444	-4
17100	457	-445	8
17200	447	-435	0
17300	456	-431	0
17400	441	-431	6
17500	434	-422	0
17600	438	-422	0
17700	424	-419	6
17800	424	-406	10
17900	422	-408	6
18000	408	-396	0
18100	410	-393	0
18200	399	-387	6
18300	395	-379	-5
18400	393	-377	0
18500	380	-369	3
18600	382	-360	-13
18700	375	-361	8
18800	363	-352	0
18900	366	-348	0
19000	360	-342	6
19100	352	-335	-5
19200	351	-335	9
19300	341	-330	0
19400	344	-322	5
19500	335	-323	7
19600	327	-315	0
19700	331	-315	0
19800	323	-311	3
19900	321	-307	-4
20000	325	-310	7
20100	318	-304	1
20200	321	-302	10
20300	319	-306	10
20400	315	-301	0
20500	321	-302	0
20600	315	-310	6
20700	321	-299	-7
20800	328	-304	8
20900	320	-310	0
21000	331	-309	-4
21100	335	-319	7
21200	334	-322	0
21300	348	-328	0
21400	348	-335	6
21500	356	-341	0
21600	367	-352	5
21700	369	-358	0
21800	10	67	-58
21900	12	-142	153
22000	5	-209	212
22100	11	-261	268
22200	8	-297	302
22300	8	-315	318
22400	12	-337	345
22500	4	-339	348
22600	11	-348	350
22700	12	-358	368
22800	5	-359	360
22900	11	-360	366
23000	6	-365	373
23100	8	-360	364
23200	12	-366	377
23300	7	-368	377
23400	8	-368	373
23500	12	-375	381
23600	5	-374	375
23700	11	-377	382
23800	12	-377	391
23900	5	-381	383
24000	11	-386	395
24100	8	-393	399
24200	8	-392	392
24300	12	-398	410
24400	7	-400	412
24500	10	-399	403
24600	12	-408	418
24700	8	-407	412
24800	12	-412	421
24900	12	-416	428
25000	8	-415	416
25100	12	-422	431
25200	7	-422	431
25300	8	-423	427
25400	12	-429	442
25500	5	-429	438
25600	11	-428	435
25700	12	-435	444
25800	5	-431	433
25900	12	-433	437
26000	7	-434	444
26100	7	-430	434
26200	9	-432	443
26300	6	-431	438
26400	10	-425	431
26500	12	-429	441
26600	5	-422	425
26700	12	-418	424
26800	9	-418	428
26900	0	-410	413
27000	12	-409	411
27100	7	-403	412
27200	10	-396	397
27300	16	-393	404
27400	2	-381	386
27500	11	-377	379
27600	9	-376	383
27700	5	-364	364
27800	11	-357	360
27900	8	-352	360
28000	8	-339	340
28100	12	-339	345
28200	6	-327	331
28300	10	-315	321
28400	12	-313	323
28500	5	-300	302
28600	14	-294	302
28700	9	-284	298
28800	12	-273	274
28900	14	-271	282
29000	5	-261	264
29100	11	-251	257
29200	12	-248	259
29300	5	-237	240
29400	11	-232	237
29500	9	-226	235
29600	5	-215	219
29700	12	-213	223
29800	7	-207	219
29900	8	-199	203
30000	12	-200	211
30100	5	-194	196
30200	12	-190	192
30300	12	-182	201
30400	0	-182	187
30500	12	-186	192
30600	6	-184	193
30700	8	-180	186
30800	12	-190	198
30900	6	-188	196
31000	12	-191	210
31100	12	-200	209
31200	4	-202	206
31300	11	-211	215
31400	8	-219	227
31500	8	-222	228
31600	12	-236	253
31700	77	9	-77
31800	-105	8	102
31900	-148	2	164
32000	-181	8	180
32100	-191	6	202
32200	-203	0	219
32300	-210	9	210
32400	-206	1	218
32500	-206	0	219
32600	-207	8	208
32700	-199	2	216
32800	-202	7	207
32900	-198	6	173
33000	-196	2	212
33100	-200	8	206
33200	-194	3	205
33300	-198	0	212
33400	-200	9	200
33500	-199	4	214
33600	-206	0	212
33700	-207	9	208
33800	-206	2	227
33900	-215	8	219
34000	-216	8	218
