# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	12	-21	43
100	5	8	7
200	11	40	-23
300	8	82	-58
400	5	128	-115
500	12	169	-155
600	6	224	-206
700	-464	8	485
800	41	4	-4
900	137	12	-116
1000	123	6	-91
1100	87	5	-51
1200	49	6	-25
1300	22	4	16
1400	0	0	45
1500	-23	9	50
1600	-19	2	60
1700	8	7	12
1800	66	6	-33
1900	109	0	-75
2000	147	12	-128
2100	193	23	-174
2200	225	47	-238
2300	-522	541	5
2400	-4	24	8
2500	128	-111	3
2600	115	-90	0
2700	90	-58	6
2800	47	-19	0
2900	22	2	0
3000	0	24	6
3100	-7	33	-2
3200	12	12	8
3300	34	-10	0
3400	74	-48	0
3500	119	-103	8
3600	153	-132	0
3700	206	-180	0
3800	257	-232	6
3900	8	493	-495
4000	12	5	-5
4100	7	-111	109
4200	10	-90	89
4300	12	-62	67
4400	8	-22	19
4500	10	3	0
4600	8	21	-20
4700	7	38	-45
4800	12	31	-31
4900	7	0	1
5000	8	-32	29
5100	12	-84	87
5200	7	-128	122
5300	27	-185	166
5400	46	-240	212
5500	527	16	-555
5600	39	6	-42
5700	-109	8	103
5800	-91	9	78
5900	-51	4	50
6000	-20	8	12
6100	10	7	-13
6200	32	4	-32
6300	37	9	-54
6400	27	6	-33
6500	-20	0	14
6600	-66	9	50
6700	-112	4	108
6800	-153	10	143
6900	-195	9	198
7000	476	-466	8
7100	-62	69	0
7200	-145	154	0
7300	-120	124	6
7400	-86	93	0
7500	-47	53	7
7600	-20	24	3
7700	0	3	-4
7800	25	-20	8
7900	23	-20	0
8000	7	0	0
8100	-25	28	12
8200	-71	78	0
8300	-109	117	10
8400	-154	160	12
8500	-214	199	21
8600	-270	230	54
8700	6	-542	554
8800	10	-51	70
8900	12	105	-84
9000	5	95	-77
9100	12	59	-42
9200	6	31	-6
9300	5	8	8
9400	12	-16	34
9500	6	-26	51
9600	10	0	18
9700	12	29	-6
9800	8	73	-51
9900	11	112	-97
10000	9	153	-135
10100	7	210	-197
10200	12	265	-248
10300	-479	0	509
10400	-29	9	53
10500	116	4	-74
10600	92	8	-64
10700	60	6	-36
10800	29	1	9
10900	-2	8	25
11000	-17	6	50
11100	-25	0	64
11200	-4	12	24
11300	51	5	-13
11400	92	0	-64
11500	140	9	-116
11600	180	15	-157
11700	213	41	-225
11800	-516	528	12
11900	19	0	12
12000	144	-120	0
12100	127	-102	0
12200	90	-65	8
12300	57	-29	1
12400	32	-5	7
12500	2	20	6
12600	-4	32	5
12700	0	24	9
12800	29	0	0
12900	67	-34	0
13000	103	-84	6
13100	147	-119	-4
13200	193	-169	0
13300	234	-213	0
13400	10	489	-510
13500	12	-20	22
13600	5	-124	119
13700	13	-103	102
13800	9	-71	70
13900	8	-32	29
14000	12	-8	12
14100	7	18	-16
14200	8	38	-42
14300	12	31	-33
14400	5	14	-19
14500	8	-25	24
14600	12	-68	74
14700	12	-112	108
14800	22	-169	163
14900	38	-229	206
15000	527	19	-547
15100	9	5	-13
15200	-124	7	112
15300	-103	6	82
15400	-64	4	64
15500	-33	9	16
15600	5	6	-8
15700	29	5	-30
15800	36	12	-54
15900	38	4	-39
16000	-8	8	0
16100	-52	6	37
16200	-96	4	95
16300	-142	12	128
16400	-184	6	179
16500	467	-464	9
16600	-87	91	0
16700	-157	165	0
16800	-121	134	6
16900	-94	103	0
17000	-54	61	8
17100	-28	34	3
17200	0	6	-4
17300	20	-13	8
17400	24	-18	1
17500	17	-11	0
17600	-19	24	6
17700	-55	64	0
17800	-99	103	8
17900	-146	150	6
18000	-197	188	16
18100	-254	218	48
18200	10	-538	541
18300	12	-32	44
18400	9	121	-99
18500	5	106	-89
18600	12	64	-49
18700	4	41	-16
18800	8	9	5
18900	12	-16	38
19000	5	-22	38
19100	11	-15	33
19200	8	18	0
19300	8	58	-43
19400	12	94	-78
19500	5	147	-128
19600	10	196	-181
19700	9	250	-230
19800	-475	6	496
19900	-5	6	37
20000	119	5	-83
20100	102	12	-81
20200	71	4	-34
20300	29	8	0
20400	12	12	18
20500	-12	4	62
20600	-33	9	59
20700	-12	7	47
20800	38	8	-1
20900	82	9	-60
21000	135	6	-99
21100	167	16	-148
21200	205	33	-213
21300	-511	514	24
21400	36	-26	12
21500	160	-132	-16
21600	135	-111	8
21700	94	-70	0
21800	66	-37	0
21900	32	-7	8
22000	7	19	0
22100	-3	28	7
22200	0	24	4
22300	21	0	-5
22400	58	-33	7
22500	92	-69	0
22600	143	-114	0
22700	180	-158	9
22800	224	-201	0
22900	291	-273	0
23000	6	501	-499
23100	12	58	-62
23200	12	-94	93
23300	5	-73	70
23400	10	-41	37
23500	12	-15	16
23600	5	16	-21
23700	11	32	-39
23800	8	37	-38
23900	8	25	-28
24000	12	-20	21
24100	6	-58	58
24200	8	-103	100
24300	19	-158	158
24400	34	-217	186
24500	60	-273	223
24600	554	8	-559
24700	82	9	-108
24800	-75	4	74
24900	-70	7	64
25000	-36	12	20
25100	0	4	-2
25200	17	8	-25
25300	40	9	-52
25400	40	4	-44
25500	0	8	-16
25600	-41	8	34
25700	-87	10	87
25800	-136	11	119
25900	-173	4	171
26000	-230	7	228
26100	479	-472	-4
26200	-9	15	0
26300	-122	126	1
26400	-99	109	-4
26500	-64	66	9
26600	-31	41	0
26700	-1	12	5
26800	12	-10	3
26900	23	-19	0
27000	20	-14	0
27100	-12	18	6
27200	-45	58	0
27300	-88	95	7
27400	-138	144	3
27500	-187	182	12
27600	-244	211	44
27700	13	-531	534
27800	15	-9	18
27900	9	131	-109
28000	5	116	-101
28100	11	74	-55
28200	6	42	-22
28300	11	19	0
28400	12	-12	31
28500	6	-20	38
28600	10	-16	34
28700	12	8	9
28800	4	50	-32
28900	9	90	-71
29000	8	134	-112
29100	8	187	-168
29200	12	234	-215
29300	-469	0	497
29400	15	9	10
29500	132	4	-95
29600	110	8	-83
29700	79	6	-52
29800	41	5	-3
29900	24	11	16
30000	-8	6	44
30100	-29	5	61
30200	-20	32	44
30300	29	4	10
30400	70	8	-41
30500	121	8	-97
30600	164	7	-133
30700	195	33	-202
30800	-509	515	24
30900	58	-52	19
31000	158	-145	0
31100	145	-120	0
31200	103	-84	6
31300	72	-45	-4
31400	45	-10	8
31500	12	13	0
31600	0	29	0
31700	0	21	8
31800	12	11	0
31900	48	-24	0
32000	83	-60	6
32100	128	-103	-4
32200	174	-149	0
32300	211	-190	1
32400	274	-248	0
32500	12	492	-491
32600	5	37	-33
32700	12	-99	102
32800	6	-87	90
32900	12	-45	41
33000	12	-20	21
33100	5	10	-12
33200	10	32	-29
33300	12	36	-36
33400	5	33	-34
33500	11	-9	8
33600	9	-52	51
33700	5	-93	87
33800	16	-144	140
33900	29	-207	183
34000	50	-257	211
