# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	58	2	-33
100	53	8	-43
200	63	8	-42
300	67	4	-45
400	68	8	-59
500	78	4	-58
600	-112	128	6
700	76	-54	0
800	90	-69	0
900	78	-62	3
1000	76	-56	-2
1100	77	-58	8
1200	63	-45	0
1300	64	-43	0
1400	59	-45	8
1500	50	-35	0
1600	54	-36	0
1700	46	-29	3
1800	47	-25	-2
1900	46	-28	8
2000	38	-21	0
2100	41	-20	0
2200	38	-13	12
2300	34	-16	0
2400	38	-18	0
2500	32	-16	9
2600	31	-8	0
2700	38	-15	0
2800	25	-8	0
2900	33	-11	-23
3000	32	-13	9
3100	26	-8	0
3200	32	-12	0
3300	29	-13	6
3400	24	-11	0
3500	35	-16	0
3600	33	-15	6
3700	34	-12	-4
3800	38	-21	7
3900	39	-20	3
4000	41	-19	0
4100	41	-26	12
4200	41	-24	0
4300	49	-35	0
4400	45	-29	8
4500	47	-29	0
4600	54	-37	7
4700	52	-39	3
4800	57	-38	-2
4900	61	-45	8
5000	59	-45	0
5100	68	-48	0
5200	70	-53	6
5300	73	-53	0
5400	82	-62	0
5500	80	-65	9
5600	82	-67	-4
5700	12	128	-125
5800	2	-57	58
5900	12	-67	70
6000	9	-60	77
6100	5	-56	62
6200	12	-57	63
6300	8	-52	59
6400	8	-45	49
6500	12	-49	55
6600	7	-41	51
6700	11	-38	20
6800	12	-42	49
6900	5	-34	35
7000	11	-35	37
7100	12	-33	39
7200	5	-24	30
7300	14	-31	37
7400	4	-26	32
7500	8	-24	24
7600	12	-28	34
7700	5	-21	25
7800	11	-19	28
7900	12	-29	33
8000	5	-18	22
8100	11	-19	24
8200	8	-20	29
8300	8	-12	16
8400	13	-20	24
8500	8	-15	25
8600	12	-11	16
8700	19	-20	29
8800	7	-11	20
8900	11	-19	23
9000	9	-20	29
9100	8	-17	20
9200	11	-21	29
9300	6	-20	29
9400	8	-19	23
9500	12	-27	35
9600	6	-26	32
9700	12	-35	28
9800	12	-34	43
9900	5	-33	33
10000	11	-35	41
10100	9	-42	51
10200	8	-38	42
10300	12	-47	56
10400	7	-52	58
10500	10	-51	57
10600	12	-65	71
10700	5	-65	67
10800	132	9	-120
10900	-49	12	61
11000	-60	9	58
11100	-53	6	63
11200	-50	0	59
11300	-45	12	44
11400	-38	6	49
11500	-38	0	45
11600	-33	12	31
11700	-25	2	41
11800	-31	16	29
11900	-23	6	24
12000	-22	18	32
12100	-33	9	19
12200	-14	4	24
12300	-16	5	25
12400	-13	9	12
12500	-9	3	20
12600	-11	8	14
12700	-7	8	10
12800	0	4	19
12900	-8	7	6
13000	-3	6	8
13100	0	0	14
13200	2	9	4
13300	-1	6	12
13400	-8	0	16
13500	-7	9	5
13600	-6	4	17
13700	-12	8	12
13800	-8	9	16
13900	-12	4	25
14000	-20	8	16
14100	-12	7	21
14200	-19	0	29
14300	-26	9	22
14400	-23	4	34
14500	-32	0	41
14600	-33	12	33
14700	-29	5	43
14800	-42	10	41
14900	-39	6	47
15000	-41	4	54
15100	-52	9	48
15200	-48	6	57
15300	-57	5	66
15400	134	-122	0
15500	-58	70	8
15600	-71	82	6
15700	-65	83	-2
15800	-58	71	7
15900	-60	71	0
16000	-52	67	0
16100	-48	60	6
16200	-55	61	0
16300	-37	51	0
16400	-41	50	6
16500	-39	51	0
16600	-32	43	7
16700	-35	44	3
16800	-29	45	-2
16900	-25	37	8
17000	-29	41	0
17100	-23	38	-4
17200	-22	33	6
17300	-26	35	0
17400	-19	32	0
17500	-22	31	9
17600	-20	38	0
17700	-20	29	0
17800	-20	31	3
17900	-16	32	-2
18000	-12	24	8
18100	-26	32	0
18200	-14	29	0
18300	-16	28	6
18400	-26	33	0
18500	-16	29	0
18600	-19	31	8
18700	-20	35	-2
18800	-19	31	7
18900	-25	37	3
