# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
17400	-8	8	12
17500	-7	8	8
17600	-6	2	17
17700	-13	9	8
17800	-8	6	15
17900	-12	8	22
18000	-16	8	12
18100	-9	8	23
18200	-19	5	29
18300	-26	9	20
18400	-19	5	31
18500	-31	0	38
18600	-33	12	31
18700	-29	4	42
18800	-38	10	40
18900	-36	6	28
19000	-37	4	52
19100	-49	10	45
19200	-46	6	50
19300	-51	8	64
19400	-62	9	59
19500	139	-125	0
19600	-61	73	8
19700	-71	84	0
19800	-62	75	5
19900	-62	73	6
20000	-58	72	-4
20100	-51	62	0
20200	-54	63	6
20300	-42	58	-8
20400	-38	50	-1
20500	-42	53	0
20600	-34	51	0
20700	-32	57	8
20800	-39	48	0
20900	-28	41	0
21000	-25	37	6
21100	-29	41	0
21200	-22	35	7
21300	-25	36	6
21400	-21	38	-4
21500	-17	31	9
21600	-20	29	3
21700	-20	35	18
21800	-12	28	9
21900	-20	33	0
22000	-15	29	0
22100	-16	24	6
22200	-16	30	0
22300	-14	26	0
22400	-17	28	6
22500	-16	32	0
22600	-12	28	8
22700	-19	33	6
22800	-20	35	0
22900	-19	31	8
23000	-25	36	0
23100	-23	38	-2
23200	-22	34	10
23300	-29	40	0
23400	-31	45	0
23500	-32	44	6
23600	-42	49	0
23700	-34	46	0
23800	-38	50	6
23900	-42	58	0
24000	-41	53	8
24100	-49	60	6
24200	-52	67	0
24300	-51	63	8
24400	-63	74	3
24500	-65	78	-13
24600	-64	76	8
24700	-66	91	0
24800	15	-114	128
24900	8	63	-48
25000	8	77	-67
25100	12	69	-55
25200	7	66	-51
25300	8	64	-55
25400	12	55	-41
25500	7	56	-45
25600	10	58	-45
25700	12	49	-32
25800	7	49	-38
25900	12	45	-39
26000	12	37	-27
26100	5	41	-35
26200	16	38	-26
26300	9	34	-19
26400	5	36	-29
26500	12	29	-20
26600	8	31	-19
26700	8	32	-26
26800	12	26	-13
26900	7	29	-17
27000	10	29	-20
27100	12	23	-11
27200	2	29	-17
27300	11	25	-16
27400	12	24	-9
27500	2	29	-21
27600	12	25	-13
27700	6	24	-12
27800	8	33	-26
27900	12	26	-15
28000	7	37	-19
28100	10	35	-26
28200	12	31	-16
28300	5	35	-25
28400	10	38	-26
28500	8	41	-22
28600	5	44	-32
28700	12	42	-33
28800	8	47	-32
28900	8	52	-44
29000	12	51	-39
29100	6	57	-43
29200	12	64	-52
29300	12	60	-45
29400	8	74	-61
29500	10	77	-71
29600	12	74	-62
29700	-123	9	132
29800	74	9	-53
29900	80	8	-56
30000	73	9	-63
30100	74	6	-52
30200	66	5	-49
30300	62	9	-53
30400	64	4	-39
30500	51	8	-38
30600	50	12	-39
30700	54	2	-29
30800	46	0	-35
30900	49	6	-29
31000	45	0	-19
31100	37	9	-29
31200	41	4	-21
31300	35	5	-19
31400	34	9	-23
31500	38	2	-13
31600	29	0	-12
31700	31	12	-20
31800	30	4	-10
31900	25	8	-12
32000	28	9	-16
32100	29	2	-4
32200	24	0	-12
32300	31	6	-10
32400	27	5	-3
32500	23	9	-16
32600	30	4	-7
32700	26	5	-9
32800	31	9	-16
32900	35	4	-8
33000	32	8	-16
33100	36	9	-20
33200	40	4	-13
33300	36	9	-25
33400	44	8	-29
33500	51	8	-20
33600	48	9	-38
33700	54	6	-33
33800	51	0	-34
33900	57	12	-45
34000	64	5	-37
