# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
23800	9	31	-17
23900	5	38	-31
24000	12	35	-23
24100	7	37	-25
24200	8	48	-34
24300	6	41	-28
24400	5	47	-35
24500	12	51	-31
24600	12	49	-37
24700	5	58	-50
24800	9	59	-47
24900	9	63	-48
25000	5	70	-62
25100	12	66	-57
25200	6	76	-64
25300	-120	9	132
25400	77	4	-52
25500	77	8	-61
25600	76	9	-65
25700	77	2	-48
25800	63	0	-51
25900	63	6	-45
26000	59	0	-37
26100	57	9	-45
26200	56	4	-33
26300	51	5	-32
26400	47	9	-37
26500	48	4	-26
26600	41	8	-25
26700	42	9	-26
26800	40	2	-19
26900	33	7	-25
27000	36	8	-23
27100	32	0	-3
27200	29	9	-19
27300	35	4	-13
27400	26	0	-9
27500	28	9	-17
27600	32	4	-7
27700	23	8	-12
27800	29	6	-16
27900	29	4	-4
28000	24	12	-17
28100	30	6	-13
28200	29	5	-6
28300	28	9	-18
28400	33	7	-10
28500	29	8	-12
28600	34	12	-21
28700	40	2	-14
28800	34	12	-25
28900	42	9	-26
29000	45	12	-19
29100	50	9	-33
29200	51	4	-29
29300	51	0	-32
29400	50	9	-42
29500	59	3	-33
29600	58	8	-43
29700	66	9	-52
29800	70	2	-45
29900	70	8	-59
30000	82	6	-62
30100	-109	124	7
30200	70	-53	0
30300	87	-67	0
30400	77	-65	6
30500	74	-51	-4
30600	72	-53	8
30700	62	-45	1
30800	63	-38	-2
30900	59	-42	8
31000	51	-33	0
31100	53	-31	0
31200	51	-33	9
31300	42	-24	0
31400	45	-25	0
31500	41	-26	12
31600	37	-25	0
31700	41	-19	0
31800	26	-20	0
31900	36	-12	12
32000	38	-20	8
32100	29	-12	0
32200	34	-12	0
32300	32	-15	6
32400	28	-9	0
32500	33	-14	0
32600	27	-8	6
32700	29	-6	-4
32800	33	-16	0
32900	29	-13	3
33000	34	-12	-2
33100	38	-20	7
33200	30	-16	0
33300	37	-18	0
33400	38	-33	9
33500	24	-20	0
33600	43	-24	0
33700	41	-26	6
33800	47	-24	0
33900	53	-33	7
34000	48	-31	3
