# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14300	12	158	-142
14400	6	186	-172
14500	-289	6	315
14600	103	4	-69
14700	129	8	-111
14800	119	6	-91
14900	103	5	-70
15000	79	9	-62
15100	67	3	-36
15200	45	0	-19
15300	34	12	-15
15400	25	5	8
15500	10	10	9
15600	12	6	10
15700	16	8	13
15800	24	9	-9
15900	49	6	-20
16000	64	0	-38
16100	86	9	-68
16200	109	4	-79
16300	124	7	-103
16400	152	9	-131
16500	180	2	-146
16600	-302	324	0
16700	128	-101	0
16800	154	-132	-3
16900	134	-112	0
17000	120	-95	0
17100	94	-73	1
17200	76	-51	-4
17300	64	-42	8
17400	45	-26	0
17500	37	-12	0
17600	25	0	8
17700	18	6	0
17800	24	0	0
17900	27	-7	8
18000	37	-16	0
18100	58	-36	6
18200	68	-52	3
18300	92	-67	0
18400	116	-94	9
18500	128	-108	0
18600	157	-133	0
18700	177	-158	6
18800	202	-178	0
18900	12	309	-303
19000	6	-78	83
19100	10	-112	111
19200	12	-105	110
19300	5	-82	83
19400	10	-64	47
19500	12	-52	56
19600	5	-33	32
19700	12	-22	24
19800	12	-13	16
19900	5	6	-10
20000	12	0	0
20100	7	0	3
20200	10	-6	5
20300	12	-29	34
20400	5	-39	40
20500	10	-56	47
20600	12	-81	90
20700	5	-99	103
20800	11	-124	128
20900	9	-155	157
21000	12	-174	174
21100	327	5	-326
21200	-82	0	83
21300	-118	12	108
21400	-98	10	102
21500	-87	8	80
21600	-65	8	57
21700	-45	4	46
21800	-33	11	25
21900	-15	9	12
22000	0	2	6
22100	0	9	-12
22200	6	6	-7
22300	0	0	1
22400	-16	12	7
22500	-25	4	37
22600	-51	0	51
22700	-71	12	66
22800	-90	2	99
22900	-115	11	106
23000	-131	6	132
23100	-154	0	164
23200	295	-291	0
23300	-106	114	0
23400	-138	145	6
23500	-120	132	-4
23600	-96	106	0
23700	-85	92	3
23800	-62	77	0
23900	-48	53	10
24000	-39	45	0
24100	-21	32	0
24200	-11	18	8
24300	-7	16	0
24400	-3	12	0
24500	-11	16	3
24600	-23	32	-4
24700	-32	39	8
24800	-51	62	1
24900	-69	80	-2
25000	-90	95	10
25100	-113	122	0
25200	-132	141	0
25300	-157	166	6
25400	-184	194	0
25500	12	-313	331
25600	6	99	-77
25700	8	141	-129
25800	12	124	-103
25900	5	111	-93
26000	12	83	-68
26100	9	66	-45
26200	8	54	-41
26300	12	35	-20
26400	8	28	-12
26500	8	20	-8
26600	12	10	6
26700	7	16	0
26800	12	27	-26
26900	12	36	-15
27000	5	54	-41
27100	11	67	-52
27200	16	87	-67
27300	8	116	-101
27400	12	128	-111
27500	6	158	-141
27600	8	186	-171
27700	-281	0	316
27800	110	8	-90
27900	145	6	-118
28000	128	10	-96
28100	108	9	-90
28200	95	6	-65
28300	72	5	-48
28400	57	9	-39
28500	45	4	-13
28600	28	0	0
28700	24	9	0
28800	19	5	13
28900	24	9	0
29000	35	4	0
29100	41	0	-12
29200	62	9	-42
29300	83	3	-53
29400	99	10	-80
29500	124	9	-94
29600	148	2	-115
29700	165	9	-150
29800	197	7	-168
29900	-296	318	8
30000	111	-90	0
30100	151	-128	0
30200	124	-107	6
30300	115	-87	-4
30400	96	-78	10
30500	71	-53	0
30600	63	-38	0
30700	51	-26	6
30800	36	-12	0
30900	32	-8	7
31000	25	-4	6
31100	29	-6	-4
31200	41	-20	8
31300	47	-28	0
31400	68	-41	0
31500	85	-65	9
31600	99	-79	0
31700	120	-99	0
31800	141	-120	6
31900	163	-138	0
32000	190	-168	7
32100	6	302	-296
32200	10	-103	105
32300	12	-139	145
32400	5	-120	119
32500	12	-103	102
32600	9	-91	93
32700	0	-64	64
32800	11	-54	57
32900	8	-39	45
33000	8	-22	23
33100	12	-18	22
33200	6	-7	12
33300	12	0	-2
33400	12	-8	14
33500	5	-16	14
33600	10	-31	31
33700	8	-45	51
33800	5	-59	59
33900	12	-85	89
34000	6	-104	109
