# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14300	-135	140	6
14400	-144	161	-5
14500	-162	166	8
14600	-184	190	0
14700	-207	219	-2
14800	-241	247	8
14900	-298	307	0
15000	-377	386	-21
15100	-479	482	11
15200	-602	595	12
15300	11	-314	331
15400	12	218	-199
15500	8	293	-277
15600	12	296	-284
15700	6	273	-254
15800	8	225	-211
15900	12	173	-157
16000	5	161	-145
16100	11	148	-132
16200	6	134	-119
16300	5	140	-127
16400	11	141	-126
16500	7	153	-135
16600	8	175	-163
16700	12	186	-171
16800	4	215	-203
16900	12	257	-239
17000	9	305	-290
17100	5	399	-384
17200	12	502	-484
17300	-299	0	330
17400	244	9	-228
17500	315	4	-285
17600	315	0	-293
17700	294	9	-274
17800	251	4	-216
17900	189	9	-167
18000	173	9	-155
18100	154	4	-120
18200	139	9	-120
18300	145	6	-113
18400	141	8	-116
18500	150	12	-132
18600	172	3	-140
18700	188	8	-167
18800	218	8	-200
18900	251	4	-222
19000	292	8	-280
19100	376	8	-352
19200	472	12	-454
19300	-310	331	0
19400	258	-234	0
19500	335	-316	6
19600	353	-333	0
19700	335	-305	5
19800	276	-252	0
19900	218	-193	0
20000	180	-155	8
20100	152	-140	0
20200	153	-128	0
20300	145	-123	6
20400	147	-122	-4
20500	161	-136	7
20600	168	-149	3
20700	189	-165	0
20800	215	-194	8
20900	237	-219	0
21000	286	-257	0
21100	351	-329	8
21200	434	-418	0
21300	554	-526	7
21400	6	318	-309
21500	10	-219	221
21600	12	-298	300
21700	5	-310	309
21800	12	-290	295
21900	12	-245	252
22000	5	-185	182
22100	12	-158	160
22200	7	-142	148
22300	8	-127	124
22400	12	-126	128
22500	7	-124	128
22600	12	-128	128
22700	12	-149	153
22800	5	-164	154
22900	12	-186	189
23000	9	-219	220
23100	5	-257	253
23200	12	-336	339
23300	8	-439	438
23400	21	-556	538
23500	331	4	-329
23600	-210	0	206
23700	-266	6	260
23800	-264	2	272
23900	-236	8	232
24000	-182	6	176
24100	-154	16	157
24200	-143	8	131
24300	-122	3	124
24400	-120	0	122
24500	-123	9	110
24600	-127	4	128
24700	-147	0	141
24800	-165	9	157
24900	-190	2	201
25000	-223	8	219
25100	-250	8	242
25200	-322	4	327
25300	-418	7	412
25400	315	-305	0
25500	-250	263	12
25600	-342	353	0
25700	-364	368	8
25800	-339	347	9
25900	-297	309	-4
26000	-236	243	0
26100	-179	186	3
26200	-155	167	-4
26300	-135	144	8
26400	-132	140	0
26500	-129	136	0
26600	-128	136	7
26700	-149	152	0
26800	-161	174	5
26900	-180	205	12
27000	-210	219	0
27100	-241	248	0
27200	-296	302	9
27300	-381	386	0
27400	-480	476	0
27500	-599	592	19
27600	8	-315	323
27700	12	215	-200
27800	6	287	-269
27900	10	296	-281
28000	12	263	-246
28100	7	223	-206
28200	10	180	-165
28300	9	152	-138
28400	5	146	-135
28500	12	135	-120
28600	9	134	-116
28700	8	145	-132
28800	12	155	-136
28900	7	169	-154
29000	10	193	-168
29100	12	211	-196
29200	5	256	-240
29300	11	310	-297
29400	8	398	-380
29500	7	509	-497
29600	-298	3	327
29700	239	0	-217
29800	305	9	-286
29900	315	4	-282
30000	284	8	-264
30100	240	7	-213
30200	193	12	-159
30300	147	9	-145
30400	156	4	-126
30500	141	0	-112
30600	134	12	-111
30700	141	2	-110
30800	149	8	-128
30900	171	8	-158
31000	193	5	-163
31100	216	10	-201
31200	254	6	-226
31300	298	5	-270
31400	377	9	-363
31500	483	12	-461
31600	-311	331	6
31700	253	-227	-2
31800	335	-311	8
31900	337	-319	0
32000	319	-296	-2
32100	270	-252	6
32200	208	-185	0
32300	180	-154	5
32400	161	-139	3
32500	147	-124	0
32600	148	-128	10
32700	145	-123	0
32800	157	-128	-7
32900	174	-142	8
33000	186	-167	0
33100	217	-193	0
33200	244	-223	6
33300	286	-264	0
33400	360	-339	0
33500	444	-428	3
33600	559	-534	-2
33700	12	315	-312
33800	5	-219	219
33900	10	-288	289
34000	12	-310	309
