# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	-165	7	167
100	-161	6	166
200	-161	4	180
300	-168	9	169
400	-165	6	176
500	-167	0	183
600	-168	9	172
700	-164	3	179
800	-167	0	180
900	-168	9	169
1000	-164	4	179
1100	-168	8	174
1200	-168	9	169
1300	-164	4	177
1400	-166	8	170
1500	-162	9	185
1600	-161	4	177
1700	-165	0	167
1800	-161	6	169
1900	-161	5	177
2000	-165	8	167
2100	-161	6	173
2200	-164	0	180
2300	-168	12	165
2400	-163	6	179
2500	-170	0	180
2600	-169	9	173
2700	-170	4	185
2800	-177	8	183
2900	-178	9	184
3000	-180	2	198
3100	-190	8	193
3200	-194	8	195
3300	-199	-26	215
3400	-213	9	213
3500	-214	6	228
3600	83	-78	6
3700	-120	135	-7
3800	-167	182	0
3900	-206	221	6
4000	-229	244	0
4100	-240	250	8
4200	-252	263	3
4300	-252	267	-2
4400	-250	261	10
4500	-252	268	1
4600	-249	264	15
4700	-244	257	9
4800	-247	257	3
4900	-241	257	0
5000	-240	257	9
5100	-242	256	0
5200	-236	251	0
5300	-238	250	8
5400	-242	261	0
5500	-238	250	0
5600	-244	257	6
5700	-245	264	0
5800	-244	258	8
5900	-253	266	3
6000	-258	270	0
6100	-256	266	11
6200	-265	277	3
6300	-265	277	-4
6400	-269	279	9
6500	-275	293	0
6600	-277	290	0
6700	-281	295	12
6800	-287	304	0
6900	-289	302	0
7000	-296	308	6
7100	-300	315	0
7200	-299	311	8
7300	-306	319	0
7400	-310	325	0
7500	-309	321	9
7600	-315	323	0
7700	-312	325	0
7800	-309	321	8
7900	-316	329	0
8000	-313	325	0
8100	-312	326	6
8200	-313	328	0
8300	-309	318	8
8400	-309	321	3
8500	-310	325	5
8600	-299	311	9
8700	-302	316	1
8800	-297	310	-2
8900	-293	292	8
9000	-294	304	0
9100	-285	296	0
9200	-281	294	8
9300	-281	296	0
9400	-270	283	7
9500	-266	282	6
9600	-265	283	-2
9700	-254	266	0
9800	-255	269	0
9900	-247	261	0
10000	-241	250	8
10100	-239	254	0
10200	-230	242	0
10300	-228	240	6
10400	-223	238	0
10500	-212	226	8
10600	-212	224	6
10700	-207	225	-2
10800	-199	211	7
10900	-202	215	3
11000	-195	212	0
11100	-193	203	9
11200	-194	205	0
11300	-194	206	0
11400	-186	203	6
11500	-200	212	0
11600	-188	206	0
11700	-192	205	6
11800	-197	209	0
11900	-193	206	0
12000	-199	211	6
12100	-207	219	-4
12200	-206	218	8
12300	-218	231	1
12400	-223	238	0
12500	-228	240	8
12600	-245	257	0
12700	-247	261	0
12800	12	-66	83
12900	5	122	-114
13000	12	161	-150
13100	6	192	-180
13200	8	212	-205
13300	12	213	-207
13400	5	229	-219
13500	12	232	-219
13600	9	231	-215
13700	7	232	-223
13800	11	226	-219
13900	6	226	-212
14000	5	228	-219
14100	12	220	-209
14200	6	223	-212
14300	10	225	-219
14400	12	218	-207
14500	2	227	-217
14600	11	222	-216
14700	8	224	-206
14800	8	228	-222
14900	12	224	-215
15000	8	224	-215
15100	8	235	-226
15200	12	230	-219
15300	6	239	-225
15400	8	241	-236
15500	12	237	-230
15600	5	251	-235
15700	12	251	-242
15800	6	253	-238
15900	5	259	-248
16000	12	252	-245
16100	6	257	-248
16200	8	264	-255
16300	12	257	-248
16400	7	265	-254
16500	11	264	-246
16600	12	260	-248
16700	5	264	-257
16800	11	261	-252
16900	9	257	-244
17000	0	262	-254
17100	12	252	-245
17200	9	253	-238
17300	8	257	-247
17400	12	242	-234
17500	6	244	-236
17600	10	244	-234
17700	12	234	-223
17800	5	235	-225
17900	10	232	-219
18000	9	224	-212
18100	5	225	-216
18200	11	214	-207
18300	7	211	-199
18400	8	209	-203
18500	16	207	-190
18600	5	201	-190
18700	10	194	-194
18800	12	184	-173
18900	5	188	-179
19000	11	181	-174
19100	7	178	-164
19200	7	180	-171
19300	12	171	-160
19400	6	173	-161
19500	10	174	-165
19600	12	166	-157
19700	4	172	-161
19800	11	170	-168
19900	12	169	-156
20000	5	178	-167
20100	12	175	-165
20200	12	178	-164
20300	8	190	-181
20400	12	186	-178
20500	6	198	-186
20600	10	209	-200
20700	12	211	-199
20800	5	228	-219
20900	-71	6	82
21000	122	0	-103
21100	166	9	-153
21200	186	6	-168
21300	196	8	-180
21400	205	12	-198
21500	209	2	-187
21600	206	0	-193
21700	205	8	-190
21800	206	0	-177
21900	192	11	-186
22000	193	6	-174
22100	183	8	-170
22200	182	9	-175
22300	183	2	-162
22400	176	8	-167
22500	179	8	-161
22600	180	2	-157
22700	173	8	-167
22800	181	7	-165
22900	177	8	-164
23000	178	12	-169
23100	183	4	-160
23200	178	5	-167
23300	186	9	-171
23400	186	5	-164
23500	179	9	-177
23600	190	6	-172
23700	186	5	-172
23800	192	9	-182
23900	196	4	-184
24000	192	8	-180
24100	198	9	-187
24200	206	5	-179
24300	195	9	-192
24400	203	6	-187
24500	206	5	-180
24600	198	12	-195
24700	209	4	-185
24800	198	0	-186
24900	205	12	-194
25000	206	2	-182
25100	195	10	-190
25200	198	6	-187
25300	194	5	-179
25400	195	12	-186
25500	198	5	-176
25600	186	7	-174
25700	186	9	-178
25800	186	2	-164
25900	178	7	-167
26000	179	8	-174
26100	175	10	-157
26200	169	11	-162
26300	174	6	-155
26400	157	0	-148
26500	163	9	-155
26600	164	4	-142
26700	155	8	-145
26800	153	12	-145
26900	154	5	-136
27000	147	8	-144
27100	153	6	-139
27200	154	0	-128
27300	150	9	-141
27400	157	4	-139
27500	154	8	-141
27600	153	12	-147
27700	161	4	-136
27800	160	10	-151
27900	165	9	-150
28000	170	12	-151
28100	176	9	-166
28200	185	4	-168
28300	187	8	-174
28400	198	12	-190
28500	212	5	-191
28600	-69	85	1
28700	127	-103	-10
28800	174	-157	6
28900	195	-179	0
29000	219	-198	0
29100	225	-210	6
29200	224	-211	0
29300	235	-215	10
29400	227	-215	2
29500	228	-206	-4
29600	227	-210	8
29700	218	-202	0
29800	221	-199	-4
29900	215	-200	9
30000	216	-196	0
30100	217	-199	0
30200	212	-197	6
30300	216	-193	-4
30400	220	-203	7
30500	213	-201	0
30600	221	-203	0
30700	225	-213	10
30800	221	-210	0
30900	236	-211	0
31000	238	-221	6
31100	240	-222	0
31200	248	-232	0
31300	248	-236	3
31400	257	-240	0
31500	264	-252	11
31600	265	-253	0
31700	276	-257	0
31800	283	-266	6
31900	282	-267	0
32000	296	-276	0
32100	292	-278	3
32200	298	-281	-2
32300	309	-290	7
32400	302	-292	0
32500	308	-293	0
32600	309	-294	6
32700	308	-296	0
32800	319	-301	0
32900	313	-302	3
33000	318	-299	-5
33100	322	-305	4
33200	315	-302	0
33300	317	-296	0
33400	319	-310	8
33500	311	-299	0
33600	317	-302	0
33700	310	-300	8
33800	308	-292	0
33900	312	-295	8
