# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	8	-45	49
100	12	-50	60
200	7	-52	58
300	8	-45	50
400	12	-52	58
500	6	-47	51
600	10	-45	49
700	12	-52	59
800	5	-44	51
900	10	-45	50
1000	9	-49	62
1100	5	-44	45
1200	9	-47	50
1300	8	-52	58
1400	0	-38	42
1500	12	-51	57
1600	6	-52	58
1700	8	-45	50
1800	12	-52	63
1900	7	-52	58
2000	8	-49	53
2100	12	-58	64
2200	4	-55	61
2300	10	-56	63
2400	12	-62	70
2500	8	-59	64
2600	14	-61	68
2700	12	-68	77
2800	8	-64	70
2900	12	-76	82
3000	7	-78	90
3100	8	-77	82
3200	116	4	-104
3300	-73	7	77
3400	-81	9	79
3500	-74	4	82
3600	-76	8	77
3700	-66	8	60
3800	-63	2	78
3900	-65	8	64
4000	-56	6	63
4100	-51	16	65
4200	-57	9	54
4300	-47	6	57
4400	-49	0	58
4500	-52	9	46
4600	-41	3	50
4700	-45	0	51
4800	-42	9	41
4900	-37	4	49
5000	-41	8	45
5100	-36	9	37
5200	-35	4	46
5300	-39	8	40
5400	-33	8	37
5500	-32	24	48
5600	-36	9	33
5700	-29	3	37
5800	-35	0	45
5900	-33	12	33
6000	-29	4	41
6100	-36	8	41
6200	-33	9	34
6300	-32	2	47
6400	-37	8	38
6500	-33	6	24
6600	-32	4	48
6700	-39	8	38
6800	-34	6	42
6900	-37	5	51
7000	-52	9	39
7100	-38	4	47
7200	-45	5	58
7300	-45	12	44
7400	-43	5	57
7500	-51	8	54
7600	-52	8	50
7700	-51	2	62
7800	-57	7	61
7900	-55	7	63
8000	-61	5	74
8100	-65	8	64
8200	-66	6	70
8300	-69	5	80
8400	-52	9	72
8500	-70	4	86
8600	119	-110	9
8700	-78	96	-10
8800	-87	99	0
8900	-87	99	3
9000	-81	96	0
9100	-77	86	8
9200	-78	87	0
