# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
10400	-253	266	1
10500	-250	267	5
10600	-251	247	12
10700	-260	274	0
10800	-261	271	0
10900	-264	276	6
11000	-268	283	0
11100	-270	283	8
11200	-277	292	3
11300	-279	296	0
11400	-280	292	7
11500	-289	303	0
11600	-290	309	5
11700	-293	305	9
11800	-300	314	0
11900	-298	312	0
12000	-302	315	8
12100	-294	322	0
12200	-304	315	0
12300	-306	321	6
12400	-310	325	0
12500	-305	316	8
12600	-309	321	3
12700	-310	323	-2
12800	-302	313	9
12900	-306	319	0
13000	-302	315	0
13100	-299	298	9
13200	-292	313	0
13300	-294	309	0
13400	-292	302	8
13500	-290	302	0
13600	-280	293	8
13700	-280	289	6
13800	-274	290	-4
13900	-267	279	6
14000	-266	279	3
14100	-258	273	2
14200	-251	263	13
14300	-252	265	0
14400	-243	257	0
14500	-238	250	9
14600	-236	248	0
14700	-225	241	0
14800	-222	237	6
14900	-219	235	0
15000	-209	221	8
15100	-206	221	1
15200	-201	219	0
15300	-193	208	8
15400	-195	211	0
15500	-188	206	-20
15600	-186	197	8
15700	-187	201	0
15800	-181	196	0
15900	-180	192	6
16000	-182	199	0
16100	-180	190	0
16200	-185	197	3
16300	-194	206	-7
16400	-180	192	9
16500	-190	204	1
16600	-189	206	0
16700	-198	205	9
16800	-207	220	0
16900	-208	219	0
17000	-219	229	6
17100	-228	243	0
17200	-232	246	0
17300	-248	257	3
17400	10	-64	70
17500	14	115	-103
17600	5	168	-161
17700	12	193	-184
17800	9	211	-196
17900	8	225	-218
18000	12	223	-213
18100	6	231	-219
18200	8	232	-224
18300	12	226	-212
18400	7	231	-217
18500	10	227	-219
18600	9	224	-209
18700	5	227	-219
18800	12	220	-213
18900	7	221	-209
19000	8	225	-216
19100	12	219	-207
19200	7	224	-215
19300	11	225	-210
19400	9	228	-209
19500	5	232	-219
19600	12	227	-215
19700	7	229	-215
19800	8	235	-226
19900	12	231	-221
20000	7	240	-231
20100	8	244	-236
20200	12	240	-231
20300	5	249	-241
20400	10	248	-245
20500	9	247	-236
20600	8	261	-252
20700	12	257	-242
20800	8	257	-244
20900	8	261	-253
21000	12	255	-243
21100	5	262	-251
21200	11	257	-250
21300	12	244	-244
21400	5	261	-251
21500	11	252	-245
21600	7	253	-241
21700	8	257	-248
21800	12	245	-235
21900	6	247	-235
22000	10	244	-236
22100	12	234	-225
22200	5	237	-230
22300	12	232	-221
22400	4	224	-214
22500	5	232	-217
22600	12	215	-201
22700	6	215	-203
22800	8	212	-203
22900	12	202	-190
23000	6	203	-192
23100	12	196	-190
23200	12	186	-175
23300	5	190	-180
23400	12	180	-171
23500	8	178	-165
23600	8	180	-171
23700	12	168	-157
23800	6	171	-154
23900	8	167	-158
24000	12	160	-145
24100	5	164	-154
24200	12	161	-152
24300	9	160	-145
24400	8	164	-157
24500	16	161	-149
24600	6	160	-151
24700	8	170	-163
24800	12	166	-155
24900	15	179	-167
25000	14	183	-171
25100	9	186	-175
25200	15	201	-191
25300	11	206	-194
25400	7	215	-203
25500	-73	9	84
25600	122	4	-99
25700	150	8	-140
25800	176	9	-166
25900	190	4	-167
26000	189	8	-179
26100	194	7	-181
26200	193	5	-174
26300	186	12	-180
26400	186	5	-165
26500	175	8	-165
26600	176	9	-168
26700	174	4	-150
26800	165	8	-154
26900	169	6	-158
27000	167	0	-146
27100	160	9	-154
27200	167	6	-146
27300	164	0	-148
27400	166	12	-157
27500	170	4	-147
27600	166	8	-154
27700	169	12	-155
27800	170	4	-148
27900	166	4	-161
28000	174	7	-158
28100	174	0	-157
28200	176	9	-171
28300	183	4	-165
28400	180	7	-170
28500	186	9	-176
28600	190	4	-170
28700	186	10	-177
28800	192	6	-178
28900	193	0	-174
29000	192	9	-185
29100	199	5	-181
29200	198	0	-180
29300	192	12	-189
29400	196	4	-178
29500	190	8	-185
29600	197	6	-182
29700	193	5	-177
29800	197	9	-185
29900	194	6	-178
30000	186	8	-174
30100	186	12	-178
30200	186	4	-165
30300	180	8	-170
30400	182	9	-171
30500	180	2	-158
30600	171	12	-167
30700	174	6	-158
30800	170	5	-154
30900	166	9	-157
31000	169	4	-146
31100	161	8	-151
31200	165	9	-155
31300	164	2	-141
31400	155	5	-151
31500	163	6	-145
31600	161	5	-141
31700	153	9	-153
31800	167	4	-144
31900	161	0	-147
32000	165	12	-157
32100	170	5	-147
32200	167	17	-154
32300	173	12	-165
32400	175	12	-156
32500	176	9	-173
32600	189	6	-174
32700	193	5	-174
32800	202	9	-192
32900	214	4	-190
33000	216	8	-206
33100	-62	83	0
33200	128	-116	9
33300	176	-158	0
33400	215	-193	0
33500	225	-216	12
33600	240	-222	-6
33700	248	-229	0
33800	244	-232	0
33900	248	-228	0
34000	248	-232	7
