# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
19200	5	-24	27
19300	12	-25	31
19400	9	-28	38
19500	-4	-25	29
19600	12	-32	37
19700	9	-29	38
19800	10	-25	30
19900	12	-33	39
20000	6	-31	38
20100	10	-32	37
20200	12	-39	48
20300	5	-39	45
20400	12	-43	44
20500	9	-45	54
20600	5	-45	46
20700	11	-51	57
20800	7	-55	64
20900	8	-54	58
21000	12	-66	73
21100	7	-68	77
21200	10	-69	74
21300	128	4	-116
21400	-58	10	59
21500	-62	8	57
21600	-58	2	77
21700	-57	11	54
21800	-45	9	55
21900	-48	0	54
22000	-42	12	41
22100	-35	4	47
22200	-38	8	41
22300	-33	9	34
22400	-30	4	41
22500	-31	7	32
22600	-26	9	44
22700	-22	5	35
22800	-26	12	22
22900	-18	6	24
23000	-19	5	29
23100	-20	9	16
23200	-12	6	21
23300	-19	0	27
23400	-13	12	12
23500	-11	4	24
23600	-16	8	19
23700	-13	6	15
23800	-12	2	24
23900	-16	8	16
24000	-8	7	21
24100	-16	5	26
24200	-23	11	19
24300	-15	4	29
24400	-20	0	29
24500	-21	9	20
24600	-22	2	36
24700	-28	0	33
24800	-26	9	29
24900	-30	5	41
25000	-36	9	32
25100	-33	6	37
25200	-37	8	48
25300	-42	9	41
25400	-40	6	49
25500	-47	0	54
25600	-52	9	47
25700	-48	4	62
25800	-58	0	64
25900	-58	9	62
26000	-61	2	75
26100	128	-118	0
26200	-62	78	-4
26300	-72	82	9
26400	-74	85	0
26500	-67	80	0
26600	-58	73	10
26700	-62	77	0
26800	-53	67	0
26900	-51	66	6
27000	-52	64	-2
27100	-43	55	8
27200	-46	57	1
27300	-41	58	0
27400	-38	47	6
27500	-41	53	0
27600	-34	51	0
27700	-35	50	6
27800	-42	48	0
27900	-29	43	0
28000	-32	42	6
28100	-28	45	0
28200	-25	39	6
28300	-30	44	0
28400	-26	41	-2
28500	-25	34	8
28600	-29	40	0
28700	-21	38	0
28800	-25	36	6
28900	-26	40	0
29000	-24	35	0
29100	-28	37	3
29200	-26	41	-4
29300	-24	37	8
29400	-29	42	1
29500	-26	41	0
29600	-25	37	8
29700	-34	45	0
29800	-28	45	0
29900	-32	44	12
30000	-39	51	0
30100	-32	45	0
30200	-38	50	3
30300	-39	58	-4
30400	-38	47	9
30500	-45	63	0
30600	-43	58	0
30700	-49	57	6
30800	-52	66	0
30900	-50	64	0
31000	-58	70	3
31100	-60	78	-4
31200	-61	74	6
31300	-71	86	3
31400	-71	87	0
31500	-75	74	6
31600	5	-107	112
31700	12	67	-45
31800	10	82	-64
31900	10	83	-73
32000	12	71	-58
32100	6	71	-61
32200	11	67	-42
32300	12	60	-45
32400	8	64	-54
32500	11	54	-52
32600	8	55	-41
32700	8	55	-49
32800	12	46	-36
32900	6	49	-37
33000	10	51	-39
33100	12	41	-28
33200	5	47	-35
33300	16	45	-33
33400	9	41	-24
33500	8	46	-35
33600	12	38	-26
33700	7	41	-25
33800	10	41	-31
33900	12	33	-20
34000	5	37	-25
