# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
16900	12	190	-174
17000	5	205	-190
17100	11	227	-207
17200	9	253	-232
17300	5	306	-290
17400	12	363	-348
17500	6	443	-425
17600	10	534	-521
17700	16	624	-608
17800	7	745	-721
17900	-248	9	269
18000	299	5	-275
18100	429	9	-412
18200	489	5	-460
18300	493	8	-475
18400	479	9	-460
18500	441	4	-413
18600	384	9	-369
18700	336	7	-310
18800	277	8	-249
18900	221	9	-205
19000	193	4	-163
19100	185	8	-164
19200	192	9	-176
19300	212	2	-178
19400	218	11	-206
19500	259	6	-232
19600	309	8	-286
19700	379	9	-368
19800	464	4	-435
19900	548	10	-528
20000	659	9	-627
20100	-212	231	8
20200	324	-307	0
20300	483	-462	0
20400	541	-526	6
20500	556	-534	-5
20600	544	-526	11
20700	498	-484	0
20800	456	-435	0
20900	399	-387	8
21000	344	-322	0
21100	296	-273	0
21200	241	-223	3
21300	205	-186	-4
21400	206	-181	7
21500	203	-185	0
21600	224	-199	0
21700	251	-233	6
21800	289	-270	0
21900	359	-337	0
22000	425	-413	3
22100	508	-488	-4
22200	605	-580	8
22300	692	-679	0
22400	806	-779	0
22500	6	257	-256
22600	8	-275	270
22700	12	-412	411
22800	7	-476	476
22900	8	-489	489
23000	12	-480	488
23100	5	-446	441
23200	11	-399	398
23300	9	-352	356
23400	5	-299	294
23500	12	-253	257
23600	8	-213	219
23700	12	-177	176
23800	16	-182	186
23900	7	-189	193
24000	11	-206	205
24100	12	-239	248
24200	-4	-286	283
24300	12	-356	356
24400	7	-434	438
24500	8	-528	521
24600	12	-635	639
24700	8	-742	741
24800	228	8	-226
24900	-283	4	290
25000	-410	8	399
25100	-458	6	456
25200	-464	0	473
25300	-442	9	431
25400	-392	6	398
25500	-341	0	341
25600	-284	9	276
25700	-228	3	231
25800	-184	8	180
25900	-168	9	163
26000	-167	2	179
26100	-182	8	180
26200	-194	6	195
26300	-217	4	223
26400	-261	9	251
26500	-318	6	321
26600	-394	0	401
26700	-477	9	468
26800	-567	4	577
26900	-676	0	679
27000	268	-257	-5
27100	-291	298	8
27200	-437	450	0
27300	-497	502	5
27400	-509	514	9
27500	-501	507	0
27600	-463	467	0
27700	-412	422	9
27800	-369	377	0
27900	-314	320	0
28000	-265	273	6
28100	-223	232	-2
28200	-183	192	11
28300	-186	192	3
28400	-194	206	-13
28500	-206	215	6
28600	-245	252	0
28700	-286	293	0
28800	-353	356	8
28900	-432	439	0
29000	-511	515	10
29100	-608	614	9
29200	-710	721	0
29300	-814	813	11
29400	6	-207	219
29500	10	299	-286
29600	12	424	-409
29700	5	489	-473
29800	12	502	-490
29900	4	489	-467
30000	8	451	-439
30100	12	398	-381
30200	5	356	-335
30300	10	309	-290
30400	9	247	-238
30500	5	222	-206
30600	11	193	-181
30700	7	198	-178
30800	8	212	-200
30900	12	228	-214
31000	4	269	-254
31100	10	325	-335
31200	9	395	-370
31300	7	481	-464
31400	12	567	-551
31500	7	669	-654
31600	8	783	-766
31700	-243	2	273
31800	286	8	-270
31900	411	9	-384
32000	444	0	-435
32100	463	11	-448
32200	452	4	-426
32300	412	0	-385
32400	360	9	-340
32500	309	4	-277
32600	248	10	-232
32700	205	9	-181
32800	186	8	-164
32900	186	9	-171
33000	206	4	-168
33100	209	0	-190
33200	237	9	-207
33300	280	4	-251
33400	334	9	-322
33500	411	6	-389
33600	493	5	-473
33700	592	12	-577
33800	702	5	-677
33900	-215	234	0
34000	321	-296	-2
