# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	546	-537	6
100	545	-525	0
200	541	-522	8
300	508	-514	0
400	520	-505	0
500	515	-497	12
600	501	-489	-4
700	502	-485	7
800	489	-477	0
900	489	-470	0
1000	478	-468	6
1100	472	-459	0
1200	473	-456	0
1300	460	-448	3
1400	460	-441	-2
1500	457	-440	6
1600	443	-435	0
1700	447	-429	0
1800	438	-426	6
1900	434	-418	0
2000	435	-418	9
2100	421	-413	0
2200	424	-406	0
2300	418	-403	4
2400	408	-386	0
2500	410	-390	0
2600	399	-387	6
2700	395	-380	-4
2800	393	-377	9
2900	381	-369	0
3000	382	-360	4
3100	373	-358	8
3200	360	-346	0
3300	362	-346	0
3400	349	-339	6
3500	347	-328	-7
3600	343	-323	8
3700	329	-316	0
3800	327	-307	0
3900	317	-303	8
4000	305	-290	0
4100	304	-286	0
4200	290	-277	3
4300	282	-266	-2
4400	283	-263	10
4500	265	-252	0
4600	265	-244	0
4700	257	-239	6
4800	237	-228	0
4900	241	-223	0
5000	228	-216	6
5100	223	-204	-4
5200	219	-205	12
5300	207	-194	0
5400	203	-186	0
5500	194	-174	7
5600	186	-173	0
5700	185	-166	0
5800	174	-161	6
5900	166	-148	-4
6000	167	-150	8
6100	156	-142	1
6200	157	-135	-20
6300	154	-139	9
6400	147	-132	0
6500	153	-132	0
6600	145	-130	6
6700	147	-122	-4
6800	149	-131	8
6900	144	-127	0
7000	147	-128	0
7100	154	-126	8
7200	153	-132	0
7300	159	-137	0
7400	161	-142	3
7500	166	-148	-2
7600	180	-161	6
7700	181	-168	0
7800	197	-176	0
7900	12	147	-134
8000	5	-88	92
8100	11	-121	128
8200	9	-142	154
8300	10	-140	144
8400	12	-144	158
8500	7	-143	154
8600	10	-138	147
8700	12	-139	146
8800	5	-127	132
8900	11	-124	137
9000	7	-118	128
9100	8	-107	113
9200	12	-110	119
9300	6	-103	109
9400	10	-96	99
9500	12	-100	115
9600	7	-97	93
9700	12	-90	95
9800	9	-91	90
9900	7	-77	85
10000	12	-87	94
10100	6	-82	90
10200	8	-80	82
10300	12	-84	95
10400	5	-78	85
10500	10	-77	87
10600	9	-84	93
10700	5	-77	81
10800	11	-80	89
10900	8	-78	90
11000	8	-74	79
11100	12	-79	89
11200	7	-78	77
11300	12	-70	82
11400	14	-78	84
11500	5	-66	71
11600	11	-68	76
11700	8	-68	78
11800	8	-64	68
11900	12	-70	75
12000	6	-65	74
12100	10	-64	70
12200	12	-68	78
12300	8	-65	69
12400	12	-64	70
12500	12	-68	83
12600	5	-61	65
12700	16	-62	74
12800	7	-62	70
12900	10	-61	66
13000	12	-68	75
13100	5	-62	66
13200	14	-64	70
13300	9	-66	77
13400	8	-62	66
13500	12	-68	76
13600	6	-66	77
13700	11	-64	70
13800	12	-73	82
13900	5	-69	77
14000	10	-70	76
14100	12	-84	87
14200	10	-77	83
14300	14	-82	89
14400	7	-86	93
14500	8	-83	91
14600	12	-95	102
14700	5	-97	103
14800	108	8	-103
14900	-75	5	93
15000	-91	8	90
15100	-84	6	92
15200	-82	0	93
15300	-78	9	78
15400	-72	4	82
15500	-72	0	83
15600	-65	12	65
15700	-61	7	78
15800	-66	16	67
15900	-58	9	66
16000	-58	0	70
16100	-60	9	58
16200	-52	4	63
16300	-54	5	64
16400	-52	9	53
16500	-48	4	62
16600	-51	10	54
16700	-47	8	50
16800	-45	-7	64
16900	-49	9	51
17000	-43	6	53
17100	-46	0	58
17200	-45	9	45
17300	-41	3	55
17400	-45	7	51
17500	-44	12	44
17600	-44	0	58
17700	-47	8	51
17800	-42	7	47
17900	-38	21	58
18000	-47	9	45
18100	-39	6	50
18200	-45	8	54
18300	-45	12	44
18400	-41	2	57
18500	-50	9	51
18600	-45	8	44
18700	-45	4	61
18800	-52	8	51
18900	-46	6	55
19000	-51	0	64
19100	-58	9	53
19200	-51	4	63
19300	-57	8	64
19400	-55	12	57
19500	-56	2	74
19600	-62	8	64
19700	-58	9	63
19800	-64	8	77
19900	-68	12	67
20000	-66	7	76
20100	-73	0	80
20200	-74	9	76
20300	-74	4	87
20400	-84	8	83
20500	118	-99	-2
20600	-82	92	9
20700	-99	110	0
20800	-91	106	0
20900	-90	102	8
21000	-87	103	0
21100	-77	91	0
21200	-82	89	6
21300	-78	93	-7
21400	-70	82	6
21500	-73	84	0
21600	-66	78	0
21700	-64	70	8
21800	-71	80	0
21900	-59	74	0
22000	-64	74	6
22100	-62	77	0
22200	-58	68	10
22300	-61	72	3
22400	-55	70	0
22500	-51	63	12
22600	-58	70	0
22700	-53	70	0
22800	-58	57	6
22900	-55	70	0
23000	-51	63	8
23100	-55	68	1
23200	-52	67	-33
23300	-49	62	8
23400	-55	67	0
23500	-49	64	0
23600	-51	63	6
23700	-53	58	0
23800	-49	60	7
23900	-53	66	3
24000	-52	67	-4
24100	-48	63	12
24200	-55	69	0
24300	-49	64	0
24400	-51	63	6
24500	-55	67	0
24600	-49	62	0
24700	-54	66	6
24800	-52	70	-4
24900	-51	63	7
25000	-57	69	0
25100	-53	67	-5
25200	-51	82	8
25300	-58	72	0
25400	-53	70	0
25500	-60	70	8
25600	-62	77	-7
25700	-58	73	0
