# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
22500	41	11	-32
22600	48	6	-29
22700	51	7	-29
22800	60	9	-41
22900	56	6	-36
23000	58	0	-38
23100	60	9	-50
23200	67	5	-44
23300	66	10	-51
23400	73	12	-62
23500	80	2	-56
23600	-111	127	3
23700	81	-62	0
23800	91	-78	8
23900	82	-59	-8
24000	83	-64	0
24100	74	-58	6
24200	70	-51	-4
24300	70	-52	8
24400	60	-45	0
24500	60	-38	0
24600	58	-41	9
24700	49	-33	0
24800	50	-32	0
24900	51	-39	9
25000	41	-25	0
25100	46	-29	0
25200	41	-26	6
25300	37	-19	0
25400	45	-24	10
25500	36	-20	3
25600	37	-17	0
25700	38	-20	9
25800	31	-15	0
25900	37	-15	0
26000	33	-16	6
26100	31	-12	0
26200	35	-16	0
26300	32	-15	6
26400	34	-12	0
26500	38	-20	8
26600	33	-16	6
26700	41	-19	-7
26800	40	-29	9
26900	34	-22	0
27000	46	-24	0
27100	41	-26	6
27200	44	-22	-4
27300	51	-30	0
27400	45	-29	3
27500	50	-25	-2
27600	54	-34	4
27700	52	-36	0
27800	60	-38	-2
27900	64	-45	6
28000	61	-40	0
28100	67	-48	0
28200	64	-52	12
28300	70	-54	0
28400	85	-62	0
28500	79	-65	3
28600	86	-64	0
28700	91	-74	10
28800	7	136	-128
28900	10	-59	66
29000	9	-68	80
29100	5	-66	66
29200	12	-64	70
29300	8	-62	70
29400	8	-51	56
29500	11	-54	60
29600	7	-52	58
29700	10	-38	49
29800	16	-47	55
29900	8	-39	51
30000	11	-38	44
30100	12	-41	51
30200	5	-34	36
30300	11	-35	41
30400	8	-33	42
30500	5	-27	31
30600	12	-32	44
30700	6	-29	38
30800	8	-25	28
30900	12	-29	37
31000	6	-26	32
31100	10	-24	29
31200	12	-26	33
31300	4	-19	25
31400	13	-22	28
31500	6	-26	32
31600	8	-17	21
31700	12	-23	31
31800	6	-20	29
31900	10	-19	23
32000	12	-23	33
32100	5	-20	25
32200	12	-22	24
32300	12	-29	35
32400	5	-21	25
32500	11	-25	31
32600	12	-28	38
32700	12	-25	25
32800	12	-34	37
32900	8	-29	38
33000	10	-32	36
33100	12	-39	46
33200	5	-36	40
33300	11	-43	47
33400	9	-52	54
33500	0	-45	51
33600	12	-56	60
33700	6	-58	67
33800	8	-58	62
33900	12	-70	78
34000	123	8	-122
