# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
22800	-104	111	0
22900	-74	82	3
23000	-39	51	-2
23100	-6	12	9
23200	8	-4	0
23300	28	-19	0
23400	25	-23	7
23500	-8	12	0
23600	-34	41	8
23700	-83	92	12
23800	-129	136	0
23900	-170	169	16
24000	-232	205	38
24100	-292	248	50
24200	12	-554	572
24300	6	-84	103
24400	8	93	-78
24500	12	76	-58
24600	5	50	-35
24700	8	19	-4
24800	12	-5	29
24900	5	-16	36
25000	10	-20	41
25100	6	5	19
25200	5	45	-29
25300	12	77	-58
25400	6	128	-103
25500	8	174	-157
25600	12	218	-201
25700	-465	9	489
25800	41	6	-13
25900	141	-4	-106
26000	118	9	-99
26100	90	6	-55
26200	46	0	-19
26300	18	9	5
26400	-3	4	41
26500	-29	0	58
26600	-23	12	50
26700	19	4	24
26800	53	8	-35
26900	115	6	-81
27000	154	5	-122
27100	189	29	-189
27200	232	45	-239
27300	-522	540	12
27400	-8	35	-4
27500	135	-110	7
27600	110	-87	1
27700	81	-51	0
27800	51	-26	9
27900	16	7	0
28000	0	25	0
28100	0	28	8
28200	0	19	0
28300	45	-17	-4
28400	71	-45	4
28500	120	-93	-4
28600	162	-139	7
28700	200	-181	0
28800	257	-232	21
28900	9	487	-487
29000	5	11	-17
29100	12	-111	111
29200	9	-95	99
29300	8	-58	53
29400	12	-28	28
29500	6	0	0
29600	12	27	-29
29700	12	39	-33
29800	7	34	-37
29900	11	0	-7
30000	9	-52	41
30100	5	-80	77
30200	12	-128	128
30300	25	-187	174
30400	44	-244	202
30500	541	8	-546
30600	37	8	-48
30700	-107	9	97
30800	-87	5	91
30900	-57	9	45
31000	-15	8	0
31100	12	4	-11
31200	24	8	-45
31300	48	6	-52
31400	25	8	-25
31500	-21	9	5
31600	-62	4	62
31700	-113	8	106
31800	-152	8	140
31900	-196	1	202
32000	468	-466	1
32100	-53	64	-4
32200	-141	147	9
32300	-121	126	0
32400	-82	90	0
32500	-51	50	9
32600	-20	27	-7
32700	22	0	0
32800	19	-16	6
32900	28	-19	-2
33000	7	-2	8
33100	-32	36	0
33200	-66	77	5
33300	-112	118	9
33400	-161	163	4
33500	-212	198	24
33600	-275	229	54
33700	5	-543	551
33800	12	-58	76
33900	7	108	-83
34000	7	96	-82
