# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
15000	12	50	-37
15100	5	54	-44
15200	11	51	-39
15300	9	44	-32
15400	5	48	-38
15500	12	41	-29
15600	6	37	-25
15700	8	40	-33
15800	12	33	-18
15900	5	36	-22
16000	11	35	-49
16100	12	29	-16
16200	7	34	-24
16300	12	29	-20
16400	9	24	-12
16500	8	32	-23
16600	12	24	-11
16700	4	28	-12
16800	10	29	-20
16900	12	21	-8
17000	5	32	-16
17100	12	29	-16
17200	12	34	-11
17300	12	32	-24
17400	11	29	-16
17500	7	31	-16
17600	12	35	-23
17700	12	33	-20
17800	8	42	-25
17900	10	38	-15
18000	12	34	-20
18100	5	41	-33
18200	10	45	-29
18300	9	44	-29
18400	0	51	-45
18500	12	51	-39
18600	7	50	-41
18700	8	61	-52
18800	12	59	-47
18900	6	69	-56
19000	8	77	-65
19100	12	73	-60
19200	-123	12	135
19300	73	6	-55
19400	83	5	-56
19500	73	12	-66
19600	77	6	-53
19700	65	8	-49
19800	63	12	-52
19900	61	2	-33
20000	53	8	-38
20100	56	8	-26
20200	51	4	-29
20300	45	8	-37
20400	48	6	-29
20500	42	5	-22
20600	41	9	-30
20700	41	4	-18
20800	33	0	-17
20900	34	9	-23
21000	38	2	-18
21100	29	8	-19
21200	33	9	-16
21300	32	-7	-6
21400	24	9	-15
21500	31	6	-10
21600	25	5	-9
21700	24	9	-18
21800	32	3	-8
21900	25	0	-9
22000	24	12	-21
22100	32	2	-3
22200	28	8	-16
22300	33	6	-13
22400	32	0	-9
22500	31	9	-21
22600	38	4	-18
22700	34	0	-16
22800	41	6	-28
22900	45	2	-20
23000	42	7	-29
23100	49	8	-7
23200	53	2	-27
23300	50	12	-43
23400	55	8	-39
23500	58	5	-38
23600	63	9	-51
23700	70	4	-45
23800	70	8	-51
23900	76	9	-65
24000	-109	124	5
24100	70	-55	0
24200	86	-64	0
24300	80	-55	12
24400	73	-56	0
24500	74	-51	0
24600	64	-52	8
24700	60	-41	-3
24800	64	-39	0
24900	52	-33	1
25000	50	-32	-7
25100	51	-33	9
25200	42	-26	0
25300	45	-25	0
25400	41	-23	6
25500	37	-17	0
25600	41	-21	0
25700	33	-16	3
25800	36	-12	-5
25900	38	-20	9
26000	29	-13	0
26100	34	-12	0
26200	32	-15	8
26300	24	-8	0
26400	34	-12	0
26500	29	-13	6
26600	31	-9	0
26700	35	-15	7
26800	32	-13	3
26900	34	-12	-2
27000	35	-20	8
27100	31	-16	0
27200	37	-19	0
27300	38	-21	8
27400	37	-25	0
27500	45	-26	7
27600	39	-26	3
27700	44	-24	-4
27800	51	-33	11
27900	47	-29	0
28000	55	-35	0
28100	58	-33	8
28200	53	-37	0
28300	63	-44	0
28400	64	-45	6
28500	63	-45	1
28600	77	-55	0
28700	73	-56	1
28800	82	-58	12
28900	87	-68	8
29000	86	-68	0
29100	12	135	-129
29200	9	-55	64
29300	8	-61	64
29400	12	-63	70
29500	7	-58	66
29600	8	-48	55
29700	12	-51	62
29800	7	-47	54
29900	11	-41	47
30000	12	-45	54
30100	5	-37	38
30200	11	-38	44
30300	12	-39	38
30400	5	-29	29
30500	12	-33	41
30600	8	-29	38
30700	8	-25	28
30800	13	-29	36
30900	6	-26	32
31000	10	-33	24
31100	12	-26	33
31200	5	-22	25
31300	11	-21	28
31400	9	-20	32
31500	8	-16	20
31600	11	-16	28
31700	8	-16	25
31800	5	-12	16
31900	12	-20	26
32000	6	-14	20
32100	12	-12	23
32200	12	-20	29
32300	5	-16	19
32400	11	-19	24
32500	8	-21	30
32600	11	-17	22
32700	12	-24	34
32800	7	-26	32
32900	8	-22	23
33000	12	-29	36
33100	7	-26	32
33200	10	-25	31
33300	12	-39	48
33400	4	-34	38
33500	12	-38	44
33600	9	-45	54
33700	5	-45	48
33800	12	-51	63
33900	7	-55	67
34000	8	-58	63
