# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	8	199	-193
100	12	190	-182
200	7	189	-178
300	8	186	-178
400	12	176	-164
500	7	178	-167
600	12	174	-161
700	9	160	-154
800	5	167	-159
900	11	161	-149
1000	8	160	-146
1100	8	161	-155
1200	12	154	-150
1300	5	163	-148
1400	10	157	-152
1500	12	153	-143
1600	5	163	-153
1700	12	161	-149
1800	8	163	-149
1900	8	172	-164
2000	12	172	-161
2100	6	179	-170
2200	8	193	-181
2300	12	192	-177
2400	5	205	-199
2500	8	219	-210
2600	-74	5	96
2700	108	12	-108
2800	154	4	-136
2900	169	8	-154
3000	179	9	-174
3100	193	4	-171
3200	186	8	-179
3300	189	7	-181
3400	186	5	-164
3500	178	12	-172
3600	178	6	-161
3700	170	5	-154
3800	166	12	-162
3900	168	4	-149
4000	161	8	-151
4100	163	9	-155
4200	161	2	-141
4300	158	9	-153
4400	165	6	-149
4500	161	0	-145
4600	163	9	-153
4700	168	4	-146
4800	163	7	-148
4900	166	9	-158
5000	177	1	-153
5100	166	9	-161
5200	175	7	-161
5300	180	5	-157
5400	163	9	-170
5500	180	4	-161
5600	180	0	-165
5700	186	12	-178
5800	186	5	-169
5900	185	13	-178
6000	191	6	-176
6100	193	0	-174
6200	186	9	-183
6300	194	4	-176
6400	190	5	-177
6500	192	9	-182
6600	196	4	-178
6700	189	7	-180
6800	192	9	-181
6900	190	0	-170
7000	186	9	-180
7100	190	6	-171
7200	186	0	-170
7300	184	6	-174
7400	186	5	-163
7500	173	10	-167
7600	178	9	-165
7700	174	4	-154
7800	166	9	-162
7900	172	6	-155
8000	167	5	-151
8100	163	9	-158
8200	167	2	-144
8300	158	8	-146
8400	160	8	-149
8500	167	2	-138
8600	157	9	-148
8700	160	8	-145
8800	161	0	-138
8900	160	16	-153
9000	164	4	-145
9100	160	8	-151
9200	166	7	-155
9300	170	2	-149
9400	166	9	-162
9500	181	6	-161
9600	180	5	-163
9700	186	9	-178
9800	199	5	-176
9900	199	8	-191
10000	215	12	-207
10100	225	4	-203
10200	-60	84	0
10300	130	-109	0
10400	174	-158	6
10500	202	-186	0
10600	227	-209	0
10700	232	-219	6
10800	240	-222	-4
10900	244	-228	6
11000	236	-223	0
11100	242	-219	0
11200	238	-223	7
11300	231	-215	0
11400	236	-215	0
11500	232	-215	6
11600	228	-211	0
11700	232	-210	7
11800	221	-211	0
11900	229	-206	-1
12000	232	-197	6
12100	228	-212	0
12200	236	-217	0
12300	233	-219	3
12400	237	-219	-4
12500	244	-227	0
12600	238	-232	3
12700	250	-230	-2
12800	257	-242	8
12900	253	-241	0
13000	267	-244	0
13100	270	-252	6
13200	269	-253	0
13300	284	-263	0
13400	278	-268	3
13500	287	-269	-2
13600	290	-277	8
13700	289	-277	0
13800	298	-280	0
13900	296	-284	6
14000	298	-282	-5
14100	309	-290	0
14200	299	-286	6
14300	305	-286	-2
14400	309	-294	8
14500	295	-286	0
