# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14500	-249	216	46
14600	12	-533	536
14700	15	-16	37
14800	9	128	-103
14900	12	117	-97
15000	12	73	-52
15100	5	42	-25
15200	11	12	10
15300	12	-13	32
15400	5	-19	33
15500	11	-16	34
15600	8	16	6
15700	5	54	-38
15800	9	93	-73
15900	4	139	-122
16000	8	190	-174
16100	12	237	-219
16200	-475	7	496
16300	11	6	18
16400	128	5	-90
16500	102	8	-86
16600	77	3	-42
16700	38	0	-6
16800	10	9	16
16900	-9	4	50
17000	-31	8	58
17100	-16	8	31
17200	29	2	6
17300	73	8	-50
17400	127	6	-94
17500	164	10	-136
17600	202	38	-203
17700	-507	508	24
17800	47	-42	19
17900	166	-141	2
18000	141	-123	9
18100	100	-76	0
18200	71	-45	0
18300	35	-13	6
18400	12	16	-4
18500	0	25	7
18600	-7	33	0
18700	20	9	-2
18800	51	-26	7
18900	85	-61	0
19000	135	-109	0
19100	170	-150	6
19200	218	-190	0
19300	283	-256	0
19400	7	506	-499
19500	10	41	-49
19600	12	-100	99
19700	7	-79	77
19800	11	-48	44
19900	9	-13	17
20000	-2	13	-20
20100	11	27	-29
20200	7	41	-38
20300	10	29	-33
20400	14	-15	13
20500	6	-52	51
20600	12	-96	92
20700	16	-150	147
20800	26	-210	180
20900	61	-267	218
21000	545	8	-556
21100	74	9	-89
21200	-87	4	85
21300	-77	8	70
21400	-41	12	28
21500	-6	4	0
21600	14	9	-25
21700	37	6	-49
21800	41	5	-45
21900	7	9	-25
22000	-36	6	28
22100	-82	5	83
22200	-129	6	113
22300	-162	6	163
22400	-219	10	219
22500	476	-470	-4
22600	-24	29	8
22700	-131	137	0
22800	-103	116	-10
22900	-70	74	8
23000	-42	45	0
23100	-7	14	5
23200	12	-8	8
23300	23	-16	0
23400	25	-16	0
23500	0	12	6
23600	-39	51	0
23700	-82	86	8
23800	-131	136	3
23900	-176	174	8
24000	-232	192	38
24100	-298	252	51
24200	12	-555	572
24300	8	-91	112
24400	8	90	-74
24500	14	77	-58
24600	8	50	-30
24700	8	22	-7
24800	12	-7	29
24900	5	-20	38
25000	11	-19	34
25100	12	5	13
25200	12	44	-25
25300	12	80	-65
25400	7	128	-103
25500	8	180	-163
25600	9	223	-207
25700	-464	0	493
25800	34	9	-7
25900	141	2	-106
26000	115	9	-90
26100	86	6	-52
26200	51	0	-9
26300	24	9	12
26400	-4	4	44
26500	-25	0	59
26600	-20	12	47
26700	19	5	21
26800	60	8	-35
26900	118	6	-85
27000	154	0	-122
27100	189	29	-188
27200	233	47	-242
27300	-523	540	12
27400	-13	40	-4
27500	135	-105	0
27600	108	-84	1
27700	76	-51	0
27800	51	-26	8
27900	16	10	0
28000	0	25	0
28100	0	21	6
28200	12	16	0
28300	45	-12	0
28400	74	-52	8
28500	121	-95	-5
28600	164	-142	7
28700	206	-182	1
28800	263	-235	0
28900	12	487	-488
29000	5	16	-17
29100	12	-111	111
29200	9	-92	98
29300	5	-54	52
29400	12	-25	24
29500	7	0	0
29600	8	29	-41
29700	22	34	-34
29800	7	41	-37
29900	11	0	8
30000	8	-39	43
30100	5	-82	78
30200	11	-132	128
30300	25	-190	177
30400	47	-248	206
30500	541	9	-545
30600	41	8	-48
30700	-105	9	92
30800	-87	4	84
30900	-57	8	45
31000	-15	9	12
31100	12	4	-12
31200	28	9	-44
31300	47	7	-52
31400	25	10	-25
31500	-26	9	7
31600	-64	4	62
31700	-114	5	106
31800	-155	9	140
31900	-199	2	203
32000	468	-468	0
32100	-53	64	10
32200	-141	147	11
32300	-120	125	0
32400	-80	87	0
32500	-48	50	8
32600	-20	25	0
32700	11	4	8
32800	30	-16	3
32900	31	-16	0
33000	6	-2	8
33100	-33	37	0
33200	-69	77	0
33300	-112	118	9
33400	-165	164	3
33500	-217	198	28
33600	-277	234	54
33700	5	-544	551
33800	12	-62	82
33900	6	108	-87
34000	8	93	-78
