# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	5	264	-254
100	12	256	-247
200	8	263	-252
300	12	265	-255
400	12	260	-250
500	5	266	-257
600	11	261	-255
700	8	257	-248
800	8	264	-257
900	12	257	-246
1000	7	257	-244
1100	8	257	-248
1200	12	247	-234
1300	5	253	-238
1400	10	244	-239
1500	12	234	-225
1600	5	236	-230
1700	11	228	-219
1800	7	224	-215
1900	8	225	-219
2000	12	214	-202
2100	6	215	-199
2200	8	209	-203
2300	12	203	-186
2400	5	202	-193
2500	11	193	-187
2600	8	189	-174
2700	5	191	-178
2800	14	180	-168
2900	6	178	-165
3000	8	177	-168
3100	12	165	-157
3200	6	171	-154
3300	11	169	-149
3400	12	160	-148
3500	5	165	-154
3600	10	164	-155
3700	9	160	-151
3800	-4	167	-157
3900	12	163	-155
4000	7	166	-154
4100	8	174	-166
4200	14	172	-161
4300	4	186	-174
4400	12	193	-182
4500	12	192	-180
4600	5	207	-198
4700	11	213	-207
4800	-74	0	93
4900	118	8	-109
5000	161	4	-139
5100	177	0	-164
5200	192	9	-182
5300	199	5	-179
5400	194	8	-186
5500	198	8	-181
5600	196	-4	-172
5700	186	12	-182
5800	188	6	-168
5900	180	0	-161
6000	173	12	-168
6100	174	4	-155
6200	167	8	-154
6300	169	8	-155
6400	170	4	-148
6500	163	10	-159
6600	172	7	-155
6700	167	5	-149
6800	173	12	-160
6900	174	4	-150
7000	169	8	-154
7100	171	14	-165
7200	180	2	-155
7300	173	9	-167
7400	179	9	-168
7500	180	5	-162
7600	179	9	-176
7700	190	3	-169
7800	186	7	-174
7900	192	12	-182
8000	196	4	-174
8100	189	8	-180
8200	198	8	-181
8300	206	5	-177
8400	195	9	-186
8500	203	4	-182
8600	196	0	-180
8700	202	12	-194
8800	206	7	-187
8900	195	8	-186
9000	200	7	-194
9100	196	-13	-178
9200	192	9	-186
9300	197	6	-181
