# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	8	240	-228
100	8	241	-234
200	12	227	-219
300	6	237	-223
400	8	232	-226
500	12	224	-212
600	5	231	-222
700	11	232	-219
800	8	231	-215
900	8	235	-225
1000	12	229	-219
1100	6	237	-225
1200	10	244	-236
1300	12	242	-235
1400	7	253	-244
1500	10	259	-252
1600	9	266	-251
1700	0	280	-272
1800	-61	4	82
1900	128	12	-109
2000	184	12	-173
2100	215	4	-196
2200	231	8	-223
2300	248	7	-245
2400	257	4	-235
2500	253	9	-249
2600	261	6	-245
2700	257	5	-240
2800	253	12	-247
2900	257	4	-236
3000	248	8	-241
3100	253	12	-242
3200	257	2	-230
3300	246	9	-241
3400	249	9	-239
3500	251	5	-235
3600	250	9	-246
3700	258	4	-239
3800	257	8	-241
3900	261	12	-253
4000	264	2	-247
4100	265	8	-254
4200	273	6	-258
4300	273	12	-254
4400	273	9	-269
4500	284	6	-268
4600	283	0	-267
4700	282	12	-281
4800	296	5	-271
4900	289	11	-283
5000	298	9	-284
5100	299	-10	-283
5200	300	9	-296
5300	309	6	-294
5400	309	5	-296
5500	308	12	-304
5600	315	4	-297
5700	309	8	-302
5800	316	8	-311
5900	315	4	-296
6000	308	9	-307
6100	317	6	-303
6200	310	0	-296
6300	315	12	-306
6400	315	5	-295
6500	305	7	-299
6600	308	6	-297
6700	309	0	-286
6800	295	9	-294
6900	302	6	-284
7000	291	8	-281
7100	292	12	-284
7200	290	4	-275
7300	281	7	-277
7400	282	7	-271
7500	272	0	-257
7600	269	12	-265
7700	271	7	-253
7800	259	8	-251
7900	263	12	-250
8000	257	4	-235
8100	247	9	-244
8200	249	6	-234
8300	244	0	-228
8400	240	9	-234
8500	244	4	-223
8600	233	8	-224
8700	234	9	-226
8800	235	4	-214
8900	229	9	-225
9000	236	6	-219
9100	232	8	-215
9200	228	12	-224
9300	238	4	-215
9400	229	10	-219
9500	239	9	-226
9600	238	2	-219
9700	236	8	-230
9800	247	6	-232
9900	248	5	-230
10000	253	9	-245
10100	267	8	-246
10200	266	8	-256
10300	281	9	-268
10400	290	4	-270
10500	-58	73	0
10600	149	-133	0
10700	215	-197	6
10800	253	-235	-4
10900	286	-270	7
11000	298	-287	1
11100	315	-296	-2
11200	323	-310	8
11300	321	-310	0
11400	332	-313	0
11500	328	-316	6
11600	327	-314	-5
11700	335	-319	0
11800	328	-316	3
11900	334	-315	0
12000	335	-323	9
12100	332	-321	0
12200	341	-326	16
12300	344	-335	7
12400	347	-331	0
12500	356	-338	0
12600	354	-342	3
12700	364	-344	-4
12800	373	-356	6
12900	369	-358	0
13000	381	-365	0
13100	386	-374	6
13200	392	-376	0
13300	402	-384	5
13400	403	-390	3
13500	411	-396	-4
13600	418	-410	0
13700	424	-413	0
13800	437	-418	-4
13900	439	-429	3
14000	443	-430	-5
14100	456	-441	5
14200	453	-443	0
14300	463	-447	-2
14400	470	-459	8
14500	469	-459	0
14600	482	-463	-7
14700	480	-469	6
14800	482	-468	0
14900	489	-476	7
15000	486	-478	0
15100	495	-476	-20
15200	496	-503	12
15300	492	-482	0
15400	501	-486	0
15500	490	-484	6
15600	495	-480	-2
15700	496	-482	7
15800	489	-480	0
15900	495	-476	0
16000	489	-478	6
16100	485	-472	0
16200	489	-474	7
16300	479	-471	6
16400	482	-464	-1
16500	480	-468	10
16600	466	-460	0
16700	472	-451	0
16800	464	-451	12
16900	460	-444	0
17000	459	-443	0
17100	446	-439	0
17200	447	-430	-2
17300	444	-431	7
17400	431	-422	0
17500	433	-417	0
17600	425	-413	6
17700	418	-406	0
17800	418	-402	8
17900	412	-394	3
18000	405	-386	-4
18100	401	-385	5
18200	390	-377	0
18300	391	-373	0
18400	380	-368	6
18500	373	-359	0
18600	373	-355	0
18700	360	-349	3
18800	360	-341	0
18900	354	-342	9
19000	344	-331	0
19100	347	-331	0
19200	338	-327	6
19300	334	-319	0
19400	336	-319	0
19500	326	-316	6
19600	332	-309	-4
19700	328	-313	8
19800	319	-306	0
19900	326	-307	0
20000	319	-310	6
20100	318	-302	0
20200	322	-308	0
20300	315	-304	1
20400	321	-302	-2
20500	325	-310	9
20600	324	-310	0
20700	331	-309	0
20800	335	-316	6
20900	334	-319	0
21000	346	-327	0
21100	344	-331	3
21200	356	-335	0
21300	367	-352	8
21400	363	-356	0
21500	380	-360	0
21600	8	66	-56
21700	7	-135	139
21800	12	-211	224
21900	7	-261	270
22000	10	-293	295
22100	12	-323	331
22200	7	-336	335
22300	12	-346	347
22400	12	-363	367
22500	5	-357	360
22600	10	-365	373
22700	12	-368	377
22800	8	-366	369
22900	12	-371	382
23000	7	-371	375
23100	10	-370	376
23200	12	-377	388
23300	5	-377	377
23400	11	-380	385
23500	9	-384	393
23600	8	-383	384
23700	11	-389	398
23800	7	-392	399
23900	8	-393	395
24000	12	-400	410
24100	5	-400	412
24200	12	-402	408
24300	12	-403	420
24400	5	-407	412
24500	11	-412	421
24600	8	-416	425
24700	8	-417	421
