# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
10700	20	8	-24
10800	37	6	-20
10900	33	5	-12
11000	29	9	-21
11100	33	4	-13
11200	27	0	-6
11300	28	12	-16
11400	32	5	-7
11500	25	8	-11
11600	24	7	-13
11700	29	2	-6
11800	24	8	-12
11900	29	8	-2
12000	29	2	-6
12100	26	7	-18
12200	32	6	-13
12300	32	5	-8
12400	12	12	-22
12500	35	0	-13
12600	38	5	-12
12700	37	12	-28
12800	45	2	-20
12900	42	10	-31
13000	47	8	-33
13100	51	-8	-27
13200	49	5	-38
13300	57	6	-39
13400	58	8	-37
13500	63	9	-49
13600	70	4	-45
13700	69	0	-49
13800	73	9	-66
13900	-106	127	0
14000	77	-60	3
14100	86	-61	-2
14200	85	-66	11
14300	73	-57	0
14400	74	-51	0
14500	70	-42	8
14600	60	-43	0
14700	60	-41	0
14800	55	-39	9
14900	50	-30	0
15000	53	-32	0
15100	45	-29	6
15200	44	-22	-4
15300	45	-26	0
15400	37	-20	6
15500	37	-19	0
15600	41	-21	11
15700	34	-13	0
15800	33	-11	0
15900	33	-20	8
16000	29	-11	0
16100	33	-12	0
16200	29	-13	6
16300	24	-9	0
16400	32	-12	0
16500	27	-13	3
16600	29	-6	0
16700	33	-15	7
16800	29	-13	6
16900	34	-12	0
17000	38	-20	7
17100	33	-16	0
17200	37	-18	4
17300	38	-39	14
17400	37	-17	0
17500	45	-25	0
17600	45	-26	6
17700	44	-25	0
17800	53	-32	0
17900	51	-33	6
18000	50	-32	-4
18100	59	-42	10
18200	58	-42	6
18300	63	-43	0
18400	67	-52	7
18500	65	-52	3
18600	76	-51	-2
18700	78	-71	9
18800	76	-62	0
18900	90	-69	0
19000	8	134	-125
19100	8	-54	58
19200	12	-68	74
19300	7	-65	70
19400	5	-56	59
19500	12	-58	65
19600	6	-52	61
19700	10	-45	52
19800	12	-49	53
19900	5	-41	45
20000	10	-38	36
20100	12	-39	49
20200	5	-36	38
20300	13	-32	37
20400	6	-33	35
20500	4	-27	29
20600	12	-30	37
20700	7	-26	35
20800	8	-19	25
20900	12	-24	35
21000	7	-26	32
21100	10	-19	23
21200	12	-23	29
21300	5	-18	25
21400	10	-16	20
21500	14	-20	33
21600	5	-13	19
21700	12	-16	15
21800	12	-10	19
21900	5	-13	16
22000	12	-17	24
22100	9	-16	25
22200	5	-14	17
22300	12	-20	24
22400	8	-20	27
22500	8	-19	21
22600	12	-24	33
22700	6	-21	27
22800	10	-22	24
22900	12	-29	37
23000	5	-26	32
23100	8	-30	34
23200	12	-36	48
23300	7	-35	38
23400	11	-35	41
23500	9	-45	53
23600	5	-43	46
23700	11	-51	58
23800	7	-55	67
23900	8	-58	62
24000	12	-68	75
24100	128	8	-122
24200	-52	9	52
24300	-58	4	66
24400	-58	8	58
24500	-47	6	42
24600	-38	4	62
24700	-42	11	39
24800	-35	6	37
24900	-32	5	41
25000	-29	12	29
25100	-25	6	36
25200	-25	7	32
25300	-23	9	21
25400	-16	4	24
25500	-18	8	19
25600	-13	9	15
25700	-9	4	20
25800	-14	8	16
25900	-8	9	12
26000	-6	2	20
26100	-10	10	6
26200	-4	7	10
26300	0	5	16
26400	-8	11	3
26500	-3	6	12
26600	0	0	14
26700	-7	9	4
26800	-4	5	15
26900	-10	8	14
27000	-10	9	8
27100	-9	4	20
27200	-16	8	19
27300	-13	9	28
27400	-16	5	29
27500	-21	13	20
27600	-22	6	24
27700	-25	0	38
27800	-36	12	25
27900	-31	4	37
28000	-35	5	45
28100	-39	9	37
28200	-37	4	49
28300	-45	8	51
28400	-47	9	47
28500	-49	2	62
28600	-60	8	61
28700	137	-122	0
28800	-61	70	8
28900	-73	83	0
29000	-66	80	0
29100	-61	68	6
29200	-62	77	0
29300	-50	58	0
29400	-51	62	6
29500	-47	61	0
29600	-38	52	0
29700	-41	50	3
29800	-39	51	-4
29900	-32	44	7
30000	-35	47	0
30100	-29	45	-2
30200	-25	37	8
30300	-29	39	0
30400	-21	38	0
30500	-22	21	11
30600	-26	38	0
30700	-16	32	0
30800	-19	20	9
30900	-20	35	0
31000	-16	29	5
31100	-19	31	3
31200	-20	32	0
31300	-12	27	5
31400	-19	29	3
31500	-16	32	-2
31600	-12	26	8
31700	-20	31	1
31800	-16	33	-4
31900	-16	27	6
32000	-24	35	0
32100	-20	35	-4
32200	-19	31	6
32300	-26	36	0
32400	-24	38	0
32500	-25	37	6
32600	-29	45	0
32700	-28	39	0
32800	-32	46	3
32900	-36	51	-5
33000	-35	49	7
33100	-44	50	1
33200	-42	58	-4
33300	-45	55	0
33400	-53	66	0
33500	-52	70	7
33600	-58	66	10
33700	-65	85	0
33800	-60	80	0
33900	-77	86	6
34000	8	-121	121
