# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
9200	12	232	-221
9300	12	237	-220
9400	8	244	-239
9500	12	239	-232
9600	7	244	-232
9700	11	244	-236
9800	12	237	-226
9900	5	244	-232
10000	10	241	-232
10100	9	237	-225
10200	5	242	-236
10300	12	240	-232
10400	7	244	-228
10500	8	248	-239
10600	12	240	-232
10700	6	248	-235
10800	10	251	-242
10900	12	247	-235
11000	5	257	-244
11100	10	257	-252
11200	9	250	-247
11300	5	267	-257
11400	10	265	-258
11500	6	269	-254
11600	8	277	-266
11700	12	269	-263
11800	6	282	-275
11900	12	283	-292
12000	12	279	-270
12100	5	290	-278
12200	11	286	-277
12300	8	287	-273
12400	8	291	-283
12500	12	285	-277
12600	7	286	-277
12700	8	290	-281
12800	12	284	-271
12900	6	282	-270
13000	10	283	-274
13100	12	273	-265
13200	5	276	-270
13300	12	270	-265
13400	12	269	-254
13500	5	267	-261
13600	12	257	-247
13700	7	257	-244
13800	8	257	-247
13900	12	244	-232
14000	6	244	-232
14100	8	240	-232
14200	12	229	-217
14300	5	231	-223
14400	11	222	-214
14500	12	216	-199
14600	5	219	-210
14700	13	210	-200
14800	6	205	-193
14900	8	206	-194
15000	12	192	-182
15100	5	195	-180
15200	11	193	-181
15300	9	189	-170
15400	5	186	-178
15500	10	181	-171
15600	6	179	-167
15700	8	186	-173
15800	12	178	-168
15900	6	179	-172
16000	10	186	-176
16100	12	179	-168
16200	5	191	-180
16300	12	190	-184
16400	9	195	-183
16500	0	207	-199
16600	12	208	-198
16700	9	218	-206
16800	8	232	-226
16900	12	236	-224
17000	-74	8	85
17100	121	9	-110
17200	167	4	-141
17300	186	-4	-178
17400	205	6	-194
17500	212	5	-193
17600	215	12	-206
17700	219	7	-199
17800	209	0	-199
17900	211	9	-200
18000	209	4	-186
18100	198	9	-192
18200	204	6	-185
18300	196	5	-180
18400	192	9	-187
18500	199	2	-178
18600	190	8	-180
18700	197	12	-186
18800	196	4	-178
18900	192	10	-186
19000	197	7	-187
19100	196	5	-180
19200	195	12	-190
19300	207	4	-187
19400	199	10	-186
19500	205	9	-197
19600	209	5	-188
19700	206	8	-199
19800	214	6	-198
19900	214	5	-192
20000	211	9	-205
20100	222	6	-207
20200	215	0	-206
20300	221	12	-216
20400	225	4	-202
20500	221	9	-212
20600	229	8	-214
20700	225	5	-206
20800	218	12	-217
20900	227	4	-208
21000	219	8	-206
21100	223	12	-213
21200	222	5	-201
21300	215	8	-206
21400	220	6	-207
21500	215	5	-199
21600	205	9	-206
21700	212	4	-195
21800	206	7	-191
21900	202	9	-194
22000	206	4	-181
22100	192	0	-180
22200	195	6	-174
22300	193	5	-169
22400	178	15	-177
22500	183	6	-168
22600	174	5	-161
22700	173	8	-165
22800	174	2	-152
22900	165	8	-153
23000	166	8	-155
23100	164	4	-143
23200	157	10	-153
23300	161	6	-149
23400	157	5	-141
23500	153	12	-151
23600	167	4	-142
23700	157	8	-148
23800	160	12	-152
23900	167	5	-142
24000	158	11	-153
24100	165	9	-150
24200	170	5	-151
24300	166	9	-167
24400	186	4	-168
24500	188	7	-174
24600	198	9	-190
24700	212	2	-190
24800	-68	86	0
24900	128	-103	-21
25000	174	-158	7
25100	197	-181	0
25200	219	-201	0
25300	226	-213	6
25400	228	-209	0
25500	233	-215	0
25600	225	-211	1
25700	228	-206	-5
25800	225	-210	6
25900	215	-201	0
26000	218	-198	0
26100	214	-187	9
26200	208	-191	0
26300	210	-196	0
26400	209	-194	6
26500	211	-191	0
26600	215	-198	10
26700	209	-200	6
26800	218	-193	-4
26900	219	-203	8
27000	221	-207	0
27100	226	-206	0
27200	232	-215	6
27300	231	-215	0
27400	241	-224	0
27500	240	-228	6
27600	250	-232	-4
27700	257	-242	7
27800	257	-245	0
27900	269	-248	5
28000	272	-258	8
28100	273	-259	0
28200	286	-267	0
28300	286	-274	9
28400	289	-270	0
28500	296	-279	0
28600	293	-279	0
28700	302	-281	-2
28800	309	-290	8
28900	302	-287	0
29000	308	-290	0
29100	309	-298	6
29200	305	-290	0
29300	312	-294	0
29400	309	-294	3
29500	308	-290	-4
29600	315	-295	8
29700	303	-294	0
29800	308	-288	0
29900	309	-291	6
30000	298	-285	0
30100	303	-283	0
30200	296	-284	3
30300	295	-277	-4
30400	296	-279	5
30500	286	-273	3
30600	289	-270	0
30700	286	-271	9
30800	276	-261	0
30900	278	-257	0
31000	270	-258	7
31100	266	-251	0
31200	270	-252	9
31300	259	-248	3
31400	257	-232	0
31500	257	-240	8
31600	247	-234	0
31700	249	-232	0
31800	244	-232	6
31900	244	-225	0
32000	248	-230	0
32100	241	-228	3
32200	244	-223	-4
32300	246	-229	6
32400	240	-226	0
32500	248	-228	0
32600	248	-232	16
32700	244	-230	0
32800	257	-236	8
32900	252	-239	3
33000	257	-241	-4
33100	270	-252	8
33200	268	-254	0
33300	281	-261	-4
33400	290	-268	7
33500	292	-277	0
33600	308	-290	0
33700	8	81	-69
33800	10	-109	115
33900	12	-175	186
34000	7	-210	219
