# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	-543	554	0
100	-538	547	3
200	-529	544	0
300	-518	531	0
400	-514	521	7
500	-506	522	0
600	-496	515	0
700	-495	501	6
800	-487	505	0
900	-476	487	0
1000	-475	489	6
1100	-471	486	-2
1200	-462	471	8
1300	-460	474	3
1400	-453	470	0
1500	-446	456	9
1600	-445	460	3
1700	-439	454	0
1800	-431	440	8
1900	-432	443	3
2000	-426	441	0
2100	-418	427	8
2200	-419	431	3
2300	-413	428	0
2400	-406	414	12
2500	-405	418	0
2600	-396	412	0
2700	-391	411	9
2800	-390	402	0
2900	-380	393	0
3000	-377	385	9
3100	-368	386	0
3200	-362	373	8
3300	-357	369	9
3400	-352	367	0
3500	-341	352	0
3600	-335	347	7
3700	-329	348	-5
3800	-312	331	0
3900	-309	327	3
4000	-303	319	-4
4100	-293	302	8
4200	-286	300	6
4300	-277	291	0
4400	-257	279	10
4500	-261	276	0
4600	-248	264	0
4700	-238	250	8
4800	-234	248	0
4900	-219	235	0
5000	-211	224	8
5100	-207	221	0
5200	-194	207	0
5300	-186	198	12
5400	-178	196	0
5500	-169	185	0
5600	-162	173	6
5700	-155	170	0
5800	-145	157	0
5900	-140	153	6
6000	-132	148	0
6100	-122	134	8
6200	-120	132	3
6300	-111	122	-2
6400	-103	116	8
6500	-107	120	0
6600	-98	116	-26
6700	-96	108	9
6800	-105	116	0
6900	-88	106	0
7000	-95	102	8
7100	-99	111	0
7200	-98	109	0
7300	-99	111	6
7400	-103	117	0
7500	-103	115	10
7600	-113	124	3
7700	-116	135	-4
7800	-122	136	8
7900	-137	150	3
8000	-144	161	0
8100	12	-87	99
8200	11	102	-90
8300	10	122	-110
8400	12	121	-110
8500	5	133	-124
8600	10	128	-116
8700	8	121	-106
8800	8	116	-107
8900	12	103	-91
9000	6	99	-83
9100	8	96	-87
9200	12	87	-78
9300	7	89	-77
9400	8	90	-81
9500	12	81	-70
9600	7	84	-74
9700	10	83	-71
9800	12	81	-66
9900	8	84	-74
10000	11	78	-65
10100	6	76	-62
10200	0	80	-72
10300	12	73	-65
10400	8	76	-62
10500	8	78	-71
10600	12	73	-62
10700	6	76	-64
10800	8	77	-69
10900	12	70	-58
11000	6	74	-61
11100	10	77	-68
11200	12	70	-53
11300	5	74	-64
11400	12	70	-65
11500	8	70	-58
11600	5	75	-64
11700	11	70	-58
11800	6	70	-58
11900	8	77	-68
12000	12	70	-59
12100	7	73	-61
12200	8	77	-66
12300	12	70	-55
12400	5	74	-61
12500	10	77	-66
12600	12	70	-53
12700	7	74	-67
12800	12	78	-65
12900	12	66	-58
13000	5	77	-70
13100	11	72	-65
13200	8	76	-62
13300	8	80	-74
13400	12	77	-65
13500	7	81	-67
13600	8	83	-76
13700	12	79	-68
13800	6	86	-74
13900	10	90	-79
14000	12	86	-80
14100	7	95	-83
14200	10	103	-84
14300	12	95	-83
14400	4	107	-96
14500	-91	6	108
14600	103	5	-70
14700	128	6	-102
14800	112	6	-92
14900	103	5	-87
15000	99	9	-91
15100	99	4	-78
15200	91	8	-77
15300	89	12	-81
15400	90	4	-68
15500	82	8	-70
15600	82	9	-71
15700	83	4	-59
15800	76	8	-64
15900	79	6	-60
16000	77	12	-54
16100	73	9	-64
16200	77	6	-57
16300	70	5	-51
16400	70	9	-62
16500	74	4	-52
16600	68	0	-48
16700	68	12	-58
16800	72	2	-46
16900	63	11	-51
17000	67	8	-45
17100	66	5	-43
17200	60	8	-51
17300	65	6	-52
17400	64	5	-45
17500	76	10	-55
17600	66	6	-45
17700	61	5	-45
17800	60	9	-53
17900	66	4	-42
18000	61	0	-45
18100	63	9	-52
18200	67	4	-38
18300	60	8	-48
18400	68	12	-45
18500	64	5	-41
18600	62	8	-51
18700	70	4	-52
18800	64	5	-45
18900	70	9	-55
19000	70	4	-52
19100	67	7	-49
19200	70	12	-60
19300	77	4	-53
19400	72	8	-58
19500	76	0	-63
19600	83	4	-55
19700	73	12	-64
19800	82	9	-65
19900	83	-2	-61
20000	82	9	-74
20100	93	6	-70
20200	93	5	-74
20300	99	10	-87
20400	-90	108	0
20500	94	-78	6
20600	105	-83	-4
20700	107	-89	7
20800	96	-81	3
20900	95	-75	0
21000	96	-78	7
21100	85	-68	0
21200	89	-67	8
21300	83	-78	8
21400	76	-57	0
21500	78	-59	0
21600	77	-55	6
21700	73	-51	-5
21800	70	-54	0
21900	67	-52	3
22000	66	-45	-5
22100	69	-50	7
22200	63	-47	3
22300	63	-43	-2
22400	67	-49	8
22500	60	-43	0
22600	63	-45	-7
22700	64	-47	8
22800	57	-41	0
22900	62	-41	0
23000	58	-45	6
23100	57	-38	0
23200	62	-44	0
23300	58	-41	6
23400	57	-38	-4
23500	64	-44	0
23600	56	-39	3
23700	60	-38	0
23800	64	-45	10
23900	57	-44	0
24000	63	-43	0
24100	64	-47	8
24200	62	-44	3
24300	70	-48	0
24400	70	-45	3
24500	63	-45	0
24600	70	-51	0
24700	67	-52	3
24800	69	-48	0
24900	74	-55	8
25000	70	-53	0
25100	76	-51	-2
25200	78	-62	6
25300	73	-58	0
25400	82	-58	-2
25500	83	-58	9
25600	81	-64	0
25700	91	-64	0
25800	90	-71	4
25900	92	-67	0
26000	99	-80	0
26100	97	-81	1
26200	102	-83	-2
26300	109	-92	8
26400	5	120	-115
26500	10	-74	76
26600	12	-87	97
26700	7	-80	85
26800	11	-77	82
26900	9	-78	90
27000	5	-70	74
27100	11	-73	76
27200	8	-68	80
27300	8	-64	65
27400	17	-65	73
27500	6	-62	70
27600	8	-58	62
27700	12	-62	71
27800	6	-56	64
27900	10	-51	57
28000	12	-60	64
28100	5	-53	54
28200	10	-51	57
28300	9	-53	64
28400	5	-48	53
28500	12	-51	57
28600	9	-52	61
28700	5	-45	47
28800	12	-49	57
28900	3	-42	51
29000	8	-41	45
29100	12	-47	56
29200	1	-41	51
29300	12	-41	44
29400	12	-45	54
29500	5	-42	51
29600	10	-38	47
29700	9	-41	54
29800	5	-38	43
29900	11	-43	50
30000	9	-42	51
30100	7	-38	39
30200	12	-43	50
30300	8	-42	51
30400	8	-37	39
30500	12	-46	53
30600	5	-42	51
30700	10	-41	47
30800	12	-49	58
30900	5	-44	51
31000	11	-45	50
31100	9	-52	58
31200	5	-48	51
31300	12	-51	60
31400	8	-55	64
31500	8	-51	55
31600	12	-62	70
31700	7	-62	70
31800	0	-58	63
31900	12	-74	82
32000	5	-71	77
32100	10	-77	82
32200	116	12	-106
32300	-78	9	67
32400	-75	6	85
32500	-75	0	83
32600	-71	9	70
32700	-62	4	76
32800	-63	8	67
32900	-58	9	57
33000	-51	2	63
33100	-53	8	54
33200	-45	9	49
33300	-45	4	59
33400	-45	11	45
33500	-42	8	47
33600	-38	0	51
33700	-39	9	36
33800	-33	8	42
33900	-35	8	41
34000	-33	9	31
