# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	124	-99	0
100	170	-141	0
200	212	-190	6
300	269	-244	-5
400	12	489	-487
500	6	24	-22
600	10	-103	99
700	12	-91	88
800	5	-52	51
900	11	-19	18
1000	9	5	-3
1100	5	29	-32
1200	13	39	-33
1300	7	18	-25
1400	5	0	0
1500	12	-45	46
1600	6	-91	87
1700	16	-134	134
1800	29	-197	183
1900	47	-256	207
2000	541	9	-556
2100	51	5	-62
2200	-103	9	87
2300	-83	4	81
2400	-51	8	41
2500	-15	8	2
2600	12	2	-12
2700	29	9	-51
2800	42	6	-44
2900	16	5	-22
3000	-28	9	14
3100	-70	4	68
3200	-118	0	109
3300	-158	6	147
3400	-205	2	205
3500	468	-469	0
3600	-47	54	5
3700	-138	126	7
3800	-118	123	0
3900	-78	84	0
4000	-48	50	6
4100	-16	25	0
4200	12	0	0
4300	22	-13	3
4400	21	-12	0
4500	0	2	8
4600	-36	40	0
4700	-73	81	5
4800	-116	115	6
4900	-169	168	6
5000	-221	206	34
5100	-281	240	58
5200	8	-544	555
5300	12	-67	89
5400	7	102	-87
5500	10	91	-74
5600	12	53	-33
5700	5	26	-12
5800	8	0	16
5900	9	-16	38
6000	5	-19	31
6100	12	0	21
6200	7	31	-16
6300	8	77	-60
6400	12	115	-98
6500	5	165	-148
6600	10	213	-200
6700	-457	12	496
6800	53	8	-32
6900	155	3	-118
7000	128	0	-93
7100	95	9	-69
7200	61	3	-22
7300	20	10	6
7400	0	9	31
7500	-19	24	58
7600	-28	8	51
7700	6	4	28
7800	51	5	-16
7900	100	9	-78
8000	148	4	-113
8100	178	23	-167
8200	221	45	-232
8300	-515	527	20
8400	8	8	3
8500	144	-120	0
8600	119	-103	8
8700	82	-58	0
8800	55	-32	12
8900	21	0	6
9000	5	22	-4
9100	0	26	7
9200	2	20	0
9300	34	0	-7
9400	67	-42	8
9500	107	-83	0
9600	152	-128	0
9700	194	-171	6
9800	242	-219	-5
9900	12	482	-488
10000	7	-7	9
10100	0	-116	115
10200	8	-105	102
10300	5	-67	61
10400	11	-32	24
10500	9	-4	6
10600	8	22	-25
10700	12	34	-36
10800	7	37	-35
10900	8	12	-15
11000	12	-33	35
11100	6	-72	70
11200	12	-116	115
11300	25	-178	168
11400	37	-234	194
11500	533	14	-548
11600	16	5	-29
11700	-116	12	103
11800	-93	1	95
11900	-63	0	54
12000	-26	9	12
12100	6	4	-8
12200	21	9	-37
12300	43	8	-52
12400	32	8	-35
12500	-13	9	0
12600	-53	6	47
12700	-103	5	103
12800	-145	9	129
12900	-186	4	189
13000	464	-464	6
13100	-78	85	0
13200	-151	157	10
13300	-124	137	0
13400	-91	103	0
13500	-51	63	6
13600	-26	32	0
13700	6	0	0
13800	19	-16	6
13900	28	-19	-4
14000	14	-20	0
14100	-23	28	3
14200	-58	70	0
14300	-103	107	8
14400	-152	152	3
14500	-207	190	15
14600	-257	224	51
14700	12	-543	543
14800	13	-37	55
14900	8	115	-96
15000	8	103	-91
15100	12	62	-45
15200	6	34	-16
15300	12	12	7
15400	12	-16	37
15500	7	-22	38
15600	11	-12	28
15700	9	21	0
15800	8	61	-46
15900	12	103	-84
16000	6	147	-128
16100	8	199	-184
16200	12	253	-235
16300	-476	5	502
16400	-13	12	36
16500	117	18	-82
16600	99	9	-77
16700	69	6	-34
16800	32	0	3
16900	5	9	20
17000	-16	4	50
17100	-32	8	58
17200	-8	9	37
17300	40	2	0
17400	82	12	-61
17500	135	6	-103
17600	170	12	-150
17700	205	45	-218
17800	-514	518	24
17900	33	-11	12
18000	153	-128	-4
18100	132	-110	8
18200	92	-69	0
18300	64	-38	0
18400	29	-4	6
18500	8	20	-4
18600	-3	28	5
18700	0	28	0
18800	24	3	0
18900	58	-31	4
19000	95	-72	0
19100	143	-116	0
19200	180	-161	6
19300	228	-206	-7
19400	296	-271	0
19500	6	505	-502
19600	12	61	-65
19700	12	-91	93
19800	5	-71	67
19900	9	-41	37
20000	9	-13	12
20100	8	16	-20
20200	12	29	-29
20300	6	41	-38
20400	8	20	-26
20500	12	-26	25
20600	5	-62	54
20700	17	-103	108
20800	19	-161	161
20900	34	-219	186
21000	62	-285	231
21100	551	10	-565
21200	99	9	-113
21300	-70	4	74
21400	-70	8	58
21500	-31	6	23
21600	0	8	-1
21700	18	9	-37
21800	40	6	-47
21900	35	8	-41
22000	0	9	-16
22100	-38	3	39
22200	-95	7	83
22300	-129	9	121
22400	-174	4	177
22500	-236	12	219
22600	485	-476	0
22700	0	15	6
22800	-120	128	0
22900	-95	100	5
23000	-64	70	1
23100	-29	38	-4
23200	0	5	6
23300	13	-10	0
23400	29	-22	0
23500	19	-15	8
23600	-16	21	0
23700	-45	52	0
23800	-96	102	9
23900	-139	148	0
24000	-186	176	20
24100	-250	218	38
24200	18	-534	537
24300	14	-17	35
24400	5	132	-116
24500	11	109	-91
24600	9	73	-51
24700	8	45	-31
24800	9	8	8
24900	6	-8	25
25000	8	-19	36
25100	12	-20	41
25200	5	17	0
25300	12	51	-33
25400	8	95	-70
25500	5	141	-126
25600	12	183	-165
25700	6	240	-217
25800	-468	8	489
25900	14	1	23
26000	125	8	-99
26100	111	7	-103
26200	78	2	-39
26300	37	9	-16
26400	16	4	20
26500	-12	0	45
26600	-28	9	53
26700	-12	3	50
26800	25	10	3
26900	74	9	-47
27000	128	2	-87
27100	157	4	-140
27200	202	32	-198
27300	-510	511	32
27400	57	-45	11
27500	174	-149	8
27600	136	-120	3
27700	102	-77	-4
27800	72	-43	12
27900	34	-12	0
28000	20	9	0
28100	0	24	6
28200	-7	33	0
28300	19	6	0
28400	45	-26	3
28500	86	-61	0
28600	132	-110	8
28700	166	-145	0
28800	218	-193	0
28900	277	-268	-6
29000	5	502	-502
29100	10	33	-33
29200	7	-103	104
29300	8	-80	76
29400	8	-49	41
29500	2	-16	12
29600	10	9	-4
29700	9	37	-25
29800	5	43	-46
29900	11	26	-26
30000	8	-13	16
30100	8	-45	42
30200	12	-99	99
30300	11	-142	141
30400	33	-199	176
30500	58	-268	227
30600	545	12	-562
30700	78	8	-81
30800	-90	0	96
30900	-78	12	62
31000	-41	6	37
31100	-11	0	3
31200	15	9	-29
31300	38	3	-40
31400	36	8	-51
31500	15	8	-52
31600	-29	2	30
31700	-81	9	66
31800	-118	6	115
31900	-164	0	164
32000	-200	8	206
32100	480	-476	0
32200	-32	37	6
32300	-129	145	-4
32400	-103	110	12
32500	-75	79	0
32600	-39	45	-13
32700	-9	12	6
32800	12	-4	0
32900	27	-22	0
33000	25	-20	9
33100	-8	12	0
33200	-35	42	5
33300	-85	89	6
33400	-129	135	0
33500	-167	166	21
33600	-236	205	32
33700	-290	248	57
33800	12	-547	580
33900	5	-83	97
34000	10	87	-66
