# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	-116	5	137
100	74	0	-56
200	86	12	-71
300	90	4	-58
400	73	8	-64
500	75	6	-58
600	67	12	-46
700	66	9	-51
800	64	4	-41
900	56	8	-38
1000	55	9	-44
1100	58	2	-31
1200	49	7	-37
1300	50	9	-36
1400	51	4	-24
1500	41	9	-31
1600	47	6	-26
1700	38	0	-25
1800	37	12	-21
1900	41	3	-16
2000	33	8	-19
2100	36	7	-20
2200	35	4	-11
2300	28	8	-20
2400	33	4	-15
2500	30	0	-9
2600	31	9	-20
2700	33	2	-10
2800	29	8	-12
2900	34	9	-16
3000	35	2	-11
3100	26	8	-19
3200	40	6	-16
3300	38	5	-12
3400	36	12	-26
3500	41	4	-18
3600	38	7	-22
3700	42	9	-29
3800	51	4	-17
3900	44	7	-30
4000	50	6	-36
4100	54	5	-30
4200	50	9	-45
4300	61	4	-39
4400	61	5	-41
4500	66	12	-52
4600	77	5	-49
4700	74	9	-61
4800	81	9	-65
4900	-109	121	6
5000	76	-58	0
5100	90	-68	0
5200	83	-66	6
5300	79	-58	-4
5400	78	-60	5
5500	68	-52	0
5600	70	-45	0
5700	64	-45	8
5800	55	-38	0
5900	58	-38	0
6000	53	-34	6
6100	49	-31	0
6200	51	-33	8
6300	44	-26	3
6400	44	-22	-4
6500	45	-26	6
6600	37	-24	0
6700	40	-22	0
6800	38	-20	9
6900	34	-16	0
7000	38	-20	0
7100	32	-16	6
7200	34	-12	-3
7300	35	-18	11
7400	29	-13	3
7500	34	-12	0
7600	38	-8	12
7700	37	-12	0
7800	38	-18	0
7900	33	-20	3
8000	37	-16	0
8100	40	-23	8
8200	37	-20	1
8300	44	-22	0
8400	45	-26	8
8500	41	-23	0
8600	47	-25	0
8700	51	-29	6
8800	50	-29	0
8900	58	-37	0
9000	53	-39	3
9100	57	-37	0
9200	64	-44	8
9300	62	-41	0
9400	68	-45	0
9500	70	-71	8
9600	70	-53	0
9700	79	-60	0
9800	80	-65	6
9900	84	-64	0
10000	93	-74	8
10100	6	134	-125
10200	10	-58	60
10300	12	-71	80
10400	8	-65	68
10500	14	-58	70
10600	12	-58	70
10700	12	-49	52
10800	14	-51	63
10900	7	-52	77
11000	8	-43	47
11100	12	-47	55
11200	5	-40	45
11300	11	-38	44
11400	9	-39	49
11500	5	-32	38
11600	11	-33	37
11700	7	-33	45
11800	8	-27	29
11900	12	-31	37
12000	6	-26	35
12100	8	-22	28
12200	12	-29	37
12300	4	-20	26
12400	10	-24	29
12500	9	-26	32
12600	8	-19	21
12700	12	-21	29
12800	8	-20	32
12900	8	-17	21
13000	12	-23	33
13100	7	-18	25
13200	10	-19	24
13300	12	-26	32
13400	5	-16	22
13500	14	-21	29
13600	12	-26	33
13700	5	-19	28
13800	14	-29	31
13900	6	-21	29
14000	10	-25	28
14100	12	-33	40
14200	7	-29	33
14300	12	-32	37
14400	12	-41	48
14500	5	-37	39
14600	13	-43	49
14700	9	-47	54
14800	8	-48	48
14900	12	-57	63
15000	6	-58	64
15100	11	-62	63
15200	12	-68	86
15300	126	12	-128
15400	-52	7	58
15500	-64	16	72
15600	-60	9	58
15700	-49	6	57
15800	-48	5	54
15900	-42	10	40
16000	-37	4	45
16100	-38	0	41
16200	-34	9	31
16300	-29	4	41
16400	-31	8	33
16500	-26	12	28
16600	-19	2	37
16700	-23	8	19
16800	-20	12	23
16900	-16	0	25
17000	-16	9	14
17100	-9	4	20
17200	-12	5	19
17300	-13	9	10
17400	-6	4	18
17500	-12	8	12
17600	-7	9	12
17700	-6	4	19
17800	-13	0	12
17900	-8	6	12
18000	-9	10	22
18100	-10	9	9
18200	-10	6	18
18300	-15	5	20
18400	-20	11	8
18500	-12	4	28
18600	-22	8	25
18700	-20	8	23
18800	-22	4	38
18900	-30	7	29
19000	-28	7	37
19100	-32	5	43
19200	-39	8	37
19300	-37	4	44
19400	-41	0	51
19500	-45	9	42
19600	-45	4	57
19700	-54	8	58
19800	-55	9	57
19900	-58	2	71
20000	132	-120	0
20100	-60	77	12
20200	-70	81	9
20300	-71	83	0
20400	-62	77	0
20500	-58	70	12
20600	-56	80	0
20700	-55	64	0
20800	-49	60	6
20900	-45	61	-5
21000	-38	50	8
21100	-42	58	0
21200	-35	51	0
21300	-33	53	9
21400	-39	48	0
21500	-29	41	0
21600	-30	41	6
21700	-28	45	-4
21800	-24	39	0
21900	-28	41	1
22000	-26	41	-7
22100	-22	31	10
22200	-26	37	0
22300	-20	35	0
22400	-19	31	6
22500	-26	35	0
22600	-17	30	0
22700	-19	31	6
22800	-20	38	0
22900	-17	28	7
23000	-20	34	3
23100	-16	35	-1
23200	-19	34	9
23300	-26	37	0
23400	-23	38	0
23500	-25	31	12
23600	-29	41	0
23700	-19	38	0
23800	-29	42	6
23900	-29	45	-2
24000	-31	41	8
24100	-36	47	0
24200	-36	51	-16
24300	-38	56	9
24400	-45	56	0
24500	-42	55	0
24600	-49	57	6
24700	-53	67	0
24800	-51	64	8
