# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
18000	12	-40	45
18100	7	-36	45
18200	8	-33	36
18300	12	-39	44
18400	5	-33	38
18500	12	-30	21
18600	12	-36	46
18700	8	-35	29
18800	11	-29	34
18900	8	-33	41
19000	5	-25	26
19100	12	-30	37
19200	8	-26	32
19300	10	-25	28
19400	12	-29	38
19500	5	-26	32
19600	10	-25	31
19700	12	-28	40
19800	5	-24	29
19900	11	-25	34
20000	9	-29	38
20100	8	-25	28
20200	12	-33	41
20300	7	-29	40
20400	0	-25	30
20500	12	-37	42
20600	5	-33	38
20700	10	-35	37
20800	9	-33	51
20900	5	-39	43
21000	12	-45	50
21100	9	-52	54
21200	5	-48	51
21300	12	-57	62
21400	7	-58	64
21500	8	-58	62
21600	12	-71	80
21700	15	-71	77
21800	126	9	-123
21900	-58	15	67
22000	-68	9	65
22100	-60	6	68
22200	-58	5	64
22300	-52	9	51
22400	-45	4	57
22500	-47	0	51
22600	-41	8	41
22700	-35	4	50
22800	-39	8	29
22900	-33	8	37
23000	-29	4	43
23100	-33	8	29
23200	-23	6	31
23300	-22	5	33
23400	-26	12	21
23500	-19	6	29
23600	-22	8	25
23700	-20	9	16
23800	-12	4	27
23900	-18	8	20
24000	-13	12	16
24100	-12	4	25
24200	-18	9	16
24300	-14	7	18
24400	-16	0	25
24500	-20	9	17
24600	-12	6	28
24700	-17	5	25
24800	-20	12	16
24900	-16	6	30
25000	-23	8	25
25100	-21	9	24
25200	-22	4	35
25300	-29	8	26
25400	-26	6	31
25500	-31	-16	41
25600	-36	9	33
25700	-34	8	44
25800	-38	5	51
25900	-41	9	42
26000	-40	4	50
26100	-48	8	51
26200	-52	12	49
26300	-49	2	63
26400	-60	8	64
26500	-62	8	73
26600	132	-120	8
26700	-71	81	0
26800	-75	87	0
26900	-72	82	9
27000	-71	85	0
27100	-63	77	5
27200	-64	74	3
27300	-58	74	-4
27400	-51	62	8
27500	-53	63	3
27600	-52	64	-2
27700	-45	55	12
27800	-44	59	0
27900	-40	58	0
28000	-41	47	6
28100	-41	53	0
28200	-34	51	0
28300	-35	44	6
28400	-34	51	0
28500	-30	43	0
28600	-34	44	6
28700	-33	46	-2
28800	-25	40	10
28900	-33	42	0
29000	-26	42	0
29100	-25	37	6
29200	-30	42	0
29300	-22	40	0
29400	-25	37	6
29500	-33	41	0
29600	-25	38	5
29700	-25	37	3
29800	-28	42	-4
29900	-25	41	0
30000	-31	44	1
30100	-29	45	-4
30200	-25	39	8
30300	-34	45	0
30400	-31	45	0
30500	-32	42	7
30600	-39	50	0
30700	-30	41	0
30800	-38	50	6
30900	-39	56	0
31000	-38	52	0
31100	-45	57	6
31200	-45	64	-2
31300	-48	58	8
31400	-54	63	0
31500	-55	67	-2
31600	-56	63	8
31700	-65	76	0
31800	-65	78	0
31900	-70	66	6
32000	-78	90	0
32100	-78	91	0
32200	9	-111	125
32300	8	77	-68
32400	12	81	-65
32500	6	76	-67
32600	10	77	-66
32700	12	66	-54
32800	8	69	-61
32900	11	66	-58
33000	12	34	-43
33100	5	61	-51
33200	12	54	-45
33300	8	50	-37
33400	7	54	-41
33500	12	47	-39
33600	7	47	-35
33700	10	51	-39
33800	13	44	-31
33900	4	50	-37
34000	10	43	-29
