# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	5	-196	199
100	11	-223	229
200	6	-234	244
300	8	-238	240
400	12	-244	261
500	10	-248	251
600	10	-244	253
700	12	-248	261
800	5	-244	246
900	11	-244	253
1000	8	-245	257
1100	8	-240	245
1200	12	-244	254
1300	6	-242	251
1400	10	-238	244
1500	12	-245	255
1600	5	-242	248
1700	9	-244	250
1800	12	-248	257
1900	8	-241	247
2000	12	-250	257
2100	6	-247	257
2200	10	-244	253
2300	12	-256	266
2400	5	-254	257
2500	10	-256	255
2600	12	-263	270
2700	5	-261	264
2800	12	-264	269
2900	9	-266	277
3000	7	-264	267
3100	12	-269	277
3200	8	-271	277
3300	15	-262	269
3400	12	-271	281
3500	5	-265	265
3600	11	-264	269
3700	9	-265	277
3800	5	-261	260
3900	12	-257	269
4000	7	-253	264
4100	8	-248	252
4200	12	-249	259
4300	8	-240	244
4400	11	-236	240
4500	9	-232	246
4600	12	-223	228
4700	16	-222	231
4800	9	-219	232
4900	8	-205	210
5000	12	-205	215
5100	6	-194	206
5200	10	-189	192
5300	12	-190	196
5400	5	-174	180
5500	12	-172	179
5600	7	-165	174
5700	8	-154	160
5800	12	-154	163
5900	7	-149	154
6000	12	-140	140
6100	12	-142	148
6200	8	-130	136
6300	12	-127	134
6400	7	-123	135
6500	8	-119	123
6600	12	-123	131
6700	7	-118	125
6800	11	-116	120
6900	12	-123	132
7000	5	-119	120
7100	12	-122	124
7200	9	-129	135
7300	8	-125	128
7400	12	-136	144
7500	8	-142	148
7600	12	-146	150
7700	12	-157	173
7800	8	-168	167
7900	12	-177	179
8000	90	0	-77
8100	-97	9	96
8200	-122	3	134
8300	-140	0	154
8400	-149	9	150
8500	-148	2	164
8600	-152	8	154
8700	-142	8	160
8800	-138	4	154
8900	-137	10	135
9000	-127	6	137
9100	-122	5	135
9200	-120	9	119
9300	-112	3	131
9400	-115	0	122
9500	-110	12	111
9600	-107	2	122
9700	-111	8	116
9800	-107	6	115
9900	-103	12	120
10000	-110	9	109
10100	-108	6	118
10200	-111	5	119
10300	-113	9	113
10400	-112	4	126
10500	-120	8	128
10600	-121	12	128
10700	-122	4	140
10800	-132	11	132
10900	-129	6	140
11000	-135	0	145
11100	-139	12	139
11200	-138	3	153
11300	-146	8	154
11400	-145	8	153
11500	-148	2	162
11600	-155	8	155
11700	-152	3	163
11800	-154	0	170
11900	-168	9	158
12000	-156	4	171
12100	-161	0	170
12200	-161	7	162
12300	-157	2	176
12400	-163	7	167
12500	-161	9	153
12600	-161	0	175
12700	-165	8	164
12800	-160	4	171
12900	-161	5	174
13000	-161	9	161
13100	-157	1	173
13200	-161	0	167
13300	-158	9	163
