# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
18500	-178	8	164
18600	-227	9	215
18700	483	-474	6
18800	-16	20	0
18900	-119	124	0
19000	-99	102	6
19100	-68	77	-6
19200	-25	33	0
19300	0	12	6
19400	15	-6	-4
19500	32	-26	8
19600	15	-13	1
19700	-8	19	12
19800	-43	47	10
19900	-94	101	0
20000	-133	141	0
20100	-185	179	20
20200	-247	217	32
20300	19	-533	540
20400	12	-10	25
20500	10	136	-121
20600	13	110	-91
20700	7	76	-58
20800	0	51	-33
20900	8	10	11
21000	5	-5	25
21100	10	-19	37
21200	12	-23	41
21300	5	17	0
21400	8	46	-28
21500	3	89	-70
21600	8	138	-120
21700	12	179	-158
21800	6	237	-215
21900	-468	6	495
22000	20	4	20
22100	126	8	-103
22200	117	12	-86
22300	80	0	-38
22400	37	9	-18
22500	14	4	21
22600	-12	5	45
22700	-26	9	45
22800	-16	4	55
22900	21	8	9
23000	70	9	-45
23100	122	4	-87
23200	157	15	-138
23300	198	29	-197
23400	-509	506	33
23500	57	-52	13
23600	175	-151	0
23700	141	-120	9
23800	102	-80	-5
23900	77	-52	7
24000	37	-13	3
24100	15	12	0
24200	0	23	9
24300	-10	33	0
24400	16	12	-4
24500	45	-45	9
24600	79	-57	0
24700	132	-103	0
24800	167	-145	6
24900	211	-186	-5
25000	273	-250	0
25100	5	498	-496
25200	10	33	-36
25300	12	-103	108
25400	8	-82	78
25500	10	-45	47
25600	9	-20	22
25700	5	12	-16
25800	11	25	-26
25900	6	41	-38
26000	8	32	-37
26100	12	-12	12
26200	6	-43	45
26300	8	-90	89
26400	16	-144	142
26500	27	-198	177
26600	50	-257	221
26700	544	12	-552
26800	60	9	-77
26900	-94	6	89
27000	-80	5	77
27100	-47	12	29
27200	-8	5	5
27300	12	7	-22
27400	31	12	-52
27500	45	4	-53
27600	13	10	-25
27700	-26	6	15
27800	-74	5	75
27900	-123	9	107
28000	-164	6	153
28100	-211	5	209
28200	474	-470	0
28300	-33	40	7
28400	-135	140	3
28500	-110	119	-4
28600	-70	77	7
28700	-44	46	3
28800	-10	19	0
28900	12	-10	10
29000	21	-20	0
29100	20	-19	0
29200	6	5	6
29300	-39	48	0
29400	-77	84	0
29500	-124	131	6
29600	-171	170	5
29700	-225	202	37
29800	-291	247	54
29900	10	-549	559
30000	12	-84	107
30100	5	96	-72
30200	10	83	-65
30300	9	44	-25
30400	5	25	-9
30500	15	0	21
30600	9	-20	45
30700	8	-16	32
30800	12	5	15
30900	4	40	-22
31000	10	80	-65
31100	12	121	-103
31200	5	177	-154
31300	12	222	-207
31400	-462	0	499
31500	47	8	-16
31600	149	6	-116
31700	119	0	-90
31800	89	9	-66
31900	54	4	-16
32000	16	8	12
32100	-4	9	31
32200	-22	2	63
32300	-26	9	51
32400	16	8	21
32500	58	5	-22
32600	108	9	-86
32700	154	5	-118
32800	185	24	-177
32900	228	51	-242
33000	-515	532	17
33100	-10	29	3
33200	136	-109	5
33300	116	-103	9
33400	76	-53	0
33500	43	-24	0
33600	19	0	8
33700	0	32	0
33800	-1	30	0
33900	8	20	0
34000	37	-11	-2
