# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	-49	60	6
100	-52	58	0
200	-43	58	0
300	-41	41	9
400	-42	54	0
500	-37	51	0
600	-37	47	8
700	-33	49	0
800	-30	42	0
900	-32	42	6
1000	-29	45	0
1100	-24	37	8
1200	-28	37	6
1300	-26	38	2
1400	-24	31	6
1500	-28	38	0
1600	-20	35	0
1700	-22	24	9
1800	-26	37	0
1900	-19	32	0
2000	-19	34	9
2100	-21	38	0
2200	-17	31	7
2300	-23	36	3
2400	-23	38	-2
2500	-19	31	0
2600	-23	37	0
2700	-29	41	0
2800	-24	8	6
2900	-26	45	0
3000	-26	40	0
3100	-31	41	6
3200	-33	48	0
3300	-30	42	0
3400	-36	47	6
3500	-39	54	-4
3600	-38	51	0
3700	-45	55	3
3800	-45	61	-2
3900	-45	55	8
4000	-53	63	3
4100	-52	67	16
4200	-58	66	8
4300	-65	78	0
4400	-65	80	0
4500	-70	81	8
4600	-79	90	0
4700	12	-115	126
4800	7	68	-51
4900	5	80	-71
5000	10	71	-58
5100	6	70	-58
5200	8	70	-58
5300	12	60	-43
5400	6	59	-49
5500	0	58	-52
5600	12	44	-29
5700	4	58	-57
5800	6	53	-39
5900	7	44	-29
6000	7	46	-39
6100	12	39	-26
6200	7	42	-29
6300	10	41	-33
6400	12	34	-21
6500	6	40	-29
6600	12	38	-29
6700	6	34	-17
6800	5	37	-29
6900	12	32	-16
7000	7	34	-16
7100	8	38	-26
7200	14	28	-13
7300	6	31	-22
7400	11	25	-26
7500	12	28	-16
7600	5	35	-25
7700	12	32	-23
7800	9	31	-17
7900	5	38	-30
8000	12	35	-26
8100	7	37	-24
8200	12	41	-33
8300	12	37	-22
8400	6	42	-30
8500	8	45	-33
8600	12	41	-26
8700	5	50	-37
8800	11	51	-41
8900	12	50	-37
9000	12	58	-51
9100	12	55	-42
9200	6	63	-49
9300	10	67	-60
9400	12	66	-56
9500	5	76	-64
9600	11	83	-78
9700	-116	5	139
9800	70	9	-63
9900	86	6	-65
10000	78	0	-56
10100	76	9	-63
10200	77	4	-52
10300	65	8	-51
10400	66	9	-52
10500	64	4	-37
10600	55	11	-45
10700	57	6	-39
10800	51	8	-32
10900	47	9	-40
11000	51	4	-33
11100	45	5	-25
11200	44	12	-33
11300	45	4	-21
11400	38	7	-22
11500	37	9	-26
11600	40	3	-16
11700	33	7	-24
11800	36	8	-26
11900	38	2	-9
12000	29	9	-19
12100	37	6	-13
12200	32	0	-11
12300	28	8	-19
12400	35	4	-13
12500	32	0	-11
12600	31	12	-20
12700	38	4	-14
12800	31	0	-19
12900	37	6	-23
13000	38	-15	-14
13100	34	8	-25
13200	41	6	-23
13300	40	0	-19
13400	41	9	-32
13500	48	4	-26
13600	46	8	-29
13700	50	12	-40
13800	58	4	-31
13900	53	0	-38
14000	57	12	-45
14100	64	4	-40
14200	63	11	-48
14300	74	6	-52
14400	78	8	-54
14500	76	9	-69
14600	-105	125	0
14700	78	-62	6
14800	87	-66	0
14900	90	-68	8
15000	79	-62	1
15100	76	-54	-2
15200	77	-56	6
15300	63	-44	0
15400	66	-41	0
15500	58	-45	12
15600	53	-35	0
15700	58	-38	0
15800	51	-36	0
15900	49	-25	-7
16000	51	-31	7
16100	41	-26	0
16200	44	-22	0
16300	41	-26	7
16400	36	-20	0
16500	41	-21	0
16600	40	-23	8
16700	41	-16	0
16800	38	-19	0
16900	33	-16	3
17000	34	-14	0
17100	38	-20	0
17200	32	-16	6
17300	34	-12	-4
17400	38	-20	11
17500	31	-19	0
17600	37	-19	0
17700	38	-16	6
17800	37	-17	0
17900	43	-23	0
18000	40	-26	6
18100	44	-20	0
18200	48	-29	8
18300	43	-26	3
18400	47	-25	1
18500	51	-36	12
18600	49	-36	3
18700	58	-35	0
18800	58	-41	6
18900	62	-40	0
19000	66	-46	0
19100	64	-52	6
19200	70	-48	-5
19300	77	-57	5
19400	74	-58	6
19500	82	-61	-4
19600	90	-68	10
19700	87	-67	0
19800	10	132	-129
19900	9	-65	74
20000	5	-69	68
20100	11	-67	70
20200	12	-65	77
20300	8	-58	58
20400	11	-56	63
20500	6	-52	61
20600	8	-48	52
20700	12	-49	58
20800	7	-44	51
20900	12	-41	37
21000	12	-45	51
21100	5	-37	41
21200	12	-38	41
21300	9	-39	45
21400	7	-30	33
21500	14	-35	42
21600	9	-39	41
21700	5	-24	21
21800	12	-33	41
21900	5	-26	32
22000	10	-24	41
22100	12	-28	38
22200	5	-24	26
22300	12	-25	31
22400	8	-26	33
22500	5	-19	21
22600	11	-24	34
22700	7	-21	32
22800	8	-19	18
22900	12	-16	37
23000	6	-20	29
23100	10	-19	21
23200	12	-26	37
23300	7	-22	29
23400	10	-22	24
23500	9	-26	38
23600	5	-24	26
23700	12	-29	34
23800	8	-29	41
23900	8	-25	32
24000	12	-36	43
24100	7	-36	45
24200	8	-37	37
24300	12	-45	50
24400	5	-42	51
24500	12	-45	50
24600	12	-53	66
24700	7	-55	54
24800	12	-61	63
24900	8	-68	77
25000	8	-68	71
25100	132	6	-123
25200	-51	0	61
25300	-62	9	60
25400	-54	2	66
25500	-54	0	58
25600	-47	9	47
25700	-38	4	53
25800	-43	8	45
25900	-36	9	50
26000	-32	4	45
26100	-34	8	33
26200	-27	8	31
26300	-25	0	41
26400	-26	14	20
26500	-17	6	28
26600	-20	5	27
26700	-20	12	16
26800	-12	4	27
26900	-16	8	22
27000	-13	9	12
27100	-9	4	22
27200	-14	8	12
27300	-8	8	15
27400	-9	-16	20
27500	-13	9	9
27600	-9	6	18
27700	-12	5	19
27800	-13	12	10
27900	-9	4	21
28000	-16	8	19
28100	-15	9	16
28200	-12	4	24
28300	-21	8	22
28400	-18	8	44
28500	-22	2	32
28600	-29	8	25
28700	-27	8	34
28800	-30	7	41
28900	-36	12	33
29000	-32	4	44
29100	-41	0	45
29200	-41	9	41
29300	-38	4	55
29400	-51	7	54
29500	-52	6	57
29600	-54	1	68
29700	-65	7	64
29800	136	-122	0
29900	-62	73	8
30000	-74	87	0
30100	-66	78	0
30200	-67	76	8
30300	-62	77	-5
30400	-54	68	0
30500	-55	66	3
30600	-52	64	-2
30700	-43	52	8
30800	-46	57	0
30900	-40	54	15
31000	-37	47	12
31100	-39	52	0
31200	-33	45	0
31300	-32	44	6
31400	-23	46	0
31500	-29	39	0
31600	-30	41	6
31700	-26	45	-4
31800	-19	37	8
31900	-28	37	0
32000	-23	38	0
32100	-22	31	6
32200	-26	40	0
32300	-20	35	0
32400	-22	34	8
32500	-13	36	0
32600	-19	32	0
32700	-22	34	3
32800	-23	38	0
32900	-19	33	7
33000	-25	37	3
33100	-26	39	-4
33200	-22	33	9
33300	-28	36	0
33400	-26	45	0
33500	-25	34	9
33600	-33	45	0
33700	-29	41	0
33800	-33	44	6
33900	-36	51	0
34000	-35	47	0
