# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
15200	0	12	-13
15300	-122	4	122
15400	-107	13	90
15500	-69	6	60
15600	-32	5	26
15700	0	12	-15
15800	27	4	-27
15900	38	0	-45
16000	36	12	-52
16100	1	4	-3
16200	-49	8	38
16300	-95	9	86
16400	-133	4	135
16500	-185	8	175
16600	-233	8	228
16700	489	-480	8
16800	-4	6	0
16900	-110	122	0
17000	-95	100	6
17100	-65	70	0
17200	-25	32	8
17300	0	7	9
17400	18	-9	0
17500	32	-23	7
17600	9	-7	1
17700	-16	25	-2
17800	-48	53	9
17900	-100	107	0
18000	-139	148	0
18100	-193	179	27
18200	-260	225	35
18300	17	-531	540
18400	9	-20	45
18500	8	132	-114
18600	12	103	-87
18700	8	74	-51
18800	12	41	-23
18900	12	7	16
19000	5	-8	27
19100	12	-25	37
19200	8	-20	38
19300	15	20	0
19400	12	51	-33
19500	6	95	-75
19600	5	145	-129
19700	12	189	-169
19800	2	249	-227
19900	-468	6	498
20000	6	0	32
20100	131	9	-101
20200	112	4	-78
20300	70	0	-38
20400	37	12	-13
20500	12	2	29
20600	-16	8	45
20700	-26	8	57
20800	-12	4	53
20900	27	10	0
21000	78	6	-47
21100	128	0	-90
21200	163	16	-148
21300	212	30	-200
21400	-512	514	29
21500	50	-38	8
21600	169	-144	7
21700	136	-111	1
21800	102	-74	0
21900	70	-47	9
22000	33	-9	0
22100	14	12	0
22200	0	28	6
22300	-15	33	0
22400	20	6	0
22500	51	-26	3
22600	86	-61	0
22700	138	-111	0
22800	171	-156	3
22900	224	-191	-7
23000	283	-258	12
23100	5	501	-502
23200	11	41	-42
23300	9	-103	103
23400	0	-78	74
23500	11	-48	47
23600	8	-15	16
23700	5	12	-18
23800	12	28	-29
23900	6	41	-41
24000	8	32	-34
24100	12	-15	16
24200	5	-48	51
24300	12	-96	76
24400	19	-145	149
24500	24	-203	175
24600	58	-268	223
24700	547	8	-554
24800	74	12	-90
24900	-87	4	82
25000	-77	0	70
25100	-41	12	31
25200	-6	4	10
25300	13	7	-25
25400	37	9	-41
25500	41	4	-45
25600	10	11	-25
25700	-34	6	24
25800	-77	5	77
25900	-124	14	112
26000	-164	6	165
26100	-219	0	212
26200	479	-472	-4
26300	-24	30	0
26400	-131	137	0
26500	-103	116	0
26600	-70	74	9
26700	-42	45	0
26800	-5	12	0
26900	12	-7	6
27000	21	-18	0
27100	27	-19	5
27200	0	12	6
27300	-39	51	-7
27400	-82	87	12
27500	-131	134	3
27600	-176	174	10
27700	-232	205	41
27800	-298	250	53
27900	12	-552	563
28000	12	-74	111
28100	5	90	-75
28200	10	78	-62
28300	8	50	-25
28400	8	25	-7
28500	12	0	24
28600	6	-20	41
28700	10	-16	31
28800	12	8	16
28900	0	41	-24
29000	12	83	-62
29100	9	126	-106
29200	8	177	-162
29300	12	223	-207
29400	-464	0	496
29500	34	9	-12
29600	145	4	-108
29700	117	7	-90
29800	86	9	-62
29900	51	5	-16
30000	14	8	9
30100	-4	12	31
30200	-24	-4	62
30300	-26	8	51
30400	19	6	15
30500	62	0	-25
30600	108	9	-91
30700	156	6	-123
30800	188	24	-180
30900	231	51	-250
31000	-522	534	12
31100	-11	33	0
31200	134	-107	-10
31300	116	-92	11
31400	76	-52	0
31500	48	-24	0
31600	25	0	16
31700	0	25	0
31800	1	31	0
31900	7	14	6
32000	37	-12	-4
32100	77	-52	8
32200	116	-98	0
32300	161	-135	2
32400	206	-176	8
32500	253	-232	0
32600	11	489	-490
32700	8	8	-6
32800	8	-109	104
32900	12	-96	99
33000	6	-58	58
33100	8	-24	23
33200	12	-2	7
33300	5	24	-30
33400	12	38	-42
33500	9	37	-29
33600	5	-3	-6
33700	12	-37	37
33800	8	-81	83
33900	8	-125	121
34000	25	-187	176
