# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
21800	7	34	-35
21900	11	45	-68
22000	12	15	-16
22100	5	-18	12
22200	12	-59	56
22300	9	-111	109
22400	12	-150	142
22500	38	-218	195
22600	55	-278	232
22700	553	12	-569
22800	96	5	-103
22900	-79	8	64
23000	-68	8	62
23100	-32	2	33
23200	-7	9	0
23300	24	6	-28
23400	38	5	-43
23500	36	10	-51
23600	7	6	-7
23700	-42	11	38
23800	-91	12	76
23900	-125	4	128
24000	-177	8	167
24100	-226	8	244
24200	483	-479	7
24300	-15	20	0
24400	-119	128	0
24500	-99	102	6
24600	-65	74	0
24700	-30	35	0
24800	0	10	6
24900	16	-6	0
25000	29	-24	8
25100	16	-13	3
25200	-13	19	-4
25300	-41	50	8
25400	-95	102	4
25500	-134	141	0
25600	-186	171	22
25700	-248	219	33
25800	19	-531	540
25900	12	-10	25
26000	8	136	-120
26100	12	110	-91
26200	6	76	-58
26300	8	45	-29
26400	12	10	9
26500	4	-6	25
26600	8	-23	41
26700	9	-21	48
26800	12	19	-12
26900	12	45	-26
27000	6	92	-72
27100	8	138	-123
27200	12	179	-160
27300	5	239	-222
27400	-466	6	489
27500	16	-7	22
27600	128	9	-107
27700	116	6	-81
27800	77	8	-45
27900	42	12	-14
28000	16	2	24
28100	-14	8	41
28200	-26	9	50
28300	-16	5	54
28400	21	10	6
28500	74	6	-41
28600	119	5	-87
28700	160	16	-140
28800	203	28	-190
28900	-508	511	25
29000	62	-48	14
29100	175	-150	8
29200	140	-117	0
29300	108	-80	-2
29400	77	-52	8
29500	36	-13	0
29600	16	12	0
29700	0	24	6
29800	-13	41	0
29900	19	5	0
30000	42	-16	6
30100	82	-56	-4
30200	132	-107	7
30300	165	-142	0
30400	217	-190	-5
30500	270	-253	8
30600	5	501	-499
30700	9	32	-34
30800	9	-103	109
30900	12	-80	82
31000	12	-51	50
31100	8	-16	19
31200	8	9	-15
31300	14	24	-26
31400	6	44	-43
31500	10	32	-36
31600	12	-13	13
31700	5	-48	41
31800	11	-93	92
31900	12	-142	145
32000	28	-198	174
32100	56	-261	218
32200	542	10	-554
32300	66	12	-81
32400	-90	4	89
32500	-82	8	67
32600	-39	12	31
32700	-6	4	8
32800	15	9	-25
32900	37	8	-45
33000	41	0	-45
33100	12	9	-30
33200	-27	6	24
33300	-76	0	77
33400	-123	9	107
33500	-161	4	160
33600	-214	0	209
33700	476	-472	-4
33800	-32	37	7
33900	-134	140	6
34000	-108	116	0
