# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
11300	-149	161	-2
11400	-164	168	8
11500	-185	192	0
11600	-207	212	0
11700	-238	244	9
11800	-287	306	0
11900	-366	375	0
12000	-464	463	9
12100	-580	581	2
12200	11	-292	308
12300	7	253	-232
12400	8	348	-331
12500	12	366	-352
12600	5	360	-344
12700	10	322	-303
12800	12	257	-240
12900	5	201	-186
13000	11	167	-150
13100	9	150	-134
13200	5	151	-138
13300	12	142	-123
13400	8	153	-135
13500	8	170	-155
13600	12	179	-162
13700	5	204	-190
13800	9	232	-213
13900	9	269	-251
14000	5	348	-331
14100	12	432	-419
14200	7	547	-526
14300	-288	9	305
14400	259	4	-227
14500	328	7	-309
14600	350	8	-323
14700	335	5	-302
14800	282	12	-270
14900	232	6	-207
15000	182	0	-154
15100	160	9	-145
15200	154	2	-123
15300	145	8	-122
15400	150	6	-116
15500	161	2	-128
15600	169	9	-153
15700	191	6	-168
15800	220	5	-190
15900	248	9	-232
16000	302	4	-271
16100	368	8	-348
16200	472	9	-451
16300	-288	305	9
16400	269	-253	0
16500	385	-360	0
16600	412	-390	6
16700	395	-372	-4
16800	360	-337	5
16900	293	-274	0
17000	234	-206	0
17100	183	-171	9
17200	161	-140	0
17300	159	-135	0
17400	154	-132	3
17500	158	-135	-7
17600	174	-152	10
17700	182	-163	12
17800	205	-177	-4
17900	232	-215	6
18000	263	-244	0
18100	328	-306	0
18200	399	-384	0
18300	501	-476	-4
18400	618	-593	7
18500	5	308	-309
18600	12	-228	229
18700	9	-310	315
18800	5	-328	325
18900	13	-315	320
19000	9	-277	283
19100	8	-219	215
19200	14	-174	178
19300	8	-150	154
19400	8	-135	121
19500	12	-136	141
19600	5	-134	129
19700	12	-141	144
19800	7	-157	161
19900	7	-170	168
20000	12	-195	195
20100	6	-223	232
20200	10	-270	269
20300	12	-350	357
20400	5	-448	444
20500	18	-566	558
20600	309	5	-306
20700	-226	9	222
20800	-296	3	305
20900	-315	0	315
21000	-292	12	282
21100	-241	4	245
21200	-186	8	180
21300	-155	8	149
21400	-138	4	142
21500	-136	11	124
21600	-125	6	124
21700	-133	-2	135
21800	-155	9	135
21900	-161	7	163
22000	-186	8	186
22100	-215	9	206
22200	-248	4	253
22300	-309	0	309
22400	-387	9	379
22500	-489	0	501
22600	302	-297	0
22700	-252	261	21
22800	-341	347	10
22900	-371	382	1
23000	-353	360	0
23100	-309	334	9
23200	-261	270	0
23300	-198	206	0
23400	-164	169	6
23500	-152	157	0
23600	-135	142	0
23700	-141	147	3
23800	-142	154	-4
23900	-151	153	11
24000	-174	179	0
24100	-192	199	0
24200	-219	221	8
24300	-261	270	0
24400	-320	327	0
24500	-406	411	8
24600	-509	517	0
24700	-625	618	16
24800	6	-290	309
24900	8	244	-224
25000	12	313	-295
25100	5	344	-325
25200	11	325	-323
25300	12	273	-257
25400	5	225	-212
25500	12	175	-161
25600	8	160	-140
25700	5	154	-140
25800	12	143	-129
25900	6	150	-128
26000	8	161	-145
26100	12	173	-151
26200	5	195	-174
26300	10	215	-213
26400	12	244	-228
26500	5	306	-293
26600	10	380	-374
26700	9	482	-464
26800	10	602	-587
26900	-288	0	321
27000	242	9	-218
27100	306	8	-284
27200	315	8	-290
27300	295	10	-278
27400	256	4	-226
27500	196	0	-172
27600	173	9	-153
27700	161	1	-129
27800	145	0	-125
27900	150	9	-124
28000	154	4	-120
28100	160	8	-141
28200	186	6	-155
28300	206	0	-174
28400	228	12	-213
28500	272	4	-240
28600	324	8	-306
28700	411	9	-393
28800	515	8	-496
28900	-295	315	0
29000	267	-243	0
29100	354	-335	8
29200	373	-354	1
29300	364	-340	0
29400	313	-297	0
29500	257	-235	-4
29600	206	-181	11
29700	169	-151	0
29800	168	-135	0
29900	143	-132	3
30000	153	-128	-5
30100	167	-144	0
30200	174	-155	0
30300	192	-167	-4
30400	219	-194	8
30500	240	-223	0
30600	292	-269	0
30700	360	-335	6
30800	437	-422	-6
30900	551	-526	0
31000	657	-642	6
31100	8	312	-313
31200	12	-219	224
31300	7	-287	283
31400	12	-299	295
31500	12	-287	293
31600	8	-240	238
31700	12	-191	189
31800	8	-161	167
31900	8	-146	139
32000	12	-140	140
32100	8	-136	135
32200	10	-135	132
32300	12	-150	153
32400	5	-161	161
32500	12	-180	178
32600	12	-210	214
32700	8	-240	238
32800	11	-301	302
32900	9	-393	396
33000	5	-494	489
33100	25	-618	614
33200	305	8	-315
33300	-215	9	211
33400	-277	2	284
33500	-290	7	283
33600	-261	6	257
33700	-212	2	215
33800	-171	11	161
33900	-147	6	145
34000	-135	7	138
