# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	38	2	-9
100	33	8	-24
200	40	6	-20
300	40	0	-17
400	41	7	-32
500	49	6	-26
600	51	0	-25
700	49	9	-40
800	56	4	-33
900	54	8	-37
1000	60	12	-52
1100	67	4	-44
1200	66	8	-51
1300	75	12	-59
1400	-103	124	9
1500	73	-58	0
1600	90	-69	0
1700	83	-68	9
1800	76	-58	0
1900	77	-57	0
2000	67	-52	6
2100	63	-43	0
2200	64	-45	8
2300	54	-36	6
2400	55	-32	0
2500	51	-36	8
2600	44	-28	3
2700	49	-25	0
2800	43	-26	9
2900	34	-20	0
3000	42	-19	0
3100	38	-20	6
3200	34	-14	0
3300	38	-20	0
3400	32	-13	0
3500	34	-12	-2
3600	35	-16	6
3700	28	-13	1
3800	31	-11	-4
3900	32	-16	9
4000	24	-10	0
4100	33	-12	0
4200	32	-16	12
4300	31	-11	0
4400	36	-18	5
4500	32	-16	3
4600	34	-16	-4
4700	38	-23	7
4800	36	-20	1
4900	41	-19	0
5000	41	-26	9
5100	37	-24	0
5200	46	-29	0
5300	51	-29	6
5400	47	-29	0
5500	56	-38	0
5600	54	-34	6
5700	57	-37	0
5800	64	-45	11
5900	62	-45	6
6000	70	-48	2
6100	77	-58	6
6200	73	-57	0
6300	82	-64	0
6400	87	-68	8
6500	5	136	-133
6600	11	-58	63
6700	6	-68	77
6800	5	-61	62
6900	12	-62	68
7000	7	-57	64
7100	8	-48	53
7200	12	-53	63
7300	8	-44	51
7400	11	-41	44
7500	9	-47	53
7600	5	-37	38
7700	12	-38	44
7800	8	-36	45
7900	8	-29	33
8000	12	-33	41
8100	7	-29	38
8200	8	-25	28
8300	12	-29	37
8400	8	-22	29
8500	10	-22	34
8600	12	-26	33
8700	5	-17	16
8800	11	-21	24
8900	9	-20	29
9000	8	-16	18
9100	12	-19	24
9200	7	-16	25
9300	8	-12	18
9400	12	-20	29
9500	7	-14	20
9600	10	-12	4
9700	12	-21	29
9800	5	-16	19
9900	10	-19	24
10000	8	-23	29
10100	0	-17	25
10200	14	-24	36
10300	8	-26	32
10400	0	-19	24
10500	12	-29	37
10600	6	-29	33
10700	11	-30	34
10800	12	-39	48
10900	5	-35	38
11000	11	-37	47
11100	9	-45	54
11200	5	-45	51
11300	12	-45	62
11400	7	-55	67
11500	8	-61	63
11600	135	4	-120
11700	-53	8	58
11800	-61	12	57
11900	-56	2	69
12000	-55	8	51
12100	-49	7	50
12200	-41	5	53
12300	-41	8	36
12400	-32	3	42
12500	-32	0	40
12600	-28	9	29
12700	-24	4	34
12800	-25	8	29
12900	-18	9	23
13000	-12	2	26
13100	-18	8	16
13200	-10	8	16
13300	-9	0	30
13400	-20	12	7
13500	-8	6	16
13600	-10	0	16
13700	-7	9	7
13800	-3	4	15
13900	-8	8	12
14000	-4	9	7
14100	0	2	16
14200	-10	0	8
14300	-4	8	5
14400	0	8	16
14500	-13	9	12
14600	-8	6	16
14700	-12	5	25
14800	-16	12	12
14900	-12	5	24
15000	-20	8	25
15100	-23	9	21
15200	-19	4	37
15300	-30	8	32
15400	-29	8	31
15500	-32	4	45
15600	-39	5	38
15700	-37	7	44
15800	-41	5	51
15900	-49	9	45
16000	-47	6	53
16100	-55	5	64
16200	140	-119	0
16300	-58	69	0
16400	-74	82	3
16500	-68	83	-4
16600	-61	71	8
16700	-62	73	1
16800	-53	70	4
16900	-51	60	8
17000	-52	62	0
17100	-41	54	0
17200	-41	50	6
17300	-42	53	0
17400	-32	45	0
17500	-36	44	6
17600	-33	45	-2
17700	-25	39	0
17800	-30	41	0
17900	-23	38	0
18000	-24	41	9
18100	-26	35	0
18200	-19	32	0
18300	-22	31	6
18400	-20	35	0
18500	-16	29	5
18600	-19	31	6
18700	-16	32	-4
18800	-12	25	0
18900	-20	31	0
19000	-13	32	-2
19100	-12	24	7
19200	-20	32	0
19300	-13	32	0
19400	-19	31	6
19500	-13	35	0
19600	-17	32	0
19700	-24	36	6
19800	-26	41	-4
19900	-20	33	7
20000	-28	37	3
20100	-27	41	-2
20200	-25	37	8
20300	-34	46	0
20400	-33	51	0
20500	-35	44	9
20600	-40	54	0
20700	-40	54	0
20800	-48	50	6
20900	-52	66	0
21000	-48	62	8
21100	-58	70	3
21200	-60	77	-4
21300	-62	73	0
21400	-73	84	0
21500	10	-112	86
21600	12	63	-49
21700	5	78	-69
21800	8	72	-65
21900	6	66	-51
22000	8	67	-59
22100	12	59	-45
22200	7	57	-44
22300	8	54	-58
22400	12	45	-33
22500	4	50	-38
22600	10	51	-26
22700	12	41	-22
22800	5	42	-31
22900	11	38	-26
23000	8	36	-20
23100	5	38	-29
23200	12	31	-16
23300	8	34	-19
23400	8	35	-26
23500	13	26	-11
23600	6	30	-19
23700	12	32	-26
23800	12	23	-9
23900	5	32	-20
24000	12	27	-13
24100	8	24	-11
24200	8	29	-20
24300	12	24	-13
24400	6	28	-16
24500	10	32	-20
24600	12	24	-12
24700	5	33	-22
24800	10	32	-20
24900	9	28	-16
25000	5	37	-29
25100	16	35	-26
25200	9	37	-22
25300	8	41	-34
25400	12	37	-26
25500	6	44	-35
25600	10	51	-39
25700	12	47	-33
25800	5	55	-45
25900	10	58	-45
26000	12	57	-45
26100	5	70	-61
26200	11	68	-55
26300	7	76	-58
26400	-120	9	130
26500	77	4	-52
26600	81	7	-64
26700	76	12	-68
26800	77	2	-50
26900	66	9	-51
27000	68	6	-45
27100	61	5	-38
27200	41	9	-45
27300	58	6	-36
27400	51	5	-32
27500	49	9	-36
27600	51	4	-26
27700	42	7	-25
27800	44	9	-31
27900	41	2	-18
28000	34	8	-25
28100	37	10	-26
28200	35	-2	-9
28300	31	9	-22
28400	33	6	-13
28500	29	0	-11
28600	28	9	-18
28700	32	3	-7
28800	25	7	-11
28900	24	9	-13
29000	29	2	-4
29100	25	9	-12
29200	29	6	-8
29300	29	-13	-3
29400	24	9	-16
29500	33	4	-13
29600	29	0	-11
29700	34	11	-24
29800	38	4	-9
29900	33	8	-19
30000	41	8	-26
30100	41	2	-19
30200	40	8	-32
30300	48	6	-29
30400	51	5	-25
30500	50	9	-38
30600	58	6	-36
30700	58	5	-37
30800	60	9	-49
30900	67	4	-45
31000	67	8	-51
31100	76	9	-66
31200	-109	124	11
31300	76	-58	0
31400	81	-64	-4
31500	83	-65	8
31600	73	-57	0
31700	75	-54	0
31800	67	-52	6
31900	60	-41	-6
32000	64	-43	0
32100	53	-33	3
32200	50	-32	-4
32300	52	-36	8
32400	43	-27	0
32500	44	-25	0
32600	45	-29	10
32700	37	-20	0
32800	41	-19	0
32900	43	-16	6
33000	34	-12	0
33100	38	-17	0
33200	32	-16	6
33300	31	-12	-4
33400	32	-16	8
33500	29	-10	3
33600	31	-9	0
33700	32	-15	9
33800	24	-9	0
33900	31	-12	0
34000	32	-13	9
