# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
26200	273	9	-255
26300	377	4	-350
26400	405	14	-391
26500	415	6	-389
26600	386	5	-360
26700	340	9	-323
26800	293	4	-261
26900	232	8	-211
27000	192	9	-168
27100	180	4	-147
27200	176	8	-159
27300	187	6	-161
27400	196	0	-170
27500	215	9	-198
27600	251	4	-213
27700	290	8	-269
27800	356	12	-348
27900	431	5	-408
28000	519	9	-507
28100	634	4	-608
28200	-231	247	6
28300	315	-293	-5
28400	457	-437	5
28500	506	-492	0
28600	522	-499	-2
28700	496	-480	8
28800	450	-435	0
28900	407	-383	0
29000	348	-329	6
29100	295	-269	-4
29200	248	-223	0
29300	189	-178	0
29400	189	-166	0
29500	193	-174	8
29600	200	-182	0
29700	222	-198	0
29800	244	-226	6
29900	289	-267	-7
30000	360	-335	0
30100	426	-413	0
30200	514	-489	-2
30300	607	-592	10
30400	708	-693	0
30500	824	-799	0
30600	8	269	-267
30700	8	-251	250
30800	12	-374	378
30900	7	-421	415
31000	11	-425	424
31100	12	-406	412
31200	5	-366	361
31300	12	-322	324
31400	7	-274	277
31500	8	-221	218
31600	12	-182	186
31700	5	-168	167
31800	12	-167	179
31900	12	-182	188
32000	5	-193	190
32100	11	-218	221
32200	9	-258	264
32300	8	-312	310
32400	12	-392	396
32500	7	-480	476
32600	10	-580	579
32700	12	-698	705
32800	228	8	-240
32900	-281	6	276
33000	-396	0	401
33100	-445	9	434
33200	-441	4	447
33300	-412	0	418
33400	-368	9	356
33500	-307	2	315
33600	-253	0	257
33700	-190	9	186
33800	-164	5	169
33900	-163	8	154
34000	-161	6	163
