# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
25500	-18	0	20
25600	-16	9	18
25700	-16	4	33
25800	-23	8	25
25900	-26	8	29
26000	-25	12	38
26100	-37	9	32
26200	-32	4	41
26300	-38	0	51
26400	-41	12	37
26500	-40	1	53
26600	-50	8	51
26700	-52	8	53
26800	-54	4	67
26900	132	-123	0
27000	-59	77	0
27100	-74	82	8
27200	-74	83	0
27300	-61	74	0
27400	-61	70	6
27500	-55	70	0
27600	-48	58	12
27700	-47	60	3
27800	-41	58	23
27900	-37	63	11
28000	-39	53	0
28100	-33	46	0
28200	-33	44	6
28300	-33	46	0
28400	-24	38	0
28500	-29	37	3
28600	-26	40	0
28700	-22	34	12
28800	-26	37	0
28900	-17	35	-8
29000	-19	42	6
29100	-21	33	0
29200	-16	32	0
29300	-17	28	6
29400	-20	35	-7
29500	-12	27	7
29600	-18	29	3
29700	-15	32	-2
29800	-12	24	6
29900	-18	31	0
30000	-13	32	0
30100	-18	-2	8
30200	-23	35	0
30300	-19	32	0
30400	-24	34	6
30500	-26	38	0
30600	-19	33	8
30700	-28	44	0
30800	-26	38	0
30900	-29	37	8
31000	-36	47	0
31100	-33	51	0
31200	-38	50	8
31300	-39	58	0
31400	-41	53	0
31500	-49	60	6
31600	-52	64	-4
31700	-51	63	10
31800	-60	72	3
31900	-62	77	-4
32000	-64	76	7
32100	-73	87	0
32200	11	-116	124
32300	12	70	-49
32400	5	82	-70
32500	12	69	-58
32600	6	68	-51
32700	8	67	-57
32800	9	57	-44
32900	6	60	-45
33000	12	58	-45
33100	12	47	-35
33200	5	50	-41
33300	11	45	-36
33400	9	41	-29
33500	7	45	-37
33600	12	35	-26
33700	8	37	-24
33800	10	38	-29
33900	12	31	-16
34000	4	34	-25
