# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
20500	41	-26	8
20600	36	-20	0
20700	41	-22	0
20800	38	-20	8
20900	34	-12	0
21000	38	-19	0
21100	31	-14	3
21200	31	-12	-2
21300	35	-18	9
21400	28	-7	0
21500	33	-12	0
21600	32	-16	8
21700	29	-9	0
21800	32	-12	0
21900	29	-13	3
22000	31	-9	-4
22100	38	-18	7
22200	32	-16	1
22300	37	-17	-27
22400	38	-21	8
22500	34	-17	0
22600	42	-22	5
22700	41	-26	9
22800	44	-25	-5
22900	51	-30	0
23000	45	-31	3
23100	50	-32	0
23200	58	-39	8
23300	53	-36	0
23400	62	-38	0
23500	64	-52	8
23600	63	-45	0
23700	72	-51	0
23800	72	-52	6
23900	82	-54	-4
24000	87	-66	6
24100	84	-68	1
24200	12	138	-136
24300	12	-60	70
24400	5	-66	67
24500	12	-64	70
24600	8	-62	70
24700	8	-53	55
24800	12	-54	60
24900	7	-52	58
25000	12	-43	46
25100	12	-47	54
25200	5	-39	45
25300	10	-38	41
25400	12	-41	48
25500	7	-33	36
25600	13	-29	37
25700	8	-33	38
25800	8	-22	29
25900	12	-29	37
26000	6	-26	32
26100	10	-22	28
26200	12	-26	36
26300	5	-20	25
26400	10	-19	24
26500	8	-20	29
26600	5	-16	19
26700	12	-20	28
26800	8	-16	32
26900	8	-12	20
27000	12	-20	28
27100	5	-15	19
27200	12	-16	23
27300	12	-20	29
27400	5	-9	15
27500	12	-20	24
27600	7	-20	27
27700	8	-17	20
27800	12	-24	29
27900	7	-20	25
28000	10	-19	24
28100	12	-28	37
28200	5	-26	32
28300	12	-30	37
28400	12	-36	45
28500	8	-33	36
28600	16	-38	44
28700	8	-41	51
28800	5	-43	49
28900	12	-51	58
29000	6	-55	64
29100	8	-58	62
29200	12	-68	75
29300	128	8	-127
29400	-52	9	53
29500	-58	4	71
29600	-58	8	58
29700	-48	4	55
29800	-45	5	54
29900	-28	9	39
30000	-35	6	44
30100	-35	0	41
30200	-33	12	30
30300	-24	4	37
30400	-28	8	32
30500	-20	9	23
30600	-17	4	29
30700	-20	7	19
30800	-14	8	15
30900	-12	18	22
31000	-15	9	13
31100	-8	6	21
31200	-9	5	19
31300	-7	9	6
31400	-3	4	15
31500	0	0	12
31600	-7	9	7
31700	0	2	12
31800	-12	12	6
31900	-4	7	12
32000	0	5	16
32100	-13	9	7
32200	-4	8	16
32300	-12	8	19
32400	-13	9	12
32500	-12	3	24
32600	-19	7	20
32700	-18	9	18
32800	-19	4	34
32900	-28	11	26
33000	-27	8	33
33100	-32	0	41
33200	-58	9	33
33300	-33	4	44
33400	-41	0	51
33500	-42	9	44
33600	-45	2	60
33700	-55	8	54
33800	-55	6	47
33900	136	-136	9
34000	-65	75	0
