# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
22000	-25	8	29
22100	-21	12	21
22200	-16	4	30
22300	-20	8	16
22400	-13	7	18
22500	-12	10	22
22600	-13	9	9
22700	-6	6	15
22800	-9	5	16
22900	-8	9	4
23000	-3	4	15
23100	-8	8	12
23200	-8	9	5
23300	0	2	17
23400	-8	11	9
23500	-4	8	5
23600	0	0	17
23700	-13	9	7
23800	-8	6	16
23900	-16	0	22
24000	-15	9	13
24100	-12	4	24
24200	-20	8	25
24300	-20	9	20
24400	-22	2	35
24500	-29	8	29
24600	-26	7	37
24700	-32	18	45
24800	-39	11	32
24900	-34	6	44
25000	-41	0	51
25100	-45	9	44
25200	-45	4	58
25300	-56	8	58
25400	-58	9	60
25500	138	-128	8
25600	-63	74	0
25700	-66	83	5
25800	-62	63	9
25900	-65	77	0
26000	-54	68	0
26100	-51	63	6
26200	-52	66	0
26300	-41	57	8
26400	-40	57	6
26500	-39	54	-2
26600	-35	45	7
26700	-37	49	0
26800	-30	46	-7
26900	-25	41	8
27000	-29	43	0
27100	-29	41	0
27200	-25	34	6
27300	-33	38	0
27400	-19	32	0
27500	-22	36	6
27600	-20	38	-4
27700	-16	29	0
27800	-20	32	3
27900	-16	32	-4
28000	-12	24	6
28100	-20	27	0
28200	-14	29	0
28300	-16	18	6
28400	-20	32	0
28500	-15	29	0
28600	-19	31	6
28700	-20	35	0
28800	-16	30	6
28900	-24	36	1
29000	-21	38	-4
29100	-22	31	7
29200	-29	39	0
29300	-22	40	0
29400	-25	42	8
29500	-33	46	0
29600	-43	45	0
29700	-38	47	6
29800	-39	54	-4
29900	-35	51	0
30000	-46	57	3
30100	-47	61	-2
30200	-48	57	11
30300	-58	68	1
30400	-58	72	-7
30500	-61	73	10
30600	-74	83	1
30700	-70	87	0
30800	12	-116	132
30900	8	70	-57
31000	12	70	-58
31100	7	71	-58
31200	10	70	-58
31300	12	58	-45
31400	5	60	-50
31500	12	58	-55
31600	12	34	-35
31700	5	55	-43
31800	12	46	-36
31900	8	42	-29
32000	8	45	-36
32100	12	36	-26
32200	6	37	-25
32300	12	38	-33
32400	12	29	-16
32500	5	34	-25
32600	11	32	-20
32700	12	28	-12
32800	5	32	-24
32900	12	27	-15
33000	9	24	-12
33100	8	29	-21
33200	12	23	-13
33300	7	24	-12
33400	10	27	-13
33500	12	21	-7
33600	5	28	-19
33700	10	29	-16
33800	6	24	-11
33900	5	32	-23
34000	12	29	-15
