# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
17300	8	338	-326
17400	12	382	-368
17500	7	447	-431
17600	12	502	-491
17700	-180	29	209
17800	231	9	-220
17900	329	2	-305
18000	361	0	-341
18100	376	12	-361
18200	370	2	-342
18300	344	12	-331
18400	322	6	-300
18500	285	5	-264
18600	250	9	-237
18700	215	4	-190
18800	175	9	-154
18900	153	12	-113
19000	141	-20	-115
19100	134	9	-122
19200	139	6	-116
19300	135	5	-111
19400	140	9	-123
19500	149	4	-120
19600	147	0	-133
19700	166	9	-142
19800	170	5	-145
19900	186	9	-171
20000	212	4	-185
20100	240	8	-223
20200	282	8	-273
20300	325	5	-301
20400	366	9	-360
20500	435	8	-413
20600	489	8	-475
20700	-165	186	-4
20800	244	-223	8
20900	329	-313	0
21000	381	-358	0
21100	393	-374	6
21200	382	-360	-4
21300	370	-348	8
21400	331	-316	0
21500	304	-283	0
21600	267	-252	6
21700	231	-212	0
21800	206	-183	8
21900	167	-150	3
22000	153	-128	-2
22100	148	-129	8
22200	140	-124	0
22300	153	-127	0
22400	148	-132	12
22500	153	-128	-6
22600	164	-144	10
22700	165	-149	0
22800	179	-159	-2
22900	199	-182	7
23000	218	-204	0
23100	264	-244	0
23200	298	-284	3
23300	344	-322	-4
23400	393	-376	9
23500	439	-426	1
23600	501	-481	0
23700	555	-542	6
23800	7	203	-199
23900	12	-220	226
24000	7	-317	322
24100	10	-364	366
24200	12	-389	397
24300	7	-385	386
24400	14	-364	373
24500	9	-350	357
24600	8	-315	315
24700	12	-286	294
24800	6	-252	257
24900	10	-219	218
25000	12	-190	199
25100	5	-157	157
25200	14	-133	137
25300	9	-129	136
25400	8	-124	123
25500	12	-128	134
25600	6	-131	132
25700	12	-128	134
25800	6	-142	154
25900	7	-149	154
26000	12	-161	165
26100	9	-181	188
26200	8	-204	206
26300	12	-244	250
26400	6	-286	290
26500	8	-331	329
26600	12	-390	393
26700	5	-445	446
26800	12	-509	511
26900	183	24	-177
27000	-219	9	212
27100	-299	4	306
27200	-338	0	348
27300	-348	12	340
27400	-331	2	344
27500	-318	8	312
27600	-282	6	282
27700	-244	2	257
27800	-210	9	206
27900	-169	6	171
28000	-135	5	145
28100	-126	9	123
28200	-117	4	128
28300	-120	8	122
28400	-116	9	115
28500	-119	2	128
28600	-126	5	120
28700	-129	8	128
28800	-138	0	141
28900	-149	16	141
29000	-154	4	166
29100	-180	7	180
29200	-207	8	205
29300	-241	2	251
29400	-287	0	283
29500	-329	6	334
29600	-385	0	393
29700	-447	7	441
29800	204	-193	0
29900	-228	237	6
30000	-329	341	0
30100	-373	382	8
30200	-396	405	6
30300	-387	399	-2
30400	-370	379	9
30500	-348	356	0
30600	-313	322	0
30700	-280	289	6
30800	-248	257	0
30900	-209	219	7
31000	-182	192	3
31100	-152	164	-1
31200	-132	140	9
31300	-132	140	3
31400	-126	138	0
31500	-128	140	3
31600	-132	148	0
31700	-132	145	0
31800	-150	153	3
31900	-155	167	0
32000	-163	171	10
32100	-187	195	0
32200	-211	222	0
32300	-244	244	9
32400	-292	302	0
32500	-331	341	0
32600	-383	392	6
32700	-439	451	0
32800	-494	498	12
32900	-555	564	6
33000	8	-164	173
33100	12	224	-211
33200	8	329	-309
33300	12	370	-361
33400	9	379	-364
33500	5	383	-373
33600	14	360	-348
33700	6	337	-322
33800	10	309	-297
33900	12	268	-253
34000	5	237	-227
