# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
13100	-449	452	0
13200	-563	563	12
13300	12	-296	306
13400	14	240	-226
13500	4	332	-309
13600	12	354	-339
13700	12	329	-315
13800	5	292	-278
13900	10	235	-216
14000	9	178	-157
14100	5	164	-149
14200	12	145	-131
14300	6	140	-122
14400	8	148	-132
14500	12	149	-132
14600	9	166	-151
14700	8	183	-168
14800	12	208	-183
14900	2	236	-222
15000	11	277	-261
15100	12	347	-328
15200	8	447	-434
15300	12	554	-542
15400	-296	0	325
15500	240	8	-223
15600	309	2	-275
15700	311	8	-293
15800	294	8	-271
15900	244	-13	-215
16000	189	9	-174
16100	172	6	-145
16200	154	7	-125
16300	140	12	-128
16400	148	2	-111
16500	143	10	-122
16600	160	8	-126
16700	180	4	-147
16800	192	9	-178
16900	229	6	-200
17000	259	5	-232
17100	315	9	-299
17200	399	4	-374
17300	493	15	-483
17400	-299	322	0
17500	261	-240	8
17600	339	-323	0
17700	368	-341	0
17800	343	-323	6
17900	289	-273	-7
18000	244	-219	0
18100	184	-161	0
18200	169	-141	0
18300	157	-137	8
18400	147	-127	0
18500	153	-128	0
18600	161	-139	6
18700	171	-149	-12
18800	196	-172	0
18900	212	-194	3
19000	244	-222	-7
19100	293	-271	0
19200	352	-335	3
19300	449	-425	-4
19400	541	-532	9
19500	5	313	-315
19600	12	-237	237
19700	8	-323	325
19800	8	-341	337
19900	12	-332	334
20000	6	-290	290
20100	10	-232	231
20200	12	-178	182
20300	5	-149	154
20400	10	-138	140
20500	9	-129	136
20600	8	-127	125
20700	13	-134	140
20800	12	-149	154
20900	5	-158	159
21000	12	-187	190
21100	5	-210	212
21200	10	-249	263
21300	12	-321	325
21400	5	-410	403
21500	17	-523	514
21600	313	5	-315
21700	-234	9	222
21800	-302	3	305
21900	-315	0	319
22000	-297	9	284
22100	-241	2	244
22200	-184	0	180
22300	-155	12	145
22400	-135	4	137
22500	-132	8	128
22600	-123	6	134
22700	-128	2	130
22800	-144	8	132
22900	-156	6	153
23000	-180	5	183
23100	-210	9	198
23200	-238	3	240
23300	-293	0	296
23400	-371	9	361
23500	-470	3	472
23600	309	-303	6
23700	-248	261	-7
23800	-333	339	11
23900	-360	364	1
24000	-339	348	-4
24100	-296	302	9
24200	-245	252	0
24300	-182	190	0
24400	-154	163	6
24500	-136	154	0
24600	-134	141	0
24700	-135	140	6
24800	-142	154	0
24900	-150	157	8
25000	-171	179	3
25100	-190	206	-2
25200	-215	221	9
25300	-260	267	0
25400	-317	328	-7
25500	-404	410	9
25600	-511	516	0
25700	-629	618	15
25800	9	-302	319
25900	4	232	-219
26000	8	298	-284
26100	8	315	-299
26200	8	296	-281
26300	12	244	-226
26400	5	194	-177
26500	10	169	-173
26600	12	137	-132
26700	5	140	-128
26800	13	145	-129
26900	4	150	-128
27000	5	161	-149
27100	12	169	-155
27200	6	194	-180
27300	10	219	-207
27400	12	248	-234
27500	5	314	-302
27600	12	393	-381
27700	12	501	-486
27800	-292	9	310
27900	264	4	-232
28000	335	8	-314
28100	353	9	-335
28200	336	2	-306
28300	289	8	-270
28400	236	6	-208
28500	182	5	-151
28600	160	9	-144
28700	152	4	-123
28800	141	7	-116
28900	147	12	-126
29000	154	4	-124
29100	163	7	-146
29200	189	8	-161
29300	212	0	-180
29400	247	10	-219
29500	286	6	-258
29600	348	0	-322
29700	447	12	-429
29800	-293	315	0
29900	273	-255	0
30000	379	-354	0
30100	402	-387	6
30200	390	-364	0
30300	346	-323	0
30400	283	-261	3
30500	216	-193	-5
30600	180	-158	5
30700	157	-136	0
30800	153	-135	-4
30900	154	-131	8
31000	150	-131	0
31100	169	-145	0
31200	180	-161	6
31300	198	-177	-5
31400	232	-208	7
31500	261	-245	3
31600	321	-296	-4
31700	399	-381	9
31800	489	-476	0
31900	609	-585	0
32000	8	308	-306
32100	8	-218	214
32200	14	-293	295
32300	9	-310	312
32400	0	-283	282
32500	12	-249	254
32600	5	-188	187
32700	11	-159	153
32800	9	-136	149
32900	5	-132	128
33000	10	-128	128
33100	12	-132	141
33200	5	-138	136
33300	12	-159	160
33400	6	-174	175
33500	8	-193	189
33600	16	-232	239
33700	8	-276	278
33800	15	-359	356
33900	12	-477	476
34000	16	-586	568
