# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
18000	-422	431	0
18100	-430	443	1
18200	-435	454	0
18300	-438	447	10
18400	-449	463	0
18500	-451	464	0
18600	-456	463	8
18700	-465	478	0
18800	-469	480	0
18900	-473	485	6
19000	-472	497	0
19100	-485	493	0
19200	-489	501	6
19300	-497	515	0
19400	-497	509	8
19500	-505	521	3
19600	-511	528	-2
19700	-512	521	5
19800	-518	537	0
19900	-524	535	0
20000	-524	534	9
20100	-535	544	0
20200	-530	541	0
20300	-534	547	6
20400	-537	551	0
20500	-536	545	8
20600	-538	551	6
20700	-538	554	-1
20800	-538	545	9
20900	-540	553	0
21000	-538	554	0
21100	-534	547	9
21200	-538	553	3
21300	-536	547	5
21400	-533	540	8
21500	-532	547	0
21600	-526	536	0
21700	-524	537	6
21800	-522	541	0
21900	-515	526	10
22000	-515	527	6
22100	-509	525	0
22200	-502	511	0
22300	-503	514	0
22400	-495	515	18
22500	-489	498	12
22600	-487	501	0
22700	-476	489	0
22800	-470	479	6
22900	-471	486	0
23000	-459	470	5
23100	-455	469	6
23200	-449	464	-2
23300	-438	450	8
23400	-435	448	3
23500	-427	441	0
23600	-417	427	10
23700	-414	428	1
23800	-405	418	4
23900	-397	397	8
24000	-395	407	0
24100	-383	394	0
24200	-379	390	14
24300	-374	386	0
24400	-367	375	0
24500	-360	372	3
24600	-352	367	0
24700	-344	353	8
24800	-340	353	3
24900	-331	348	12
25000	-322	334	9
25100	-323	333	0
25200	-315	325	0
25300	-309	321	8
25400	-310	322	0
25500	-298	309	8
25600	-296	308	6
25700	-294	309	-7
25800	-283	298	8
25900	-294	306	0
26000	-284	299	-4
26100	-283	289	8
26200	-286	298	0
26300	-281	293	0
26400	-283	294	6
26500	-284	299	0
26600	-283	297	0
26700	-288	302	6
26800	-290	309	-4
26900	-291	302	10
27000	-301	308	3
27100	-302	315	8
27200	-309	318	9
27300	-317	333	0
27400	-324	330	0
27500	-333	344	6
27600	-342	356	0
27700	12	-56	66
27800	8	144	-132
27900	12	215	-204
28000	12	253	-244
28100	5	290	-283
28200	10	309	-302
28300	9	321	-309
28400	5	336	-328
28500	12	336	-329
28600	7	340	-328
28700	8	348	-342
28800	12	344	-335
28900	6	352	-341
29000	12	354	-355
29100	9	337	-338
29200	5	356	-348
29300	10	352	-345
29400	6	356	-346
29500	5	367	-356
29600	12	361	-350
29700	6	369	-354
29800	8	373	-364
29900	12	369	-360
30000	5	381	-372
30100	12	380	-371
30200	9	385	-373
30300	5	396	-386
30400	12	386	-382
30500	8	403	-386
30600	8	406	-397
30700	12	402	-394
30800	5	411	-402
30900	8	415	-413
31000	9	411	-402
31100	0	425	-418
31200	11	422	-416
31300	8	427	-418
31400	8	435	-426
31500	12	427	-421
31600	8	437	-425
31700	11	438	-432
31800	19	437	-426
31900	5	443	-433
32000	12	438	-427
32100	8	437	-425
32200	8	441	-431
32300	12	431	-426
32400	6	432	-425
32500	10	431	-413
32600	12	424	-415
32700	5	430	-422
32800	11	422	-414
32900	6	418	-406
33000	5	418	-410
33100	12	406	-397
33200	0	411	-396
33300	10	412	-403
33400	12	389	-378
33500	5	390	-383
33600	9	381	-374
33700	6	376	-365
33800	8	373	-364
33900	12	360	-349
34000	6	360	-346
