# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
12700	-284	299	-4
12800	-283	295	9
12900	-289	302	0
13000	-286	302	-7
13100	-283	298	9
13200	-290	306	0
13300	-286	299	0
13400	-283	295	9
13500	-284	302	-7
13600	-280	291	0
13700	-280	292	6
13800	-277	293	-4
13900	-270	282	8
14000	-273	282	3
14100	-266	283	0
14200	-262	269	9
14300	-257	274	0
14400	-254	267	0
14500	-250	263	6
14600	-248	264	0
14700	-236	244	0
14800	-240	250	3
14900	-232	248	7
15000	-223	236	8
15100	-223	237	0
15200	-215	232	0
15300	-206	221	8
15400	-208	222	0
15500	-198	212	0
15600	-195	205	6
15700	-190	206	0
15800	-183	195	0
15900	-184	195	3
16000	-181	193	-4
16100	-172	184	6
16200	-176	188	1
16300	-171	188	0
16400	-167	186	8
16500	-169	199	0
16600	-167	180	0
16700	-170	182	8
16800	-171	188	0
16900	-172	183	7
17000	-178	189	3
17100	-181	194	0
17200	-180	192	11
17300	-192	205	3
17400	-196	212	8
17500	-204	215	6
17600	-213	232	0
17700	-220	235	0
17800	-231	244	6
17900	10	-64	73
18000	12	111	-103
18100	6	159	-148
18200	10	186	-174
18300	12	195	-183
18400	5	211	-203
18500	10	213	-207
18600	12	211	-199
18700	12	219	-206
18800	12	211	-207
18900	7	205	-199
19000	8	209	-203
19100	12	202	-192
19200	5	205	-198
19300	12	206	-189
19400	12	208	-188
19500	5	205	-199
19600	11	206	-194
19700	7	203	-190
19800	8	207	-198
19900	12	200	-188
20000	6	205	-193
20100	10	209	-198
20200	9	205	-192
20300	5	214	-202
20400	11	212	-207
20500	8	215	-203
20600	5	225	-216
20700	14	220	-210
20800	7	224	-215
20900	8	235	-223
21000	16	226	-215
21100	5	234	-225
21200	11	232	-224
21300	9	231	-222
21400	8	238	-232
21500	12	235	-223
21600	6	240	-225
21700	8	238	-231
21800	12	231	-220
21900	5	236	-228
22000	11	232	-223
22100	9	231	-215
22200	8	232	-224
22300	14	223	-210
22400	6	223	-212
22500	8	219	-213
22600	12	208	-199
22700	8	213	-203
22800	9	207	-197
22900	12	192	-186
23000	5	201	-195
23100	12	191	-182
23200	7	189	-175
23300	5	190	-181
23400	12	178	-166
23500	6	179	-167
23600	12	170	-178
23700	12	163	-148
23800	5	174	-163
23900	11	167	-161
24000	7	160	-145
24100	8	161	-151
24200	12	149	-139
24300	4	153	-141
24400	8	154	-142
24500	12	147	-131
24600	5	153	-140
24700	11	154	-142
24800	8	150	-136
24900	15	157	-149
25000	12	155	-142
25100	7	160	-148
25200	8	170	-163
25300	12	166	-160
25400	4	182	-174
25500	11	190	-181
25600	9	192	-183
25700	5	214	-203
25800	-74	6	92
25900	116	0	-99
26000	150	9	-142
26100	174	4	-152
26200	178	8	-167
26300	187	9	-168
26400	186	5	-165
26500	179	10	-174
26600	183	4	-163
26700	175	0	-154
26800	166	12	-165
26900	174	3	-145
27000	161	8	-148
27100	160	8	-155
27200	157	15	-138
27300	152	8	-146
27400	157	4	-139
27500	154	0	-135
27600	153	9	-145
27700	157	4	-136
27800	150	8	-141
27900	158	9	-142
28000	156	4	-135
28100	153	9	-148
28200	160	6	-144
28300	161	5	-141
28400	160	12	-154
28500	167	4	-149
28600	162	0	-151
28700	173	12	-160
28800	174	5	-151
28900	169	9	-164
29000	178	6	-161
29100	174	5	-159
29200	176	12	-170
29300	183	4	-162
29400	178	8	-167
29500	179	9	-171
29600	183	5	-162
29700	178	6	-172
29800	183	6	-169
29900	180	8	-164
30000	176	12	-173
30100	182	4	-161
30200	175	7	-161
30300	176	9	-169
30400	180	4	-155
30500	169	9	-161
30600	173	7	-158
30700	167	0	-147
30800	166	12	-158
30900	169	5	-145
31000	158	0	-147
31100	160	9	-149
31200	161	2	-136
31300	152	8	-145
31400	157	6	-142
31500	154	5	-133
31600	147	9	-143
31700	154	6	-136
31800	149	5	-135
31900	153	12	-144
32000	156	4	-134
32100	150	8	-141
32200	160	7	-145
32300	161	12	-137
32400	166	11	-153
32500	167	4	-149
32600	167	8	-151
32700	173	9	-163
32800	182	5	-161
32900	182	10	-170
33000	195	8	-181
33100	206	4	-186
33200	210	9	-204
33300	-62	81	0
33400	128	-110	6
33500	173	-154	-4
33600	209	-189	0
33700	219	-207	1
33800	231	-217	-4
33900	232	-223	9
34000	232	-219	0
