# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	6	-86	93
100	10	-80	86
200	12	-84	93
300	5	-74	83
400	11	-74	79
500	12	-78	88
600	5	-74	78
700	12	-77	86
800	6	-81	80
900	5	-77	79
1000	12	-85	91
1100	7	-84	93
1200	12	-87	87
1300	12	-92	107
1400	5	-94	96
1500	12	-102	108
1600	12	-113	124
1700	5	-117	120
1800	12	-132	137
1900	7	-143	154
2000	95	9	-95
2100	-83	2	100
2200	-108	7	116
2300	-111	9	115
2400	-112	4	126
2500	-113	8	116
2600	-103	6	111
2700	-96	12	112
2800	-78	12	87
2900	-80	7	89
3000	-80	8	90
3100	-78	9	78
3200	-74	2	87
3300	-77	0	83
3400	-73	9	79
3500	-70	2	84
3600	-74	7	77
3700	-68	9	76
3800	-67	-2	80
3900	-71	8	68
4000	-65	6	74
4100	-67	0	78
4200	-68	9	70
4300	-62	3	76
4400	-70	8	77
4500	-66	8	70
4600	-64	5	80
4700	-71	8	70
4800	-66	6	76
4900	-67	-4	80
5000	-74	9	67
5100	-65	4	76
5200	-70	0	77
5300	-68	9	68
5400	-64	4	82
5500	-73	0	80
5600	-68	8	73
5700	-64	2	86
5800	-73	7	77
5900	-71	6	82
6000	-70	0	83
6100	-84	6	74
6200	-70	2	86
6300	-76	0	83
6400	-78	9	78
6500	-74	4	88
6600	-81	8	83
6700	-78	9	82
6800	-77	2	95
6900	-84	9	85
7000	-80	6	89
7100	-83	-2	99
7200	-78	12	88
7300	-87	6	99
7400	-95	0	103
7500	-97	9	102
7600	-99	4	113
7700	-105	8	109
7800	-105	9	108
7900	-109	4	123
8000	-118	13	120
8100	-118	6	128
8200	-122	10	143
8300	-136	9	136
8400	-140	6	150
8500	-154	0	167
8600	95	-80	-4
8700	-99	120	0
8800	-147	163	6
8900	-169	186	-2
9000	-180	192	9
9100	-192	205	0
9200	-190	206	0
9300	-189	198	8
9400	-189	203	0
9500	-181	194	0
9600	-177	186	8
9700	-174	186	0
9800	-163	175	7
9900	-161	173	6
10000	-155	174	0
10100	-151	162	5
10200	-152	165	1
10300	-145	164	-16
10400	-151	176	8
10500	-150	164	0
10600	-146	161	0
10700	-149	160	6
10800	-152	167	0
10900	-148	161	7
11000	-154	166	6
11100	-155	170	-2
11200	-154	166	9
11300	-161	174	0
11400	-160	175	-4
11500	-164	173	9
11600	-171	185	0
11700	-169	183	0
11800	-174	186	12
11900	-178	193	-10
12000	-174	187	7
12100	-179	192	3
12200	-181	194	-2
12300	-177	190	8
12400	-182	196	0
12500	-181	196	-36
12600	-180	190	8
12700	-187	196	0
12800	-178	193	0
12900	-177	192	6
13000	-178	196	0
13100	-172	185	0
13200	-174	186	3
13300	-171	188	-4
13400	-164	173	7
13500	-168	179	0
13600	-161	177	4
13700	-154	166	9
13800	-158	172	0
13900	-151	167	0
14000	-150	160	8
14100	-142	164	0
14200	-138	154	0
14300	-140	153	6
14400	-136	154	-4
14500	-128	140	8
14600	-131	140	3
14700	-124	141	-2
14800	-120	131	8
14900	-123	136	0
15000	-117	132	0
15100	-116	89	9
15200	-121	135	0
15300	-116	130	0
15400	-120	134	6
15500	-123	138	-7
15600	-122	130	8
15700	-126	139	0
15800	-129	148	-4
15900	-128	140	9
16000	-142	153	3
16100	-145	158	0
16200	-154	166	8
16300	-165	178	0
16400	-170	183	0
16500	-180	195	6
16600	8	-74	82
16700	12	106	-94
16800	7	140	-128
16900	10	161	-152
17000	12	163	-149
17100	2	176	-164
17200	12	180	-158
17300	12	153	-151
17400	8	165	-159
17500	12	156	-149
17600	8	153	-141
17700	8	154	-144
17800	12	140	-129
17900	6	144	-128
18000	10	141	-129
18100	12	131	-119
18200	5	137	-127
18300	12	130	-123
18400	12	128	-114
18500	5	132	-124
18600	12	125	-121
18700	6	128	-116
18800	8	132	-127
18900	9	124	-113
19000	4	133	-127
19100	10	135	-126
19200	9	140	-122
19300	5	141	-133
19400	10	139	-129
19500	8	140	-128
19600	8	148	-137
19700	12	141	-132
19800	7	147	-138
19900	8	154	-144
20000	12	145	-133
20100	5	150	-138
20200	10	148	-136
20300	16	144	-128
20400	5	151	-144
20500	12	142	-132
20600	6	147	-133
20700	10	148	-137
20800	12	128	-125
20900	5	140	-128
21000	10	141	-131
21100	12	132	-119
21200	5	135	-128
21300	11	132	-120
21400	9	128	-114
21500	8	128	-122
21600	12	120	-110
21700	9	121	-112
21800	10	122	-116
21900	12	111	-103
22000	5	116	-108
22100	12	112	-103
22200	9	108	-96
22300	5	112	-103
22400	12	104	-94
22500	9	108	-95
22600	12	112	-103
22700	12	103	-87
22800	5	115	-103
22900	8	117	-117
23000	12	127	-99
23100	5	121	-112
23200	12	122	-110
23300	9	128	-114
23400	7	138	-130
23500	12	140	-129
23600	6	153	-138
23700	8	167	-155
23800	12	169	-155
23900	-84	7	96
24000	114	6	-107
24100	138	4	-117
24200	145	10	-140
24300	164	6	-142
24400	158	8	-138
24500	153	9	-145
24600	151	4	-131
24700	139	8	-128
24800	137	12	-126
24900	132	2	-108
25000	120	8	-112
25100	120	6	-107
25200	116	5	-93
25300	108	9	-103
25400	111	6	-92
25500	104	8	-90
25600	102	12	-97
25700	109	3	-87
25800	99	11	-90
25900	102	9	-74
26000	106	28	-82
26100	99	9	-93
26200	106	3	-87
26300	103	5	-83
26400	102	9	-95
26500	109	4	-91
26600	104	0	-90
26700	108	9	-97
26800	116	4	-89
26900	107	8	-96
27000	113	8	-110
27100	116	2	-92
27200	108	8	-103
27300	113	6	-103
27400	116	0	-95
27500	108	12	-107
27600	116	4	-95
27700	109	8	-99
27800	115	8	-103
27900	116	4	-91
28000	108	8	-101
28100	113	8	-97
28200	109	0	-90
28300	108	9	-99
28400	109	4	-91
28500	103	0	-90
28600	102	9	-94
28700	109	4	-85
28800	99	8	-90
28900	102	9	-78
29000	103	12	-80
29100	99	11	-90
29200	102	6	-84
29300	103	0	-80
29400	99	9	-91
29500	106	4	-86
29600	103	0	-87
29700	108	12	-95
29800	103	5	-90
29900	103	8	-99
30000	113	6	-94
30100	112	5	-96
30200	115	9	-110
30300	125	4	-105
30400	125	8	-119
30500	134	12	-126
30600	145	4	-124
30700	150	8	-141
30800	166	6	-149
30900	-70	76	9
31000	115	-98	0
31100	153	-134	0
31200	170	-145	3
31300	179	-160	0
31400	186	-171	7
31500	178	-163	1
31600	179	-161	8
31700	174	-158	7
31800	163	-148	0
31900	163	-145	0
32000	154	-139	6
32100	150	-128	0
32200	148	-129	7
32300	139	-123	3
32400	137	-116	-2
32500	136	-120	11
32600	131	-116	0
32700	136	-116	0
32800	135	-116	9
32900	132	-112	0
33000	135	-118	7
33100	132	-116	3
33200	137	-116	-2
33300	141	-124	7
33400	139	-123	0
33500	146	-127	0
33600	154	-129	6
33700	150	-133	0
33800	158	-140	0
33900	157	-142	6
34000	163	-141	-4
