# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
14400	41	-229	200
14500	514	21	-546
14600	0	12	-13
14700	-121	5	122
14800	-107	12	92
14900	-64	4	63
15000	-31	8	22
15100	0	12	-15
15200	25	4	-26
15300	37	9	-51
15400	37	6	-45
15500	0	16	0
15600	-52	9	33
15700	-94	6	89
15800	-138	5	135
15900	-184	9	171
16000	470	-463	0
16100	-88	92	6
16200	-163	170	-2
16300	-127	131	0
16400	-97	110	6
16500	-58	70	-23
16600	-25	29	8
16700	-2	7	0
16800	23	-15	0
16900	32	-26	6
17000	15	-8	-5
17100	-14	20	0
17200	-54	60	3
17300	-103	109	-4
17400	-141	144	8
17500	-199	189	25
17600	-258	225	37
17700	19	-538	560
17800	8	-22	41
17900	13	124	-107
18000	8	102	-82
18100	-4	72	-57
18200	12	32	-15
18300	8	8	12
18400	8	-9	24
18500	12	-26	47
18600	5	-15	32
18700	10	25	-7
18800	12	50	-29
18900	5	102	-82
19000	11	145	-129
19100	9	186	-169
19200	4	257	-241
19300	-472	3	501
19400	-9	8	41
19500	121	9	-99
19600	106	2	-66
19700	67	7	-38
19800	34	8	-7
19900	8	4	31
20000	-21	7	41
20100	-28	6	57
20200	-12	0	51
20300	34	9	-12
20400	85	4	-52
20500	128	0	-99
20600	166	16	-155
20700	212	33	-207
20800	-515	526	25
20900	41	-24	-8
21000	161	-137	7
21100	131	-107	0
21200	100	-74	0
21300	64	-39	8
21400	31	-4	-5
21500	12	13	0
21600	-8	31	3
21700	-4	32	-4
21800	25	0	5
21900	52	-26	0
22000	98	-69	8
22100	141	-116	9
22200	179	-153	0
22300	232	-202	0
22400	286	-261	6
22500	8	505	-507
22600	12	53	-55
22700	6	-91	90
22800	8	-70	66
22900	12	-44	45
23000	5	-8	6
23100	10	16	-2
23200	12	31	-25
23300	5	45	-45
23400	12	19	-26
23500	6	-20	25
23600	8	-54	51
23700	11	-106	108
23800	12	-158	154
23900	37	-215	182
24000	61	-282	236
24100	550	10	-567
24200	99	8	-110
24300	-74	4	74
24400	-71	9	55
24500	-31	6	24
24600	0	0	0
24700	18	9	-36
24800	41	4	-45
24900	35	10	-45
25000	0	9	-13
25100	-38	4	38
25200	-94	8	83
25300	-129	12	121
25400	-174	12	177
25500	-232	8	219
25600	486	-476	0
25700	-9	12	6
25800	-120	128	0
25900	-96	103	0
26000	-66	70	6
26100	-29	41	-2
26200	0	5	8
26300	13	-10	0
26400	29	-22	0
26500	19	-16	8
26600	-16	20	0
26700	-45	54	0
26800	-95	99	6
26900	-142	145	0
27000	-186	178	18
27100	-248	218	41
27200	15	-531	532
27300	16	-15	31
27400	6	131	-112
27500	10	112	-97
27600	12	70	-47
27700	4	43	-24
27800	8	16	12
27900	6	-7	35
28000	7	-19	37
28100	12	-19	37
28200	6	15	3
28300	8	53	-39
28400	12	89	-74
28500	5	140	-122
28600	12	186	-168
28700	12	237	-219
28800	-471	8	489
28900	16	6	18
29000	128	0	-93
29100	108	12	-86
29200	78	2	-41
29300	41	0	-6
29400	12	12	16
29500	-9	2	45
29600	-29	8	54
29700	-15	8	44
29800	29	8	8
29900	70	0	-49
30000	125	6	-94
30100	161	10	-137
30200	198	35	-203
30300	-505	508	29
30400	53	-45	16
30500	163	-141	-2
30600	141	-118	8
30700	102	-74	0
30800	72	-44	0
30900	38	-13	6
31000	12	16	-4
31100	-1	25	0
31200	-6	31	3
31300	16	12	-4
31400	51	-26	8
31500	82	-60	0
31600	132	-103	5
31700	174	-152	8
31800	215	-192	0
31900	277	-252	0
32000	6	498	-494
32100	8	41	-40
32200	9	-102	102
32300	8	-81	80
32400	8	-43	41
32500	12	-20	19
32600	5	11	-15
32700	10	30	-33
32800	12	37	-38
32900	5	30	-36
33000	14	-13	12
33100	8	-52	53
33200	12	-95	91
33300	16	-145	145
33400	29	-207	180
33500	50	-264	215
33600	554	5	-554
33700	73	13	-88
33800	-91	8	79
33900	-77	5	74
34000	-52	9	29
