# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
13600	8	13	-25
13700	-118	6	108
13800	-96	0	99
13900	-68	10	51
14000	-24	4	18
14100	3	0	-6
14200	24	9	-40
14300	45	3	-45
14400	32	8	-38
14500	-7	9	-4
14600	-49	4	50
14700	-103	8	91
14800	-139	6	115
14900	-186	0	190
15000	463	-462	0
15100	-76	84	0
15200	-154	160	9
15300	-129	136	0
15400	-88	103	8
15500	-61	68	7
15600	-26	35	-4
15700	6	0	8
15800	17	-15	3
15900	31	-22	0
16000	16	-10	8
16100	-23	29	0
16200	-56	64	0
16300	-103	111	12
16400	-150	154	0
16500	-199	186	23
16600	-257	224	51
16700	12	-536	543
16800	14	-37	62
16900	8	124	-99
17000	12	106	-91
17100	12	63	-41
17200	5	36	-19
17300	12	7	10
17400	9	-15	26
17500	5	-19	36
17600	11	-12	31
17700	6	21	0
17800	8	61	-47
17900	12	100	-84
18000	6	150	-128
18100	10	199	-182
18200	16	252	-233
18300	-477	7	499
18400	-8	9	41
18500	116	0	-83
18600	100	9	-78
18700	70	4	-33
18800	29	0	1
18900	0	9	21
19000	-12	2	55
19100	-31	0	64
19200	-13	12	41
19300	40	2	-3
19400	82	9	-61
19500	135	6	-103
19600	170	12	-146
19700	205	40	-216
19800	-510	516	23
19900	30	-20	19
20000	153	-128	-4
20100	135	-110	8
20200	91	-70	0
20300	63	-37	0
20400	35	-10	9
20500	5	19	0
20600	-4	29	0
20700	0	24	6
20800	23	4	0
20900	58	-33	0
21000	96	-71	1
21100	140	-112	-1
21200	186	-161	10
21300	221	-207	0
21400	294	-264	-4
21500	9	500	-501
21600	5	64	-66
21700	12	-87	89
21800	7	-74	77
21900	8	-38	34
22000	12	-13	12
22100	6	15	-17
22200	11	35	-36
22300	12	36	-36
22400	5	20	-24
22500	12	-19	16
22600	12	-65	65
22700	12	-104	103
22800	20	-159	152
22900	33	-223	193
23000	60	-277	221
23100	557	5	-564
23200	94	7	-109
23300	-71	6	55
23400	-64	4	66
23500	-36	9	19
23600	0	6	-7
23700	20	5	-25
23800	34	9	-53
23900	38	4	-41
24000	0	8	-9
24100	-42	12	28
24200	-90	2	89
24300	-136	0	128
24400	-181	12	166
24500	-231	4	235
24600	476	-476	0
24700	-4	12	0
24800	-119	121	9
24900	-103	107	0
25000	-62	58	8
25100	-33	37	6
25200	-4	12	-3
25300	19	-13	8
25400	23	-20	1
25500	18	-9	0
25600	-11	16	12
25700	-52	58	0
25800	-92	103	0
25900	-138	144	12
26000	-190	183	11
26100	-244	214	41
26200	15	-534	541
26300	12	-9	21
26400	12	126	-107
26500	5	113	-96
26600	11	77	-52
26700	12	39	-19
26800	5	16	0
26900	11	-8	29
27000	12	-23	51
27100	8	-12	31
27200	12	13	0
27300	3	50	-32
27400	10	96	-81
27500	12	131	-114
27600	4	186	-170
27700	11	238	-223
27800	-468	0	505
27900	-2	9	13
28000	132	4	-97
28100	109	0	-77
28200	76	12	-53
28300	41	4	-4
28400	8	7	19
28500	-10	6	44
28600	-25	2	66
28700	-20	12	41
28800	29	6	0
28900	74	0	-38
29000	121	9	-100
29100	164	8	-133
29200	197	33	-199
29300	-509	515	12
29400	58	-42	22
29500	165	-143	0
29600	145	-118	0
29700	103	-81	6
29800	70	-43	-4
29900	41	-16	0
30000	12	12	3
30100	-2	32	-4
30200	0	27	8
30300	12	0	3
30400	50	-19	-1
30500	87	-58	6
30600	128	-104	0
30700	174	-148	0
30800	215	-194	6
30900	274	-251	0
31000	12	492	-493
31100	6	37	-37
31200	12	-96	95
31300	12	-86	87
31400	5	-46	41
31500	11	-17	15
31600	12	5	-6
31700	5	32	-38
31800	16	38	-39
31900	7	29	-19
32000	8	-8	4
32100	12	-52	52
32200	5	-95	93
32300	14	-141	139
32400	32	-207	188
32500	50	-262	212
32600	552	9	-558
32700	70	5	-77
32800	-97	9	78
32900	-77	4	73
33000	-44	5	38
33100	-10	9	-2
33200	19	3	-17
33300	32	8	-48
33400	42	12	-53
33500	14	4	-16
33600	-36	9	20
33700	-78	6	73
33800	-122	0	124
33900	-161	9	155
34000	-212	4	211
