# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
-----------	-------------------	-------------------	-------------------
0	193	1	-178
100	186	0	-172
200	186	9	-178
300	186	3	-166
400	177	8	-167
500	179	9	-161
600	177	4	-154
700	166	9	-163
800	174	6	-155
900	167	12	-146
1000	163	12	-157
1100	162	5	-143
1200	154	8	-141
1300	153	9	-145
1400	154	4	-128
1500	147	8	-138
1600	152	6	-142
1700	154	-4	-128
1800	147	9	-136
1900	153	6	-132
2000	149	0	-132
2100	150	9	-142
2200	157	4	-134
2300	152	8	-141
2400	159	12	-144
2500	161	-4	-140
2600	163	12	-154
2700	174	7	-155
2800	175	7	-161
2900	186	9	-178
3000	199	4	-178
3100	202	8	-196
3200	-65	83	-10
3300	128	-91	6
3400	166	-149	0
3500	201	-180	0
3600	212	-200	6
3700	223	-204	-4
3800	232	-213	7
3900	224	-211	6
4000	229	-206	-10
4100	225	-213	9
4200	216	-203	0
4300	219	-202	0
4400	212	-197	6
4500	210	-190	-4
4600	212	-194	5
4700	206	-190	3
4800	205	-190	-2
4900	209	-194	9
5000	207	-191	0
5100	214	-193	0
5200	212	-200	6
5300	211	-199	-4
5400	222	-203	0
5500	219	-207	1
5600	229	-206	2
5700	232	-219	6
5800	234	-219	0
5900	244	-225	0
6000	246	-232	6
6100	250	-235	0
6200	262	-244	0
6300	261	-247	3
6400	268	-251	7
6500	277	-261	6
6600	274	-261	0
6700	286	-265	0
6800	285	-271	8
6900	282	-273	0
7000	293	-280	0
7100	290	-278	1
7200	295	-279	-4
7300	299	-286	6
7400	294	-285	0
7500	303	-283	0
7600	299	-287	6
7700	298	-283	0
7800	304	-287	0
7900	299	-286	6
8000	300	-283	0
8100	304	-286	8
8200	293	-284	3
8300	300	-280	-4
8400	296	-286	9
8500	298	-272	0
8600	293	-277	0
8700	283	-271	6
8800	282	-265	-2
8900	283	-268	0
9000	273	-261	0
9100	276	-257	-10
9200	273	-258	8
9300	263	-249	0
9400	268	-248	0
9500	258	-245	6
9600	255	-237	0
9700	257	-237	0
9800	246	-232	6
9900	244	-228	2
10000	251	-232	14
10100	237	-226	0
10200	242	-222	0
10300	240	-221	8
10400	236	-220	0
10500	241	-222	0
10600	238	-223	3
10700	236	-219	-5
10800	241	-223	0
10900	236	-223	1
11000	244	-219	-4
11100	248	-228	0
11200	244	-232	0
11300	255	-238	0
11400	257	-240	6
11500	261	-243	0
11600	273	-255	0
11700	274	-261	3
11800	287	-267	-4
11900	299	-282	6
12000	5	82	-77
12100	12	-112	120
12200	9	-171	183
12300	7	-203	207
12400	11	-228	237
12500	8	-245	257
12600	7	-252	253
12700	12	-262	269
12800	7	-261	270
12900	12	-257	260
13000	12	-262	280
13100	5	-258	264
13200	11	-257	263
13300	9	-265	270
13400	5	-256	261
13500	11	-257	268
13600	8	-261	270
13700	8	-257	260
13800	12	-261	269
13900	6	-261	270
14000	8	-257	266
14100	12	-268	280
14200	5	-265	270
14300	12	-267	269
14400	9	-274	280
14500	4	-269	270
14600	12	-273	282
14700	8	-274	285
14800	8	-273	276
14900	12	-281	290
15000	6	-281	286
15100	11	-281	286
15200	12	-286	299
15300	5	-284	290
15400	11	-286	292
15500	12	-294	300
15600	5	-287	290
15700	12	-286	295
15800	9	-290	302
15900	8	-283	284
16000	12	-286	295
16100	6	-281	290
16200	10	-277	282
16300	12	-281	290
16400	7	-273	277
16500	9	-269	276
16600	9	-265	277
16700	4	-257	264
16800	12	-257	266
16900	6	-252	261
17000	8	-241	245
17100	12	-240	249
17200	6	-234	238
17300	8	-225	221
17400	16	-221	233
17500	2	-204	212
17600	11	-206	214
17700	8	-200	212
17800	5	-191	193
17900	12	-190	198
18000	6	-181	188
18100	8	-174	173
18200	12	-172	183
18300	5	-161	169
18400	11	-154	163
18500	12	-149	164
18600	5	-145	148
18700	12	-141	152
18800	9	-139	149
18900	8	-132	136
19000	12	-134	140
19100	6	-129	136
19200	8	-128	132
19300	12	-133	141
19400	7	-129	135
19500	12	-128	134
19600	12	-137	146
19700	5	-135	139
19800	11	-141	147
19900	9	-149	157
20000	4	-151	154
20100	12	-165	172
20200	6	-171	182
20300	10	-178	179
20400	8	-194	205
20500	84	6	-87
20600	-92	9	102
20700	-124	8	141
20800	-145	9	143
20900	-149	4	163
21000	-154	0	167
21100	-155	6	155
21200	-148	2	160
21300	-147	0	154
21400	-142	9	144
21500	-135	5	149
21600	-134	8	136
21700	-126	7	134
21800	-125	-4	140
21900	-132	11	122
22000	-117	6	128
22100	-122	7	128
22200	-123	9	121
22300	-117	4	131
22400	-122	0	132
22500	-120	9	128
22600	-119	2	136
22700	-124	8	132
22800	-124	8	121
22900	-128	33	145
23000	-136	9	135
23100	-133	6	144
23200	-140	0	154
23300	-149	9	144
23400	-141	4	153
23500	-151	8	157
23600	-155	9	157
23700	-154	5	171
23800	-161	0	162
23900	-159	6	166
24000	-161	5	175
24100	-168	9	167
24200	-164	6	176
24300	-167	5	180
24400	-174	9	173
24500	-167	3	184
24600	-174	0	186
24700	-174	8	176
24800	-167	2	189
24900	-176	8	180
25000	-171	12	176
25100	-170	2	186
25200	-174	7	175
25300	-171	4	179
25400	-167	0	183
25500	-169	9	172
25600	-166	4	178
25700	-169	5	180
25800	-168	9	169
25900	-164	3	179
26000	-166	8	170
26100	-168	12	169
26200	-157	2	182
26300	-168	11	167
26400	-165	7	173
26500	-167	5	182
26600	-181	9	170
26700	-165	4	184
26800	-172	0	182
26900	-174	9	174
27000	-173	4	186
27100	-180	0	186
27200	-181	9	186
27300	-180	2	198
27400	-192	7	194
27500	-194	6	205
27600	-203	4	219
27700	-215	9	215
27800	-217	8	229
27900	83	-71	6
28000	-124	132	-10
28100	-170	181	0
28200	-211	223	6
28300	-232	248	-4
28400	-244	255	7
28500	-256	268	3
28600	-258	273	-2
28700	-254	266	8
28800	-258	273	3
28900	-252	270	12
29000	-248	260	10
29100	-250	265	0
29200	-243	259	0
29300	-244	257	9
29400	-239	261	0
29500	-244	253	0
29600	-244	255	6
29700	-245	259	0
29800	-241	253	8
29900	-250	261	3
30000	-250	264	0
30100	-251	260	9
30200	-258	272	0
30300	-258	270	0
30400	-257	273	8
30500	-268	281	0
30600	-268	283	0
30700	-273	282	8
30800	-277	296	0
30900	-283	291	12
31000	-286	300	3
31100	-292	309	-5
31200	-292	302	8
31300	-300	312	1
31400	-301	316	0
31500	-302	315	9
31600	-311	326	0
31700	-312	323	0
31800	-309	321	6
31900	-316	332	0
32000	-315	330	0
32100	-318	334	6
32200	-319	336	0
32300	-314	326	8
32400	-319	333	9
32500	-318	328	-4
32600	-309	323	8
32700	-313	326	0
32800	-313	322	5
32900	-306	308	9
33000	-306	322	0
33100	-299	313	0
33200	-296	308	8
33300	-297	310	0
33400	-288	299	0
33500	-286	298	6
33600	-284	296	0
33700	-273	282	8
33800	-273	282	1
33900	-268	283	0
34000	-257	269	8
