# Time [us]	PORT_Mip_Acq_Curr_U	PORT_Mip_Acq_Curr_V	PORT_Mip_Acq_Curr_W
10500	8	179	-170
10600	8	177	-173
10700	12	168	-157
10800	5	169	-161
10900	12	167	-161
11000	12	157	-146
11100	2	163	-153
11200	8	156	-146
11300	8	153	-138
11400	2	157	-150
11500	12	154	-142
11600	7	153	-140
11700	8	154	-149
11800	12	154	-142
11900	6	153	-145
12000	8	161	-153
12100	9	160	-145
12200	5	169	-154
12300	12	174	-158
12400	12	166	-164
12500	5	191	-183
12600	11	194	-184
12700	9	205	-190
12800	-78	9	83
12900	122	4	-103
13000	154	5	-138
13100	176	9	-167
13200	193	4	-169
13300	190	11	-177
13400	192	12	-184
13500	196	4	-173
13600	182	11	-174
13700	188	9	-171
13800	180	5	-151
13900	150	12	-164
14000	170	4	-152
14100	161	5	-147
14200	160	9	-150
14300	161	2	-140
14400	154	7	-141
14500	158	9	-144
14600	157	4	-135
14700	150	8	-145
14800	157	6	-142
14900	154	-10	-135
15000	152	8	-145
15100	159	6	-142
15200	154	0	-136
15300	153	12	-151
15400	164	5	-140
15500	157	8	-148
15600	166	9	-153
15700	167	5	-146
15800	163	8	-159
15900	171	8	-157
16000	170	5	-154
16100	166	9	-164
16200	174	6	-155
16300	171	5	-154
16400	173	9	-163
16500	180	4	-155
16600	172	8	-161
16700	173	12	-168
16800	174	4	-153
16900	169	12	-164
17000	170	6	-158
17100	170	8	-153
17200	147	9	-159
17300	169	6	-155
17400	161	5	-148
17500	160	12	-153
17600	162	5	-143
17700	154	7	-141
17800	153	9	-144
17900	154	2	-134
18000	145	6	-141
18100	149	6	-136
18200	148	0	-124
18300	158	10	-135
18400	144	6	-123
18500	135	0	-122
18600	137	8	-127
18700	138	4	-116
18800	132	8	-124
18900	137	9	-129
19000	138	4	-116
19100	128	7	-127
19200	142	6	-123
19300	141	5	-122
19400	140	9	-134
19500	149	5	-129
19600	145	0	-128
19700	153	12	-144
19800	164	5	-138
19900	163	9	-154
20000	177	8	-161
20100	183	-4	-165
20200	182	11	-185
20300	-67	84	0
20400	120	-107	6
20500	160	-141	0
20600	193	-173	7
20700	199	-185	3
20800	211	-191	-4
20900	215	-198	6
21000	207	-194	0
21100	211	-190	0
21200	206	-190	12
21300	198	-184	0
21400	201	-180	0
21500	193	-178	6
21600	190	-170	-4
21700	193	-172	0
21800	185	-169	3
21900	186	-167	-2
22000	190	-174	8
22100	184	-169	0
22200	192	-170	-4
22300	193	-176	9
22400	190	-174	0
22500	200	-180	0
22600	206	-187	9
22700	202	-183	0
22800	212	-194	0
22900	211	-197	3
23000	218	-199	-2
23100	225	-208	8
23200	223	-210	0
23300	234	-215	0
23400	238	-219	6
23500	237	-223	0
23600	248	-232	0
23700	248	-236	6
23800	250	-235	-4
23900	257	-243	7
24000	254	-242	3
24100	263	-244	0
24200	265	-248	8
24300	261	-248	0
24400	269	-254	0
24500	270	-258	6
24600	266	-251	0
24700	272	-254	8
24800	265	-252	6
24900	269	-251	-4
25000	270	-255	6
25100	265	-252	0
25200	269	-248	5
25300	267	-252	7
25400	260	-245	0
25500	265	-244	0
25600	259	-245	6
25700	257	-238	0
25800	257	-240	0
25900	249	-232	6
26000	249	-228	-2
26100	251	-233	0
26200	239	-227	0
26300	242	-222	0
26400	238	-242	6
26500	228	-214	0
26600	231	-219	0
26700	225	-208	6
26800	224	-204	-4
26900	225	-206	5
27000	217	-207	1
27100	223	-199	-2
27200	225	-207	8
27300	215	-201	0
27400	221	-203	0
27500	219	-210	8
27600	218	-209	4
27700	225	-206	0
27800	222	-207	6
27900	224	-206	0
28000	232	-216	5
28100	231	-217	0
28200	242	-222	2
28300	251	-236	9
28400	250	-236	0
28500	265	-244	0
28600	270	-258	6
28700	276	-261	0
28800	12	80	-73
28900	6	-110	119
29000	8	-154	160
29100	9	-195	205
29200	7	-213	220
29300	16	-225	231
29400	12	-239	248
29500	5	-239	244
29600	12	-244	244
29700	8	-240	251
29800	5	-241	239
29900	13	-241	248
30000	7	-239	248
30100	5	-232	236
30200	12	-237	247
30300	6	-236	244
30400	10	-232	237
30500	12	-239	248
30600	5	-236	240
30700	12	-236	218
30800	12	-242	251
30900	5	-240	244
31000	11	-241	248
31100	8	-247	257
31200	15	-243	245
31300	12	-247	253
31400	3	-247	257
31500	8	-247	249
31600	12	-255	261
31700	6	-255	261
31800	10	-254	257
31900	12	-260	270
32000	5	-258	261
32100	10	-257	266
32200	9	-266	273
32300	5	-259	261
32400	8	-257	266
32500	9	-261	273
32600	5	-254	258
32700	16	-257	266
32800	9	-252	264
32900	8	-248	250
33000	12	-250	261
33100	7	-245	251
33200	10	-238	244
33300	12	-239	248
33400	5	-229	233
33500	12	-225	228
33600	9	-216	233
33700	5	-212	219
33800	12	-206	215
33900	8	-207	215
34000	5	-193	195
